page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_83_left.png,供应商管理绩效,,供应商总数,家,2024,2024年,274,274,"{""2024年"": ""274""}",供应商总数 家 2024年 274,no_schema_match,0.0
page_83_left.png,供应商管理绩效,,采购培训覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100""}",采购培训覆盖率 % 2024年 100,no_schema_match,0.0
page_83_left.png,供应商管理绩效,,中小企业款项准时支付率,%,2024,2024年,100,100,"{""2024年"": ""100""}",中小企业款项准时支付率 % 2024年 100,no_schema_match,0.0
page_85.png,关键绩效表,,资产总额,亿元,2024,2024年,25.56,25.56,"{""2023年"": ""26.00"", ""2024年"": ""25.56""}",资产总额 亿元 2023年 26.00 2024年 25.56,business_performance_not_core_esg,0.0
page_85.png,关键绩效表,,营业收入,亿元,2024,2024年,11.87,11.87,"{""2023年"": ""10.94"", ""2024年"": ""11.87""}",营业收入 亿元 2023年 10.94 2024年 11.87,business_performance_not_core_esg,0.0
page_85.png,关键绩效表,,纳税总额,亿元,2024,2024年,7404.52,"7,404.52","{""2023年"": ""5,882.63"", ""2024年"": ""7,404.52""}","纳税总额 亿元 2023年 5,882.63 2024年 7,404.52",business_performance_not_core_esg,0.0
page_85.png,关键绩效表,,研发投入占比营业收入,%,2024,2024年,5.82,5.82%,"{""2023年"": ""6.07%"", ""2024年"": ""5.82%""}",研发投入占比营业收入 % 2023年 6.07% 2024年 5.82%,business_performance_not_core_esg,0.0
page_85.png,关键绩效表,,女生董事占比,%,2024,2024年,14.29,14.29%,"{""2023年"": ""14.29%"", ""2024年"": ""14.29%""}",女生董事占比 % 2023年 14.29% 2024年 14.29%,no_schema_match,0.0
page_85.png,关键绩效表,,劳动合同签订率,%,2024,2024年,100,100%,"{""2023年"": ""100%"", ""2024年"": ""100%""}",劳动合同签订率 % 2023年 100% 2024年 100%,no_schema_match,0.0
page_85.png,关键绩效表,,报告期内吸纳的就业人数,人,2024,2024年,587,587,"{""2023年"": ""464"", ""2024年"": ""587""}",报告期内吸纳的就业人数 人 2023年 464 2024年 587,no_schema_match,0.0
page_85.png,关键绩效表,,劳工视察事件数,件,2024,2024年,0,0,"{""2023年"": ""0"", ""2024年"": ""0""}",劳工视察事件数 件 2023年 0 2024年 0,no_schema_match,0.0
page_85.png,关键绩效表,,职业病发生率,%,2024,2024年,0,0%,"{""2023年"": ""0%"", ""2024年"": ""0%""}",职业病发生率 % 2023年 0% 2024年 0%,no_schema_match,0.0
page_85.png,关键绩效表,,供应商总数,家,2024,2024年,274,274,"{""2023年"": ""3,741"", ""2024年"": ""274""}","供应商总数 家 2023年 3,741 2024年 274",no_schema_match,0.0
page_85.png,关键绩效表,,能源耗尽强度,吨标准煤/百万元营收,2024,2024年,0.18,0.18,"{""2023年"": ""0.22"", ""2024年"": ""0.18""}",能源耗尽强度 吨标准煤/百万元营收 2023年 0.22 2024年 0.18,no_schema_match,0.0
page_85.png,关键绩效表,,纸张,吨,2024,2024年,5.83,5.83,"{""2023年"": ""1.74"", ""2024年"": ""5.83""}",纸张 吨 2023年 1.74 2024年 5.83,no_schema_match,0.0
page_85.png,关键绩效表,,碳粉盒,个,2024,2024年,188,188,"{""2023年"": ""20"", ""2024年"": ""188""}",碳粉盒 个 2023年 20 2024年 188,no_schema_match,0.0
page_85.png,关键绩效表,,硒鼓墨盒,个,2024,2024年,21,21,"{""2023年"": ""2"", ""2024年"": ""21""}",硒鼓墨盒 个 2023年 2 2024年 21,no_schema_match,0.0
page_85.png,关键绩效表,,无害废弃物密度,吨/人,2024,2024年,0.0011,0.0011,"{""2023年"": ""0.0011"", ""2024年"": ""0.0011""}",无害废弃物密度 吨/人 2023年 0.0011 2024年 0.0011,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_85_left.png,关键绩效表,,资产总额,亿元,2024,2024年,25.56,25.56,"{""2023年"": ""26.00"", ""2024年"": ""25.56""}",资产总额 亿元 2023年 26.00 2024年 25.56,business_performance_not_core_esg,0.0
page_85_left.png,关键绩效表,,营业收入,亿元,2024,2024年,11.87,11.87,"{""2023年"": ""10.94"", ""2024年"": ""11.87""}",营业收入 亿元 2023年 10.94 2024年 11.87,business_performance_not_core_esg,0.0
page_85_left.png,关键绩效表,,纳税总额,亿元,2024,2024年,7404.52,"7,404.52","{""2023年"": ""5,882.63"", ""2024年"": ""7,404.52""}","纳税总额 亿元 2023年 5,882.63 2024年 7,404.52",business_performance_not_core_esg,0.0
page_85_left.png,关键绩效表,,研发投入占比营业收入,%,2024,2024年,5.82,5.82%,"{""2023年"": ""6.07%"", ""2024年"": ""5.82%""}",研发投入占比营业收入 % 2023年 6.07% 2024年 5.82%,business_performance_not_core_esg,0.0
page_85_left.png,关键绩效表,,女性董事占比,%,2024,2024年,14.29,14.29%,"{""2023年"": ""14.29%"", ""2024年"": ""14.29%""}",女性董事占比 % 2023年 14.29% 2024年 14.29%,no_schema_match,0.0
page_85_left.png,关键绩效表,,劳动合同签订率,%,2024,2024年,100,100%,"{""2023年"": ""100%"", ""2024年"": ""100%""}",劳动合同签订率 % 2023年 100% 2024年 100%,no_schema_match,0.0
page_85_left.png,关键绩效表,,报告期内吸纳的就业人数,人,2024,2024年,587,587,"{""2023年"": ""464"", ""2024年"": ""587""}",报告期内吸纳的就业人数 人 2023年 464 2024年 587,no_schema_match,0.0
page_85_left.png,关键绩效表,,劳工歧视事件数,件,2024,2024年,0,0,"{""2023年"": ""0"", ""2024年"": ""0""}",劳工歧视事件数 件 2023年 0 2024年 0,no_schema_match,0.0
page_85_left.png,关键绩效表,,职业病发生率,%,2024,2024年,0,0%,"{""2023年"": ""0%"", ""2024年"": ""0%""}",职业病发生率 % 2023年 0% 2024年 0%,no_schema_match,0.0
page_85_left.png,关键绩效表,,供应商总数,家,2024,2024年,274,274,"{""2023年"": ""3,741"", ""2024年"": ""274""}","供应商总数 家 2023年 3,741 2024年 274",no_schema_match,0.0
page_85_left.png,关键绩效表,,纸张,吨,2024,2024年,5.83,5.83,"{""2023年"": ""1.74"", ""2024年"": ""5.83""}",纸张 吨 2023年 1.74 2024年 5.83,no_schema_match,0.0
page_85_left.png,关键绩效表,,碳粉盒,个,2024,2024年,188,188,"{""2023年"": ""20"", ""2024年"": ""188""}",碳粉盒 个 2023年 20 2024年 188,no_schema_match,0.0
page_85_left.png,关键绩效表,,硒鼓墨盒,个,2024,2024年,21,21,"{""2023年"": ""2"", ""2024年"": ""21""}",硒鼓墨盒 个 2023年 2 2024年 21,no_schema_match,0.0
page_85_left.png,关键绩效表,,无害废弃物密度,吨/人,2024,2024年,0.0011,0.0011,"{""2023年"": ""0.0011"", ""2024年"": ""0.0011""}",无害废弃物密度 吨/人 2023年 0.0011 2024年 0.0011,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
