page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
page_52.png,ESG绩效表-环境绩效,,综合碳排放流速,吨标煤/百万元营收,"{'2024年': '3.48', '2023年': '3.59'}",综合碳排放流速 吨标煤/百万元营收 2024年 3.48 2023年 3.59,llm_no_match:“综合碳排放流速”非 Core ESG Schema 中定义的任何字段；Schema 中无“流速”类衍生指标，且单位“吨标煤/百万元营收”混合了能源（标煤）与经营绩效（营收），不属于标准温室气体排放强度（ghg_emissions_intensity）的典型单位（如吨CO2e/万元），亦未在aliases中出现；该表述非常规、模糊，无法可靠映射。
page_52.png,ESG绩效表-环境绩效,,报告期内自发电电力使用比例,%,"{'2024年': '7.59', '2023年': '5.77'}",报告期内自发电电力使用比例 % 2024年 7.59 2023年 5.77,llm_no_match:自发电电力使用比例是能源结构类衍生指标，Core ESG Schema 中无对应 field_key；schema 中仅有 electricity_consumption、renewable_energy_consumption 等绝对量指标，无比例类指标（如‘自发电占比’‘绿电占比’等），且该指标未在任何 aliases 中出现。
page_52.png,ESG绩效表-环境绩效,,工业用水,吨,"{'2024年': '0.00', '2023年': '0.00'}",工业用水 吨 2024年 0.00 2023年 0.00,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:工业用水属于水资源消耗范畴，Core Schema 中 water_consumption 的别名包含‘用水量’‘耗水量’‘新鲜水用量’等，且单位‘吨’在 unit_examples 中明确列出。
page_52.png,ESG绩效表-环境绩效,,大气污染物排放总量,吨,"{'2024年': '206.05', '2023年': '74.10'}",大气污染物排放总量 吨 2024年 206.05 2023年 74.10,llm_no_match:大气污染物排放总量是宽泛表述，未指明具体污染物（如SO2、NOx、颗粒物等），Core ESG Schema中无对应通用字段；各具体污染物排放量（如so2_emissions、nox_emissions等）均要求明确污染物类型，因此无法可靠匹配。
page_52.png,ESG绩效表-环境绩效,,其中：一氧化氮(NO)排放总量,吨,"{'2024年': '25.31', '2023年': '20.83'}",其中：一氧化氮(NO)排放总量 吨 2024年 25.31 2023年 20.83,llm_no_match:Core ESG Schema 中无 '一氧化氮(NO)排放总量' 对应字段；Schema 中仅包含 NOx（氮氧化物）排放量，而 NO 是 NOx 的组分之一，非等同指标，不能直接匹配 scope_1_emissions 或 nox_emissions。
page_52.png,ESG绩效表-环境绩效,,一般工业固废异类场产生量,吨,"{'2024年': '269,496.49', '2023年': '252,585.62'}","一般工业固废异类场产生量 吨 2024年 269,496.49 2023年 252,585.62",llm_no_match:‘一般工业固废异类场产生量’未在 Core ESG Schema 的任何 aliases 中出现；Schema 中与固废相关的字段为 hazardous_waste、non_hazardous_waste 和 total_waste，但‘异类场产生量’语义不明，无法确定是否等同于无害废弃物或一般固体废弃物，且‘异类场’非标准术语，匹配风险高，故不匹配。
page_52.png,ESG绩效表-环境绩效,,一般工业固废异类场贮存产量,吨/百万元营收,"{'2024年': '13.25', '2023年': '11.05'}",一般工业固废异类场贮存产量 吨/百万元营收 2024年 13.25 2023年 11.05,llm_no_match:‘一般工业固废异类场贮存产量’不属于 Core ESG Schema 中定义的任何废弃物相关字段（如 hazardous_waste、non_hazardous_waste、total_waste），其名称含特定工艺/场所限定（‘异类场贮存’），且单位为强度型（吨/百万元营收），而 Schema 中废弃物类指标均为绝对量或回收率，无对应强度别名或语义匹配。
page_52.png,ESG绩效表-环境绩效,,一般工业固废异类场处置量,吨,"{'2024年': '2,506.79', '2023年': '123,540.41'}","一般工业固废异类场处置量 吨 2024年 2,506.79 2023年 123,540.41",llm_no_match:‘一般工业固废异类场处置量’未在 Core ESG Schema 的任何 aliases 中出现；Schema 中相关废弃物字段为 hazardous_waste、non_hazardous_waste、total_waste，但‘异类场处置量’特指处置方式和场所，非产生量或总量，且无对应别名支持匹配。
page_52.png,ESG绩效表-环境绩效,,一般工业固废异类场综合利用量,吨,"{'2024年': '266,991.70', '2023年': '129,034.51'}","一般工业固废异类场综合利用量 吨 2024年 266,991.70 2023年 129,034.51",llm_no_match:‘一般工业固废异类场综合利用量’不属于 Core ESG Schema 中定义的任何废弃物相关 field_key（如 hazardous_waste、non_hazardous_waste、total_waste、waste_recycling_rate），Schema 中无‘异类场综合利用’或类似别名，且该表述具有高度特异性，无法可靠映射。
page_52.png,ESG绩效表-环境绩效,,环保投资次数,场次,"{'2024年': '392', '2023年': '377'}",环保投资次数 场次 2024年 392 2023年 377,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=heuristic_environmental_investment
page_52.png,ESG绩效表-环境绩效,,环保项目覆盖人次,人次,"{'2024年': '15,574', '2023年': '8,238'}","环保项目覆盖人次 人次 2024年 15,574 2023年 8,238",llm_no_match:环保项目覆盖人次属于活动参与类指标，Core ESG Schema 中无对应 field_key；既非环境绩效量化指标（如排放、能耗、水耗），也非标准社会类指标（如培训人次、员工人数等），不属于标准化 ESG 指标。
page_52.png,ESG绩效表-环境绩效,,无废厂区物料循环利用率,吨,"{'2024年': '269,496.49', '2023年': '123,045.21'}","无废厂区物料循环利用率 吨 2024年 269,496.49 2023年 123,045.21",llm_no_match:‘无废厂区物料循环利用率’名称中含‘利用率’，但Core ESG Schema中无对应‘物料循环利用率’字段；closest schema fields like waste_recycling_rate refer to废弃物回收利用率，而非物料循环利用；且单位‘吨’为绝对量单位，与percentage类利用率指标单位矛盾，故无法匹配。
page_52.png,ESG绩效表-环境绩效,,无废厂区物料循环利用率,%,"{'2024年': '100', '2023年': '51'}",无废厂区物料循环利用率 % 2024年 100 2023年 51,llm_no_match:‘无废厂区物料循环利用率’属于企业自定义的循环经济绩效指标，Core ESG Schema 中无对应 field_key；虽有 waste_recycling_rate（废弃物回收利用率），但其语义聚焦于废弃物处理环节，不涵盖‘物料循环利用’这一更宽泛的生产过程闭环概念，且‘无废厂区’为特定场景表述，不在任何 aliases 中。
page_52.png,ESG绩效表-社会绩效,,研发投入占主营业务收入比例,%,"{'2024年': '2.52', '2023年': '2.7'}",研发投入占主营业务收入比例 % 2024年 2.52 2023年 2.7,llm_no_match:研发投入占主营业务收入比例是研发强度类指标，Core ESG Schema 中仅包含研发投入金额（r_and_d_investment）和研发人员数量（r_and_d_employees），未定义任何研发强度或占比类指标（如研发/营收比），因此不属于 Core ESG Schema。
page_52.png,ESG绩效表-社会绩效,,研发员工比例（%）,%,"{'2024年': '20.40%', '2023年': '20.36%'}",研发员工比例（%） % 2024年 20.40% 2023年 20.36%,llm_no_match:研发员工比例不属于 Core ESG Schema 中的任何 field_key；Schema 中仅有 'r_and_d_employees'（研发人员数量，绝对值）和 'female_management_ratio' 等比例类指标，但无'研发员工比例'的定义或别名。该指标属于人力资源结构细分指标，未在标准中覆盖。
page_52.png,ESG绩效表-社会绩效,,年度专利授权数,项,"{'2024年': '180', '2023年': '233'}",年度专利授权数 项 2024年 180 2023年 233,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new
page_52.png,ESG绩效表-社会绩效,,年度授权专利数,项,"{'2024年': '101', '2023年': '138'}",年度授权专利数 项 2024年 101 2023年 138,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new
page_52.png,ESG绩效表-社会绩效,,累计有效专利数,项,"{'2024年': '838', '2023年': '851'}",累计有效专利数 项 2024年 838 2023年 851,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:累计有效专利数与 authorized_patents_total 的别名‘累计授权专利数量’‘有效专利数量’‘截至报告期末有效专利数量’等语义完全一致，单位‘项’符合 unit_examples。
page_52.png,ESG绩效表-社会绩效,,其中：应用于主营业务的发明专利数量,项,"{'2024年': '938', '2023年': '851'}",其中：应用于主营业务的发明专利数量 项 2024年 938 2023年 851,llm_no_match:该指标强调专利在主营业务中的应用，属于业务相关性或创新成果落地维度，Core ESG Schema 中仅包含授权专利数量（authorized_patents_new/total）和专利申请数量（patent_applications_new），未定义‘应用于主营业务的发明专利数量’，无对应 field_key。
page_52.png,ESG绩效表-社会绩效,,每百万元营收有效专利数,件,"{'2024年': '0.0461', '2023年': '0.0372'}",每百万元营收有效专利数 件 2024年 0.0461 2023年 0.0372,llm_no_match:该指标为专利数量与营收的比值（每百万元营收有效专利数），属于创新效率类衍生指标，Core ESG Schema 中无对应 field_key；authorized_patents_total 和 r_and_d_investment 均为绝对值指标，不包含营收归一化维度，且该指标含经营绩效分母（营收），不符合ESG核心指标定义。
page_52.png,ESG绩效表-社会绩效,,因健康与安全理由而召回的产品占比,%,"{'2024年': '0.00', '2023年': '0.00'}",因健康与安全理由而召回的产品占比 % 2024年 0.00 2023年 0.00,llm_no_match:因健康与安全理由而召回的产品占比属于产品质量与消费者安全相关指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义上匹配到任何现有 S 或 G 类字段（如 customer_complaints 仅指投诉数量，不涵盖产品召回占比）；该指标亦非 E 类环境指标。
page_52.png,ESG绩效表-社会绩效,,客户隐私及信息安全,,"{'2024年': '0.00', '2023年': '/'}",客户隐私及信息安全 2024年 0.00 2023年 /,llm_no_match:客户隐私及信息安全属于数据治理或客户权益范畴，Core ESG Schema 中无对应 field_key；未在 aliases 或 category 中出现相关表述，且不属于 E/S/G 任一标准字段。
page_52.png,ESG绩效表-社会绩效,,客户隐私泄露事件数量,件,"{'2024年': '0', '2023年': '/'}",客户隐私泄露事件数量 件 2024年 0 2023年 /,llm_no_match:客户隐私泄露事件数量属于数据安全与隐私保护范畴，Core ESG Schema 中无对应 field_key（如未定义 'data_breach_cases' 或 'privacy_incidents' 等字段），且不属于环境、社会或治理类已有指标。
page_52.png,ESG绩效表-社会绩效,,客户投诉/举报相关法律诉讼涉及金额（万元人民币）,万元人民币,"{'2024年': '12,800', '2023年': '/'}","客户投诉/举报相关法律诉讼涉及金额（万元人民币） 万元人民币 2024年 12,800 2023年 /",llm_no_match:该指标为法律诉讼涉及金额，属于经营风险或财务影响类指标，Core ESG Schema 中无对应字段；客户投诉数量（customer_complaints）仅匹配投诉次数，不涵盖涉诉金额，故不匹配。
page_52.png,ESG绩效表-社会绩效,,男雇员,人,"{'2024年': '3,896', '2023年': '4,138'}","男雇员 人 2024年 3,896 2023年 4,138",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:“男雇员”是“男性员工人数”的同义表述，与 field_key male_employees 的 aliases 中的“男性员工”“男性员工数量”“男员工人数”语义一致，单位“人”匹配，属于 S 类社会维度指标。
page_52.png,ESG绩效表-社会绩效,,女雇员,人,"{'2024年': '1,123', '2023年': '1,176'}","女雇员 人 2024年 1,123 2023年 1,176",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:女雇员与女性员工人数语义完全一致，单位为人，属于S类社会维度指标，匹配Core ESG Schema中female_employees字段。
page_52.png,ESG绩效表-社会绩效,,按性别划分的雇员总数,人,"{'2024年': '0', '2023年': '/'}",按性别划分的雇员总数 人 2024年 0 2023年 /,llm_no_match:该指标为复合描述性标题（'按性别划分的雇员总数'），未明确指向单一标准字段；Core ESG Schema 中存在 male_employees、female_employees、total_employees 等独立字段，但本行未提供分性别具体数值，仅呈现标题，无法确定对应具体 field_key。
page_52.png,ESG绩效表-社会绩效,,管理层人数,人,"{'2024年': '1,453', '2023年': '1,594'}","管理层人数 人 2024年 1,453 2023年 1,594",llm_no_match:管理层人数不属于 Core ESG Schema 中定义的任何 field_key；Schema 中包含女性管理层比例（female_management_ratio）和董事会相关指标，但无‘管理层人数’这一总量性、非ESG核心维度的组织规模指标。
page_52.png,ESG绩效表-社会绩效,,其中：一线员工（其他）,人,"{'2024年': '1,849', '2023年': '1,722'}","其中：一线员工（其他） 人 2024年 1,849 2023年 1,722",llm_no_match:‘一线员工（其他）’属于细分员工类别，但 Core ESG Schema 中无对应 field_key；Schema 中仅包含按性别、年龄、民族、管理层等维度的标准化员工结构指标，未定义‘一线员工（其他）’此类自定义分类，且无别名覆盖。
page_52.png,ESG绩效表-社会绩效,,按年龄划分的雇员总数,人,"{'2024年': '2,783', '2023年': '2,931'}","按年龄划分的雇员总数 人 2024年 2,783 2023年 2,931",llm_no_match:该指标为‘按年龄划分的雇员总数’，属于分组汇总描述，未对应 Core ESG Schema 中任何具体年龄分段字段（如 employees_under_30、employees_30_to_50、employees_over_50），也非 total_employees；Schema 中无泛化聚合类年龄分组指标，故不匹配。
page_52.png,ESG绩效表-社会绩效,,新招聘员工数,人,"{'2024年': '309', '2023年': '367'}",新招聘员工数 人 2024年 309 2023年 367,llm_no_match:新招聘员工数不属于 Core ESG Schema 中的任何 field_key；Core Schema 包含员工总数、年龄结构、性别构成、培训、流失率等，但未定义‘新招聘员工数’这一指标。
page_52_left.png,ESG绩效表,,本年度营业收入,百万元,"{'2024年': '20,347.10', '2023年': '22,863.30'}","本年度营业收入 百万元 2024年 20,347.10 2023年 22,863.30",business_performance_not_core_esg
page_52_left.png,ESG绩效表,,报告期用水总量,吨,"{'2024年': '7,694,119.56', '2023年': '7,486,173.83'}","报告期用水总量 吨 2024年 7,694,119.56 2023年 7,486,173.83",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:报告期用水总量与别名'用水量'完全匹配，属于水资源消耗量（water_consumption），单位'吨'在unit_examples中明确列出。
page_52_left.png,ESG绩效表,,报告期用水密度,吨/百万元营收,"{'2024年': '378.14', '2023年': '327.43'}",报告期用水密度 吨/百万元营收 2024年 378.14 2023年 327.43,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:报告期用水密度即水资源消耗强度，别名包括用水强度、耗水强度、单位收入耗水等，单位'吨/百万元营收'符合单位示例'吨/万元'（按数量级换算一致）。
page_52_left.png,ESG绩效表,,本年度循环水使用占比,%,"{'2024年': '25.5', '2023年': '24.6'}",本年度循环水使用占比 % 2024年 25.5 2023年 24.6,llm_no_match:‘循环水使用占比’是循环水占总用水量的比例，Core ESG Schema 中无对应字段；water_consumption 指新鲜水用量（绝对量），recycled_water_volume 指循环水绝对量，但无‘占比’类强度指标；water_consumption_intensity 是单位产值耗水，不匹配。该指标属于衍生比率，未在 aliases 或定义中覆盖，故 unmatched。
page_52_left.png,ESG绩效表,,不可再生物料消耗量,吨,"{'2024年': '104,779,323.77', '2023年': '110,655,896.31'}","不可再生物料消耗量 吨 2024年 104,779,323.77 2023年 110,655,896.31",llm_no_match:不可再生物料消耗量未在 Core ESG Schema 的任何 field_key 的 aliases 中出现，且不属于已定义的环境类物料/能源/水/废弃物等标准指标；Schema 中无对应字段，故不匹配。
page_52_left.png,ESG绩效表,,有毒有害物料消耗量,吨,"{'2024年': '0.00', '2023年': '0.00'}",有毒有害物料消耗量 吨 2024年 0.00 2023年 0.00,llm_no_match:‘有毒有害物料消耗量’未在 Core ESG Schema 的任何 field_key 的 aliases 中出现，且不属于已定义的环境类（E）、社会类（S）或治理类（G）指标；Schema 中无对应字段（如无 hazardous_material_consumption 或类似字段），故无法匹配。
page_52_left.png,ESG绩效表,,其中：常规电网购电量,兆瓦时,"{'2024年': '128,748.26', '2023年': '165,690.06'}","其中：常规电网购电量 兆瓦时 2024年 128,748.26 2023年 165,690.06",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:“常规电网购电量”属于外购电力，是电力消耗量的典型子类，aliases中明确包含“外购电力”，unit“兆瓦时”在electricity_consumption的unit_examples中。
page_52_left.png,ESG绩效表,,其中：绿电购买量（含绿证）,兆瓦时,"{'2024年': '41,626.00', '2023年': '25,760.00'}","其中：绿电购买量（含绿证） 兆瓦时 2024年 41,626.00 2023年 25,760.00",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:“绿电购买量（含绿证）”明确指向可再生能源使用行为，与 field_key: renewable_energy_consumption 的 aliases 中“绿色电力”完全对应，单位“兆瓦时”在 unit_examples 中存在。
page_52_left.png,ESG绩效表,,报告期内自发电电力使用比例,%,"{'2024年': '7.59', '2023年': '5.77'}",报告期内自发电电力使用比例 % 2024年 7.59 2023年 5.77,llm_no_match:自发电电力使用比例是能源结构类衍生指标，Core ESG Schema 中无对应 field_key；schema 中仅有 electricity_consumption（电力消耗量）、renewable_energy_consumption（可再生能源使用量）等绝对量指标，无比例类指标定义。
page_52_left.png,ESG绩效表,,废气污染物排放总量,吨,"{'2024年': '206.05', '2023年': '174.10'}",废气污染物排放总量 吨 2024年 206.05 2023年 174.10,llm_no_match:废气污染物排放总量是宽泛表述，未对应 Core ESG Schema 中任一具体污染物（如SO2、NOx、颗粒物等）或总量类指标（如total_ghg_emissions仅限温室气体），且无明确别名匹配。Core Schema中无'废气污染物排放总量'或类似泛化字段。
page_52_left.png,ESG绩效表,,年度危险废弃物产生密度,吨/百万元营收,"{'2024年': '0.0004', '2023年': '0.0004'}",年度危险废弃物产生密度 吨/百万元营收 2024年 0.0004 2023年 0.0004,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_hazardous_waste
page_52_right.png,环境绩效,,一般工业固体废弃物产生量,吨,"{'2024年': '269,498.49', '2023年': '252,585.62'}","一般工业固体废弃物产生量 吨 2024年 269,498.49 2023年 252,585.62",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:一般工业固体废弃物产生量属于无害废弃物产生或排放量，与 field_key 'non_hazardous_waste' 的中文名和别名（如'一般固体废弃物'、'无害废弃物'）完全匹配，单位'吨'也在其 unit_examples 中。
page_52_right.png,环境绩效,,一般工业固体废弃物产生密度,吨/百万元营收,"{'2024年': '13.25', '2023年': '11.05'}",一般工业固体废弃物产生密度 吨/百万元营收 2024年 13.25 2023年 11.05,llm_no_match:‘一般工业固体废弃物产生密度’为强度型指标，Core ESG Schema 中仅有 total_waste（废弃物总量）、non_hazardous_waste（无害废弃物产生或排放量）等绝对量字段，无对应‘产生密度’类强度指标；且 aliases 中未覆盖‘产生密度’表述，单位‘吨/百万元营收’亦不在 water_consumption_intensity、waste_recycling_rate 等强度字段的 unit_examples 中。故不匹配。
page_52_right.png,环境绩效,,一般工业固体废弃物处置量,吨,"{'2024年': '2,506.79', '2023年': '123,540.41'}","一般工业固体废弃物处置量 吨 2024年 2,506.79 2023年 123,540.41",llm_no_match:‘一般工业固体废弃物处置量’未在 Core ESG Schema 中出现；Schema 中仅有‘危险废弃物产生或排放量’、‘无害废弃物产生或排放量’、‘废弃物总量’、‘废弃物回收利用率’等字段，但‘处置量’不等同于‘产生量’或‘排放量’，且无对应别名或语义覆盖，无法可靠匹配。
page_52_right.png,环境绩效,,一般工业固体废弃物综合利用率,吨,"{'2024年': '266,991.70', '2023年': '129,045.21'}","一般工业固体废弃物综合利用率 吨 2024年 266,991.70 2023年 129,045.21",llm_no_match:‘一般工业固体废弃物综合利用率’是利用率类指标，Core ESG Schema 中仅有 waste_recycling_rate（废弃物回收利用率），但其定义为‘废弃物回收利用率’，未限定‘一般工业固体废弃物’，且‘综合利用率’与‘回收利用率’在统计口径和方法上存在本质差异（如含综合利用、资源化、无害化处理等），无法可靠匹配；无对应 aliases 支持，故 matched=false。
page_52_right.png,环境绩效,,环保培训次数,场次,"{'2024年': '392', '2023年': '377'}",环保培训次数 场次 2024年 392 2023年 377,llm_no_match:环保培训次数未在 Core ESG Schema 中定义；Schema 中仅有反腐败相关培训指标（如 anti_corruption_training_sessions），无环保类培训指标。
page_52_right.png,环境绩效,,环保培训覆盖人次,人次,"{'2024年': '15,374', '2023年': '6,238'}","环保培训覆盖人次 人次 2024年 15,374 2023年 6,238",llm_no_match:环保培训覆盖人次不属于 Core ESG Schema 中的任何 field_key；Schema 中无与‘环保培训’相关的指标（如培训类指标均限定为员工培训或反腐败培训，且‘环保培训’未在任何 aliases 中出现）；该指标属于企业自主披露的特色活动类指标，不匹配 S 类培训相关字段。
page_52_right.png,环境绩效,,无害废弃物循环利用率,%,"{'2024年': '100', '2023年': '51'}",无害废弃物循环利用率 % 2024年 100 2023年 51,rejected_by_schema_validator:unit_type_mismatch:waste; original_reason=heuristic_non_hazardous_waste
page_52_right.png,环境绩效,,年度温室气体减排量,公吨,"{'2024年': '45,332.89', '2023年': '/'}","年度温室气体减排量 公吨 2024年 45,332.89 2023年 /",llm_no_match:‘年度温室气体减排量’强调减排成效（即减少的排放量），而 Core ESG Schema 中所有温室气体相关字段（total_ghg_emissions、scope_1_emissions 等）均定义为‘排放量’（绝对值或强度），不包含‘减排量’这一衍生绩效指标；Schema 中无任何 alias 或 field_key 涵盖‘减排量’概念，且该指标不属于经营绩效类，但因未在 Core Schema 中定义，故不匹配。
page_52_right.png,社会绩效,,研发投入占主营业务收入比例,%,"{'2024年': '2.52', '2023年': '2.71'}",研发投入占主营业务收入比例 % 2024年 2.52 2023年 2.71,llm_no_match:研发投入占主营业务收入比例是研发强度类指标，Core ESG Schema 中仅有研发投入金额（r_and_d_investment）和研发人员数量（r_and_d_employees），无研发投入占比类指标；该比率不属于已定义的任何 field_key。
page_52_right.png,社会绩效,,研发员工比例（%）,%,"{'2024年': '20.40%', '2023年': '20.30%'}",研发员工比例（%） % 2024年 20.40% 2023年 20.30%,llm_no_match:研发员工比例（%）在 Core ESG Schema 中无对应 field_key；schema 中仅有 'r_and_d_employees'（研发人员数量，绝对值）和 'female_management_ratio' 等比例类指标，但无研发人员占比这一具体字段；该指标属于人力资源结构细分指标，未被纳入当前 Core ESG Schema。
page_52_right.png,社会绩效,,年度授权专利数,项,"{'2024年': '101', '2023年': '138'}",年度授权专利数 项 2024年 101 2023年 138,rejected_by_schema_validator:required_keyword_missing; original_reason=heuristic_authorized_patents_new
page_52_right.png,社会绩效,,累计有效专利数,项,"{'2024年': '938', '2023年': '851'}",累计有效专利数 项 2024年 938 2023年 851,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:累计有效专利数与 authorized_patents_total 的别名‘累计授权专利数量’‘有效专利数量’‘截至报告期末有效专利数量’等语义完全一致，单位‘项’符合 unit_examples。
page_52_right.png,社会绩效,,其中：应用于主营业务的发明专利数量,项,"{'2024年': '938', '2023年': '851'}",其中：应用于主营业务的发明专利数量 项 2024年 938 2023年 851,llm_no_match:该指标强调‘应用于主营业务的发明专利数量’，属于研发成果的应用性细分，Core ESG Schema 中仅有通用专利相关字段（authorized_patents_new、authorized_patents_total、patent_applications_new），无针对‘主营业务应用’的限定字段，不属于 Core ESG Schema。
page_52_right.png,社会绩效,,每百万元营收有效专利数,件,"{'2024年': '0.0461', '2023年': '0.0372'}",每百万元营收有效专利数 件 2024年 0.0461 2023年 0.0372,llm_no_match:该指标为‘每百万元营收有效专利数’，是专利数量与营收的比值，属于创新效率类衍生指标；Core ESG Schema 中仅包含授权专利数量（authorized_patents_new/total）和研发投入等基础指标，未定义任何与营收挂钩的强度型专利指标，且营收本身属于经营绩效，不符合ESG核心范畴。
page_52_right.png,社会绩效,,因安全与健康理由而须召回的产品占比,%,"{'2024年': '0.00', '2023年': '0.00'}",因安全与健康理由而须召回的产品占比 % 2024年 0.00 2023年 0.00,llm_no_match:因安全与健康理由而须召回的产品占比属于产品质量与消费者安全相关指标，Core ESG Schema 中无对应 field_key；未在 S 类（如客户投诉、产品责任）或 G 类中定义该指标，且不属于经营绩效类以外的标准化 ESG 指标。
page_52_right.png,社会绩效,,客户隐私及信息保护,,"{'2024年': None, '2023年': None}",客户隐私及信息保护,llm_no_match:客户隐私及信息保护属于数据安全与个人信息保护范畴，Core ESG Schema 中无对应 field_key（如未定义 data_privacy_protection、information_security 或类似字段），且不属于 E/S/G 三大类现有指标。
page_52_right.png,社会绩效,,本年度发生泄露的客户信息事件数量,件,"{'2024年': '0', '2023年': '/'}",本年度发生泄露的客户信息事件数量 件 2024年 0 2023年 /,llm_no_match:客户信息泄露事件数量属于数据安全或隐私保护范畴，Core ESG Schema 中无对应 field_key（如未定义 data_breach_cases、customer_data_leakage 等字段），且不属于环境（E）、社会（S）、治理（G）三大类下的现有指标。
page_52_right.png,社会绩效,,信息泄露/违反相关法律法规造成的损失,万元人民币,"{'2024年': '0.00', '2023年': '/'}",信息泄露/违反相关法律法规造成的损失 万元人民币 2024年 0.00 2023年 /,llm_no_match:信息泄露/违反相关法律法规造成的损失属于数据安全或合规风险衍生的经济损失，Core ESG Schema 中无对应字段；该指标反映的是风险事件导致的财务影响，不属于环境、社会或治理核心实质性指标，也不在任何 alias 列表中。
page_52_right.png,社会绩效,,男雇员,人,"{'2024年': '3,896', '2023年': '4,135'}","男雇员 人 2024年 3,896 2023年 4,135",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:“男雇员”是“男性员工人数”的常用同义表述，与 field_key male_employees 的 aliases 中“男性员工”“男员工人数”等完全语义一致，单位“人”匹配 unit_examples。
