field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p18_34,18,1,0.01612903,公司深入贯彻落实党中央、国务院关于全面打好污染防治攻坚战的战略部署，通过持续优化生产流程、构建智慧化环境 监管体系、推广应用环保技术等举措，严格把控废气、废水、固体废物等污染物合规排放，最大限度地降低生产经营对 生态环境及社区居民的影响。报告期内，公司废气、废水、固废均全部达标合规排放。 降低污染排放 公司重视煎药生产过程中废气，确保废气达标排放。针对 润药、煎煮、灌注包装及药渣堆放等生产工序过程中排放 的药物气味，下属子公司鹤龄药事积极推进废气治理设施 升级改造，在原有“一级活性炭吸附”装置基础上，改造 为“除雾器+ 一级活性炭+ 一级氧化塔”的多级处理系统， 利用除雾器提高活性炭吸附装置净化处理效率，通过一级 氧化塔提升中药异味处理效果，降低中药异味对周围环境 的影响。 公司严格落实排污许可管理制度，下属子公司鹤龄药事完成《固定污染源排污登记》，并与南京中山制药有限公司签署《污 水处置协议》，明确由其全权负责废水处理工作，确保中药熬制过程中废水处理合规达标排放。同时，为加强过程监管， 建立定期跟踪机制，持续监督污水处理情况，有效防范环境风险。此外，当出现污水处理设施故障或其他不可...,公司深入贯彻落实党中央、国务院关于全面打好污染防治攻坚战的战略部署，通过持续优化生产流程、构建智慧化环境 监管体系、推广应用环保技术等举措，严格把控废气、废水、固体废物等污染物合规排放，最大限度地降低生产经营对 生态环境及社区居民的影响。报告期内，公司废气、废水、固废均全部达标合规排放。 降低污染排放 公司重视煎药生产过程中废气，确保废气达标排放。针对 润药、煎煮、灌注包装及药渣堆放等生产工序过程中排放 的药物气味，下属子公司鹤龄药事...
non_hazardous_waste,一般废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p8_14,8,1,0.01639344,色办公实践 绿色公益活动 员工成长 社会贡献 供应链管理 生态系统和生物多样性保护 信息安全与隐私保护 响应国家战略 重视伙伴责任 平等对待中小企业 药品可及性 遵守科技伦理 产品质量与安全 应对气候变化 发展绿色物流 能耗与资源管理 研发创新 重视商业道德 药品召回/ 追回 开展尽职调查 环境合规管理 废弃物管理 坚持绿色运营 加强ESG 治理 危化品管理 对 经 济 、 社 会 和 环 境 影 响 的 重 要 性 非 常 重 要 非常重要 对公司财务的重要性 12 南京医药股份有限公司2024 年环境、社会和公司治理（ESG）报告 13 ESG 治理,色办公实践 绿色公益活动 员工成长 社会贡献 供应链管理 生态系统和生物多样性保护 信息安全与隐私保护 响应国家战略 重视伙伴责任 平等对待中小企业 药品可及性 遵守科技伦理 产品质量与安全 应对气候变化 发展绿色物流 能耗与资源管理 研发创新 重视商业道德 药品召回/ 追回 开展尽职调查 环境合规管理 废弃物管理 坚持绿色运营 加强ESG 治理 危化品管理 对 经 济 、 社 会 和 环 境 影 响 的 重 要 性 非 常 重 要 ...
hazardous_waste,危险废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p17_33,17,1,0.08612903,期披露报告， 回应利益相关方关切。 ·健全内部管理机制，提升在应对气候 变化方面的管理能力。 南京经济技术开发区突发环境事件应急预案 南京鹤龄药事服务有限公司 突发环境事件应急预案 安全生产事故应急预案 消防应急预案 南京中山制药有限公司 突发环境事件应急预案 南京鹤龄药事服务有限公司危险废物突发环境事件专项预案 南京鹤龄药事服务有限公司现场处置专项预案 应急响应条件 与上位应急预案的衔接 与专项预案的衔接 图例 与同位应急预案的衔接 较大环境事件(II 级) 一般环境事件(III级) 重大环境事件(I 级) 30 南京医药股份有限公司2024 年环境、社会和公司治理（ESG）报告 绿色低碳 · 寻求健康守护良方 31,期披露报告， 回应利益相关方关切。 ·健全内部管理机制，提升在应对气候 变化方面的管理能力。 南京经济技术开发区突发环境事件应急预案 南京鹤龄药事服务有限公司 突发环境事件应急预案 安全生产事故应急预案 消防应急预案 南京中山制药有限公司 突发环境事件应急预案 南京鹤龄药事服务有限公司危险废物突发环境事件专项预案 南京鹤龄药事服务有限公司现场处置专项预案 应急响应条件 与上位应急预案的衔接 与专项预案的衔接 图例 与同位应急预案的衔接...
environmental_investment,环保投入金额,E,extracted,279.18,万元,2024,route_a_appendix_table,0.96,auto_cited,,table_page_31,31,1,,环保总投资 万元 2022年 129.64 2023年 78.7 2024年 279.18,环保总投资 万元 2022年 129.64 2023年 78.7 2024年 279.18
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p17_33,17,1,0.01639344,期披露报告， 回应利益相关方关切。 ·健全内部管理机制，提升在应对气候 变化方面的管理能力。 南京经济技术开发区突发环境事件应急预案 南京鹤龄药事服务有限公司 突发环境事件应急预案 安全生产事故应急预案 消防应急预案 南京中山制药有限公司 突发环境事件应急预案 南京鹤龄药事服务有限公司危险废物突发环境事件专项预案 南京鹤龄药事服务有限公司现场处置专项预案 应急响应条件 与上位应急预案的衔接 与专项预案的衔接 图例 与同位应急预案的衔接 较大环境事件(II 级) 一般环境事件(III级) 重大环境事件(I 级) 30 南京医药股份有限公司2024 年环境、社会和公司治理（ESG）报告 绿色低碳 · 寻求健康守护良方 31,期披露报告， 回应利益相关方关切。 ·健全内部管理机制，提升在应对气候 变化方面的管理能力。 南京经济技术开发区突发环境事件应急预案 南京鹤龄药事服务有限公司 突发环境事件应急预案 安全生产事故应急预案 消防应急预案 南京中山制药有限公司 突发环境事件应急预案 南京鹤龄药事服务有限公司危险废物突发环境事件专项预案 南京鹤龄药事服务有限公司现场处置专项预案 应急响应条件 与上位应急预案的衔接 与专项预案的衔接 图例 与同位应急预案的衔接...
total_employees,员工总数,S,extracted,6243,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_31,31,1,,员工人数 人 2022年 6298 2023年 6254 2024年 6243,员工人数 人 2022年 6298 2023年 6254 2024年 6243
male_employees,男性员工人数,S,extracted,2516,人,2024,route_a_appendix_table,0.92,auto_cited,,table_page_31,31,1,,男性员工人数 人 2022年 2620 2023年 2600 2024年 2516,男性员工人数 人 2022年 2620 2023年 2600 2024年 2516
female_employees,女性员工人数,S,extracted,3627,人,2024,route_a_appendix_table,0.92,auto_cited,,table_page_31,31,1,,女性员工人数 人 2022年 3678 2023年 3654 2024年 3627,女性员工人数 人 2022年 3678 2023年 3654 2024年 3627
female_employee_ratio,女性员工比例,S,extracted,58.10,%,2024,route_b2_quant_text_rag,0.95,auto_cited,,p25_50,25,1,0.16612903,"女性员工比例
58.10%",完善薪酬增长机制。依法保障员工享有法定福利，并优 化补充福利体系，提供工作补贴、专项福利，增强员工的归属感和获得感。 坚持平等雇佣 落实民主管理 优化薪酬福利 4 月17 日，公司召开第十四届十二次职工代表大会。会议审议 并表决通过2024 年度《集体合同》《工资集体合同》《女职工 保护专项协议》等重要议案。 报告期内，公司 报告期内，公司 员工总数 6243 人 劳动合同签订率 100% 女性管理者比例 43.8% 女性员工比例 5...
employee_turnover_rate,员工流失率,S,extracted,6,%,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_31,31,1,,员工流失率 % 2022年 6.2 2023年 5.9 2024年 6,员工流失率 % 2022年 6.2 2023年 5.9 2024年 6
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p15_29,15,1,0.01612903,。 公司应急救援组织机构图 25 家分子公司完成安全生产 标准化台账建立 全流域企业开展应急演练91 场次， 覆盖3801 人次 累计开展安全培训82432 小时，参训人员达49676 人次 对排查出的隐患已 全部完成闭环整改 现场处置61 场次 专项演练30 场次 应急指挥部 总指挥：董事长 副总指挥：总裁、副总裁 应急抢险组 组长：安全总监 组员：运营管理部副总、 安全员、子（分）公司人员 警戒疏散组 组长：安全办副主任 组员：安全办员工 医疗救护组 组长：数字创新部总助 组员：数字创新部员工 后勤保障组 组长：人力资源部总经理 组员：人力资源部员工 1 家企业通过安全生产标准化 二级认证 4 家企业通过安全生产标准化 三级认证 报告期内，公司 报告期内，公司 报告期内，公司 报告期内，公司 26 南京医药股份有限公司2024 年环境、社会和公司治理（ESG）报告 诚信勤勉 · 夯实企业发展根基 27,。 公司应急救援组织机构图 25 家分子公司完成安全生产 标准化台账建立 全流域企业开展应急演练91 场次， 覆盖3801 人次 累计开展安全培训82432 小时，参训人员达49676 人次 对排查出的隐患已 全部完成闭环整改 现场处置61 场次 专项演练30 场次 应急指挥部 总指挥：董事长 副总指挥：总裁、副总裁 应急抢险组 组长：安全总监 组员：运营管理部副总、 安全员、子（分）公司人员 警戒疏散组 组长：安全办副主任 组员：安...
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p31_60,31,1,0.07639344,附录 关键绩效 指标 单位 2022 年 2023 年 2024 年 环境 天然气消耗量 万立方米 1.39 1.64 1.49 外购电力 万千瓦时 2677.22 2959.03 3160.76 光伏等新能源发电量 万千瓦时 98.32 96.16 145.55 环保总投入 万元 129.64 78.17 279.18 制成品所用包装材料总量 吨 850.41 920.03 1017.39 办公室用纸量 包 240 340 250 社会 员工人数 人 6298 6254 6243 男性员工人数 人 2620 2600 2616 女性员工人数 人 3678 3654 3627 女性管理者比例 % 40.4 43.2 43.8 吸纳就业人数 人 668 527 455 劳动合同签订率 % 100 100 100 员工流失率 % 6.2 5.9 6 社会保险覆盖率 % 100 100 100 人均带薪年休假天数 天 11.7 11.7 11.7 员工培训投入 万元 398 416 265 员工培训覆盖率 % 100 100 100 新增职业病人数 人 0 0 0 安全生产总投入 万元 4...,附录 关键绩效 指标 单位 2022 年 2023 年 2024 年 环境 天然气消耗量 万立方米 1.39 1.64 1.49 外购电力 万千瓦时 2677.22 2959.03 3160.76 光伏等新能源发电量 万千瓦时 98.32 96.16 145.55 环保总投入 万元 129.64 78.17 279.18 制成品所用包装材料总量 吨 850.41 920.03 1017.39 办公室用纸量 包 240 340 250 ...
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.97,auto_cited,,table_page_31,31,1,,员工培训覆盖率 % 2022年 100 2023年 100 2024年 100,员工培训覆盖率 % 2022年 100 2023年 100 2024年 100
social_security_coverage,社会保险覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.92,auto_cited,,table_page_31,31,1,,社会保险覆盖率 % 2022年 100 2023年 100 2024年 100,社会保险覆盖率 % 2022年 100 2023年 100 2024年 100
employee_medical_checkup_coverage,员工体检覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p28_55,28,1,0.01639344,公司积极搭建行业交流平台，参与行业评价标准的制定与修订，为推动行业可持续发展贡献南药力量。报告期内，公司 下属子公司康捷物流参与江苏省地方标准《绿色物流园区评价指南》的制定，该指南围绕能源体系、交通体系、碳排放 管理等多个维度，系统梳理并明确绿色物流园区的检索标准和评估方法，确保评价体系的科学性和可操作性。康捷物流 在年内荣获“南京市健康企业”“南京市绿色货运配送公共配送中心”称号。 促进行业发展 公司严格遵守《中华人民共和国招标投标法》及所在地相关法律法规，建立健全供应商管理体系，努力提升供应商管理水平。 依据《中华人民共和国药品管理法》规定，开展供应商质量审查与绩效评估，确保供应链安全可靠。 打造责任链条 11 月25 日，在辉瑞中国全国经销商大会上，公司荣获“战略合作”荣誉、公司下属子公司安徽天星荣获“最佳协作”荣誉、南京医药湖 北有限公司荣获“卓越贡献”荣誉。 12 月12 日，公司参加葛兰素史克商业渠道 赋能大会，荣获“利必通—VBD 项目领航奖”。 12 月10 日，公司参加罗盘经销商动员大会， 荣获“潜力激发奖”。 12 月12 日，公司参加诺和诺德经销商大会， 荣获“...,公司积极搭建行业交流平台，参与行业评价标准的制定与修订，为推动行业可持续发展贡献南药力量。报告期内，公司 下属子公司康捷物流参与江苏省地方标准《绿色物流园区评价指南》的制定，该指南围绕能源体系、交通体系、碳排放 管理等多个维度，系统梳理并明确绿色物流园区的检索标准和评估方法，确保评价体系的科学性和可操作性。康捷物流 在年内荣获“南京市健康企业”“南京市绿色货运配送公共配送中心”称号。 促进行业发展 公司严格遵守《中华人民共和国招标投标...
trained_employees_count,受训员工人数,S,extracted,49676,人次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_31,31,1,,安全生产培训人次 人次 2022年 45822 2023年 40659 2024年 49676,安全生产培训人次 人次 2022年 45822 2023年 40659 2024年 49676
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p15_27,15,1,0.079625,公司严格遵守《中华人民共和国安全生产法》《江苏省安 全生产条例》等法律法规，制定《南京医药自用和出租房 产装饰装修安全监督管理暂行规定》《南京医药股份有限 公司特殊作业安全管理规定》《南京医药股份有限公司消 防安全管理制度汇编》，修订了《南京医药股份有限公司 安全生产责任制（2024 版）》等制度文件。建立健全安全 生产管理体系，成立安全生产领导小组，明确小组成员职责， 全面落实安全生产责任，持续提升安全管理水平。搭建安 全生产监管体系，通过安全检查、安全评估、事故调查等 方式，全面监管和评估安全生产状况。推进全流域企业安 全生产标准化管理工作，各分子公司完成安全生产标准化 台账建立工作。报告期内，公司未发生重大安全生产事故。 公司严格遵循《中华人民共和国安全生产法》相关规定，构建安全生产风险防 控体系。在全流域范围深入开展全员风险辨识和分级管控工作，系统识别、评 估和管控各类安全风险。针对出租场所及零售药店，依据《出租场所风险评估 手册》开展专项风险评估，确保风险管控全覆盖、无死角。对较大及以上风险， 严格落实包保责任制，明确主要负责人、技术负责人、操作负责人和监督负责 人“四类人...,公司严格遵守《中华人民共和国安全生产法》《江苏省安 全生产条例》等法律法规，制定《南京医药自用和出租房 产装饰装修安全监督管理暂行规定》《南京医药股份有限 公司特殊作业安全管理规定》《南京医药股份有限公司消 防安全管理制度汇编》，修订了《南京医药股份有限公司 安全生产责任制（2024 版）》等制度文件。建立健全安全 生产管理体系，成立安全生产领导小组，明确小组成员职责， 全面落实安全生产责任，持续提升安全管理水平。搭建安 全生产监管体...
occupational_health_safety_investment,安全生产投入,S,extracted,435.31,万元,2024,route_a_appendix_table,0.94,auto_cited,,table_page_31,31,1,,安全生产总投入 万元 2022年 439.58 2023年 438.64 2024年 435.31,安全生产总投入 万元 2022年 439.58 2023年 438.64 2024年 435.31
safety_emergency_drill_count,安全应急演练次数,S,extracted,91,次,2024,route_b2_quant_text_rag,0.95,needs_review,source_page_mismatch,p17_31,17,1,0.135625,全流域企业开展应急演练91 场次，覆盖3801 人次,公司严格遵守《中华人民共和国突发事件应对法》《危险化学品安全管理条例》等相关法律法规，持续强化环境保护， 防范和遏制突发环境事件的发生。下属子公司鹤龄药事和康捷物流分别制定《突发环境事件应急预案》，明确组织架构、 职责分工、预警机制、响应流程及后期处置等关键环节，确保应急管理工作制度化、规范化和常态化。定期组织开展突 发环境事件应急演练活动，通过模拟真实场景，检验应急预案的可行性和有效性，全面提升全员安全意识和应急处置能力， 确保面临...
