field_key,field_name_cn,category,matched,value,raw_value,unit,target_unit,conversion,year,evidence,source_pages,confidence,reason,b2_validation_ok,b2_validation_reason,retrieval_priority,industry,applicability,retrieved_chunks,route
anti_corruption_training_sessions,反腐败培训次数,G,False,,,,,,,,[],0.0,证据中提及廉洁培训（如“南药青学堂”）、反腐败、审计、合规等主题，但未出现任何关于反腐败培训次数、场次或类似定量数值的明确表述；虽有干部培训、青橙计划等，但未说明其内容是否属于反腐败/廉洁/反舞弊培训，且无具体次数数据，无法满足matched=true的严格条件,False,证据中提及廉洁培训（如“南药青学堂”）、反腐败、审计、合规等主题，但未出现任何关于反腐败培训次数、场次或类似定量数值的明确表述；虽有干部培训、青橙计划等，但未说明其内容是否属于反腐败/廉洁/反舞弊培训，且无具体次数数据，无法满足matched=true的严格条件,79.0431,pharma,core,"[{""chunk_id"": ""p25_50"", ""page_number"": 25, ""retrieval_score"": 40, ""bm25_score"": 2.9974, ""vector_score"": 0.202153, ""hit_keywords"": [], ""hit_query_terms"": [""培训""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p10_18"", ""page_number"": 10, ""retrieval_score"": 35, ""bm25_score"": 4.4121, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""廉洁"", ""商业""], ""hit_units"": [""场""], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p14_26"", ""page_number"": 14, ""retrieval_score"": 35, ""bm25_score"": 24.6331, ""vector_score"": 0.092446, ""hit_keywords"": [], ""hit_query_terms"": [""反腐"", ""腐败"", ""培训"", ""反腐败"", ""商业"", ""业道"", ""道德"", ""商业道"", ""业道德""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p26_52"", ""page_number"": 26, ""retrieval_score"": 33, ""bm25_score"": 3.6974, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""商业""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p4_4"", ""page_number"": 4, ""retrieval_score"": 31, ""bm25_score"": 11.8926, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""商业"", ""业道"", ""道德"", ""商业道"", ""业道德""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}]",B2_quant_text_rag
shareholder_meetings,股东大会会议次数,G,False,,,,,,,,[],0.0,证据中提及党委会会议次数（48次）和职工代表大会，但未出现股东大会会议次数、召开次数等同义词，且‘党委会’属于 forbidden_any 的董事会/监事会相关范畴，无法排除混淆，故不满足 matched=true 条件,False,证据中提及党委会会议次数（48次）和职工代表大会，但未出现股东大会会议次数、召开次数等同义词，且‘党委会’属于 forbidden_any 的董事会/监事会相关范畴，无法排除混淆，故不满足 matched=true 条件,78.4885,pharma,core,"[{""chunk_id"": ""p7_10"", ""page_number"": 7, ""retrieval_score"": 41, ""bm25_score"": 3.3233, ""vector_score"": 0.124423, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 39, ""bm25_score"": 3.3233, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 30}, {""chunk_id"": ""p9_15"", ""page_number"": 9, ""retrieval_score"": 36, ""bm25_score"": 6.5513, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""股东"", ""大会"", ""召开""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p25_50"", ""page_number"": 25, ""retrieval_score"": 36, ""bm25_score"": 5.3576, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""大会"", ""会议"", ""召开""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 36, ""bm25_score"": 3.4427, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""大会""], ""hit_units"": [""场""], ""hit_forbidden"": [], ""number_count"": 10}]",B2_quant_text_rag
total_ghg_emissions,温室气体排放总量,E,True,1451.5,1451.5 吨,吨,吨,无需转换,2024,相当于减少二氧化碳当量排放 1451.5 吨,[18],0.95,定位到目标字段同义词'二氧化碳当量排放'，提取到明确数值1451.5吨和年份2024，单位与目标单位一致，无禁止词干扰;soft_penalty:soft_pass_strong_unit_anchor:二氧化碳当量;vector=0.1839,True,soft_pass_strong_unit_anchor:二氧化碳当量;vector=0.1839,77.6788,pharma,core,"[{""chunk_id"": ""p18_36"", ""page_number"": 18, ""retrieval_score"": 39, ""bm25_score"": 33.8932, ""vector_score"": 0.183942, ""hit_keywords"": [""二氧化碳""], ""hit_query_terms"": [""排放"", ""二氧化碳"", ""二氧"", ""氧化"", ""化碳"", ""二氧化"", ""氧化碳"", ""碳当"", ""当量"", ""化碳当"", ""碳当量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p31_60"", ""page_number"": 31, ""retrieval_score"": 39, ""bm25_score"": 2.9216, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""总量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 93}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 37, ""bm25_score"": 6.2538, ""vector_score"": 0.0, ""hit_keywords"": [""碳排放""], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p18_35"", ""page_number"": 18, ""retrieval_score"": 36, ""bm25_score"": 41.1674, ""vector_score"": 0.0, ""hit_keywords"": [""碳排放"", ""二氧化碳""], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放"", ""二氧化碳"", ""二氧"", ""氧化"", ""化碳"", ""二氧化"", ""氧化碳"", ""碳当"", ""当量"", ""化碳当""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p2_1"", ""page_number"": 2, ""retrieval_score"": 33, ""bm25_score"": 3.3958, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}]",B2_quant_text_rag
r_and_d_personnel_count,研发人员数量,S,False,,,,,,,,[],0.0,没有找到字段名或同义词（研发人员数量/人数等）与明确数值、年份一一对应的证据；所有提及的人员数据均为培训人次、志愿者人数、员工总数等，非研发人员，且存在‘人次’‘活动’等干扰项，无法确认研发人员数量,False,没有找到字段名或同义词（研发人员数量/人数等）与明确数值、年份一一对应的证据；所有提及的人员数据均为培训人次、志愿者人数、员工总数等，非研发人员，且存在‘人次’‘活动’等干扰项，无法确认研发人员数量,77.233,pharma,core,"[{""chunk_id"": ""p15_29"", ""page_number"": 15, ""retrieval_score"": 39, ""bm25_score"": 4.321, ""vector_score"": 0.161652, ""hit_keywords"": [], ""hit_query_terms"": [""人员"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p11_19"", ""page_number"": 11, ""retrieval_score"": 36, ""bm25_score"": 4.6291, ""vector_score"": 0.151199, ""hit_keywords"": [], ""hit_query_terms"": [""员数"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p26_52"", ""page_number"": 26, ""retrieval_score"": 36, ""bm25_score"": 3.6152, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人员"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 36, ""bm25_score"": 2.9216, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p27_54"", ""page_number"": 27, ""retrieval_score"": 35, ""bm25_score"": 3.6856, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人员"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 9}]",B2_quant_text_rag
air_pollutant_emissions,废气或大气污染物排放量,E,False,,,,,,,,[],0.0,证据中提及废气设备升级改造和废气管理，但未提供任何废气或大气污染物的具体排放量数值；减少二氧化碳当量排放和节省标准煤属于碳减排和能源节约，不属于废气或大气污染物排放量的直接量化指标，且无年份与排放量明确对应,False,证据中提及废气设备升级改造和废气管理，但未提供任何废气或大气污染物的具体排放量数值；减少二氧化碳当量排放和节省标准煤属于碳减排和能源节约，不属于废气或大气污染物排放量的直接量化指标，且无年份与排放量明确对应,74.6798,pharma,core,"[{""chunk_id"": ""p18_36"", ""page_number"": 18, ""retrieval_score"": 37, ""bm25_score"": 11.0865, ""vector_score"": 0.099232, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""氧化"", ""二氧"", ""二氧化""], ""hit_units"": [""吨""], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p18_35"", ""page_number"": 18, ""retrieval_score"": 33, ""bm25_score"": 16.5084, ""vector_score"": 0.13399, ""hit_keywords"": [], ""hit_query_terms"": [""废气"", ""排放"", ""氧化"", ""二氧"", ""二氧化""], ""hit_units"": [""吨""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p31_61"", ""page_number"": 31, ""retrieval_score"": 33, ""bm25_score"": 21.2683, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""污染"", ""染物"", ""物排"", ""排放"", ""污染物"", ""染物排"", ""物排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 76}, {""chunk_id"": ""p27_53"", ""page_number"": 27, ""retrieval_score"": 28, ""bm25_score"": 3.7689, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""cs""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 15}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 25, ""bm25_score"": 1.6487, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}]",B2_quant_text_rag
ghg_emissions_intensity,温室气体排放强度,E,False,,,,,,,,[],0.0,证据中虽有温室气体排放量（1451.5吨）和年份（2024），但未提供任何营收或收入数据，无法计算排放强度；且‘减少二氧化碳当量排放’为总量，非强度指标，不符合required_any要求，同时存在forbidden_any的总量语义，无法确认单位营收或单位收入的强度关系,False,证据中虽有温室气体排放量（1451.5吨）和年份（2024），但未提供任何营收或收入数据，无法计算排放强度；且‘减少二氧化碳当量排放’为总量，非强度指标，不符合required_any要求，同时存在forbidden_any的总量语义，无法确认单位营收或单位收入的强度关系,73.3495,pharma,core,"[{""chunk_id"": ""p18_36"", ""page_number"": 18, ""retrieval_score"": 35, ""bm25_score"": 3.4717, ""vector_score"": 0.167477, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 33, ""bm25_score"": 6.2538, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p32_62"", ""page_number"": 32, ""retrieval_score"": 31, ""bm25_score"": 1.823, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p18_35"", ""page_number"": 18, ""retrieval_score"": 28, ""bm25_score"": 11.4295, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p19_39"", ""page_number"": 19, ""retrieval_score"": 28, ""bm25_score"": 6.2538, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 5}]",B2_quant_text_rag
scope_1_emissions,范围一温室气体排放量,E,False,1451.5,1451.5 吨,吨,吨,无需转换,2024,年度生产绿色电力 1455856 千瓦时 相当于减少二氧化碳当量排放 1451.5 吨,[18],0.0,b2_validation_failed:required_keyword_missing_in_evidence;scope_1_requires_explicit_scope_or_direct_emission,False,required_keyword_missing_in_evidence;scope_1_requires_explicit_scope_or_direct_emission,71.9799,pharma,core,"[{""chunk_id"": ""p2_1"", ""page_number"": 2, ""retrieval_score"": 33, ""bm25_score"": 3.3958, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p7_10"", ""page_number"": 7, ""retrieval_score"": 33, ""bm25_score"": 3.7689, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""op""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p14_26"", ""page_number"": 14, ""retrieval_score"": 33, ""bm25_score"": 3.2581, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 30, ""bm25_score"": 2.4696, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p18_36"", ""page_number"": 18, ""retrieval_score"": 28, ""bm25_score"": 1.6487, ""vector_score"": 0.198994, ""hit_keywords"": [], ""hit_query_terms"": [""排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}]",B2_quant_text_rag
scope_2_emissions,范围二温室气体排放量,E,False,1451.5,1451.5 吨,吨,吨,无需转换,2024,年度生产绿色电力 1455856 千瓦时 相当于减少二氧化碳当量排放 1451.5 吨,[18],0.0,b2_validation_failed:required_keyword_missing_in_evidence;scope_2_requires_explicit_scope_or_indirect_emission,False,required_keyword_missing_in_evidence;scope_2_requires_explicit_scope_or_indirect_emission,71.7385,pharma,core,"[{""chunk_id"": ""p2_1"", ""page_number"": 2, ""retrieval_score"": 33, ""bm25_score"": 3.3958, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p7_10"", ""page_number"": 7, ""retrieval_score"": 33, ""bm25_score"": 3.7689, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""op""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p14_26"", ""page_number"": 14, ""retrieval_score"": 33, ""bm25_score"": 3.2581, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 30, ""bm25_score"": 2.4696, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p18_36"", ""page_number"": 18, ""retrieval_score"": 27, ""bm25_score"": 1.6487, ""vector_score"": 0.186924, ""hit_keywords"": [], ""hit_query_terms"": [""排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}]",B2_quant_text_rag
training_hours_per_employee,人均培训时长,S,False,123.45,82432小时,小时,小时,无需转换,2024,"安全生产培训时长
小时
123605
76531
82432",[31],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,71.1423,pharma,core,"[{""chunk_id"": ""p31_60"", ""page_number"": 31, ""retrieval_score"": 50, ""bm25_score"": 24.6043, ""vector_score"": 0.233814, ""hit_keywords"": [""人均""], ""hit_query_terms"": [""人均"", ""培训"", ""训时"", ""时长"", ""培训时"", ""训时长"", ""员工"", ""小时""], ""hit_units"": [""小时""], ""hit_forbidden"": [], ""number_count"": 93}, {""chunk_id"": ""p31_61"", ""page_number"": 31, ""retrieval_score"": 39, ""bm25_score"": 25.5204, ""vector_score"": 0.191289, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""训时"", ""时长"", ""培训时"", ""训时长"", ""员工"", ""小时""], ""hit_units"": [""小时""], ""hit_forbidden"": [], ""number_count"": 76}, {""chunk_id"": ""p26_52"", ""page_number"": 26, ""retrieval_score"": 36, ""bm25_score"": 3.9991, ""vector_score"": 0.142108, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""员工""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 13}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 36, ""bm25_score"": 5.3913, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""时长"", ""小时""], ""hit_units"": [""小时""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p25_50"", ""page_number"": 25, ""retrieval_score"": 35, ""bm25_score"": 8.0159, ""vector_score"": 0.307117, ""hit_keywords"": [""人均""], ""hit_query_terms"": [""人均"", ""培训"", ""员工""], ""hit_units"": [], ""hit_forbidden"": [""新员工""], ""number_count"": 11}]",B2_quant_text_rag
hazardous_waste,危险废弃物产生量,E,False,,,,,,,,[],0.0,虽然多次提及危险废物、固体废物管理及危废暂存库，但未提供任何危险废弃物产生量的具体数值或年份数据，无法满足matched=true的三要素（字段同义词、明确数值、年份）,False,虽然多次提及危险废物、固体废物管理及危废暂存库，但未提供任何危险废弃物产生量的具体数值或年份数据，无法满足matched=true的三要素（字段同义词、明确数值、年份）,70.4435,pharma,core,"[{""chunk_id"": ""p18_35"", ""page_number"": 18, ""retrieval_score"": 35, ""bm25_score"": 13.4022, ""vector_score"": 0.205686, ""hit_keywords"": [], ""hit_query_terms"": [""废弃"", ""弃物"", ""产生"", ""废弃物"", ""废物""], ""hit_units"": [""吨""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p31_61"", ""page_number"": 31, ""retrieval_score"": 33, ""bm25_score"": 7.8103, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""废弃"", ""弃物"", ""废弃物""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 76}, {""chunk_id"": ""p17_33"", ""page_number"": 17, ""retrieval_score"": 30, ""bm25_score"": 18.6243, ""vector_score"": 0.0, ""hit_keywords"": [""危险废物""], ""hit_query_terms"": [""危险"", ""险废"", ""危险废"", ""危险废物"", ""废物"", ""险废物""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 3}, {""chunk_id"": ""p18_34"", ""page_number"": 18, ""retrieval_score"": 27, ""bm25_score"": 27.753, ""vector_score"": 0.272175, ""hit_keywords"": [""危险废物""], ""hit_query_terms"": [""危险"", ""险废"", ""产生"", ""危险废"", ""危废"", ""危险废物"", ""废物"", ""险废物""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 1}, {""chunk_id"": ""p8_14"", ""page_number"": 8, ""retrieval_score"": 26, ""bm25_score"": 7.8103, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""废弃"", ""弃物"", ""废弃物""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 3}]",B2_quant_text_rag
independent_director_ratio,独立董事比例,G,True,33,33%,%,%,无需转换,2024,报告期内，公司董事会由3 名独立董事和6 名非独立董事组成，独立董事占比达到33%，专业背景涵盖法律、医药行业、数字经济、财务等领域，为公司科学决策提供支持。,[13],0.95,定位到目标字段同义词'独立董事占比'，提取到明确数值33%和年份2024（报告期为2024年），单位为%，与目标单位一致，无 forbidden_any 干扰，语义一一对应。,True,,67.6805,pharma,core,"[{""chunk_id"": ""p13_23"", ""page_number"": 13, ""retrieval_score"": 46, ""bm25_score"": 47.0046, ""vector_score"": 0.334025, ""hit_keywords"": [""独立董事占比""], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""立董事"", ""独立董事占比"", ""事占"", ""占比"", ""董事占"", ""事占比""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p25_50"", ""page_number"": 25, ""retrieval_score"": 36, ""bm25_score"": 4.0172, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""比例""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p4_5"", ""page_number"": 4, ""retrieval_score"": 30, ""bm25_score"": 2.7218, ""vector_score"": 0.175603, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 28, ""bm25_score"": 2.7218, ""vector_score"": 0.099012, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""%""], ""hit_forbidden"": [""专门委员会""], ""number_count"": 13}, {""chunk_id"": ""p31_60"", ""page_number"": 31, ""retrieval_score"": 27, ""bm25_score"": 2.9216, ""vector_score"": 0.081185, ""hit_keywords"": [], ""hit_query_terms"": [""比例""], ""hit_units"": [""%""], ""hit_forbidden"": [""人数"", ""数量""], ""number_count"": 93}]",B2_quant_text_rag
female_employee_ratio,女性员工比例,S,True,58.10,58.10%,%,%,无需转换,2024,"女性员工比例
58.10%",[25],0.95,定位到目标字段同义词'女性员工比例'，提取到2024年对应数值58.10%，单位为%，与目标单位一致，无需转换,True,,65.1458,pharma,core,"[{""chunk_id"": ""p25_50"", ""page_number"": 25, ""retrieval_score"": 45, ""bm25_score"": 34.2993, ""vector_score"": 0.257288, ""hit_keywords"": [""女性员工比例""], ""hit_query_terms"": [""女性员工比例"", ""女性"", ""性员"", ""员工"", ""工比"", ""比例"", ""女性员"", ""性员工"", ""员工比"", ""工比例""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p31_60"", ""page_number"": 31, ""retrieval_score"": 45, ""bm25_score"": 20.4267, ""vector_score"": 0.168564, ""hit_keywords"": [], ""hit_query_terms"": [""女性"", ""性员"", ""员工"", ""比例"", ""女性员"", ""性员工""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 93}, {""chunk_id"": ""p13_23"", ""page_number"": 13, ""retrieval_score"": 28, ""bm25_score"": 5.9284, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""女性"", ""占比""], ""hit_units"": [""%""], ""hit_forbidden"": [""女性董事""], ""number_count"": 14}, {""chunk_id"": ""p27_54"", ""page_number"": 27, ""retrieval_score"": 27, ""bm25_score"": 1.5262, ""vector_score"": 0.2023, ""hit_keywords"": [], ""hit_query_terms"": [""员工""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p6_7"", ""page_number"": 6, ""retrieval_score"": 26, ""bm25_score"": 3.2581, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""占比""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 5}]",B2_quant_text_rag
female_directors,女性董事人数,G,True,2,2 名,名,人,名与人等价，无需换算,2024,截至报告期末，公司董事会由9 名成员组成，其中女性董事2 名，男性董事7 名，,[13],0.95,定位到目标字段同义词'女性董事'，提取到明确数值'2 名'，年份为报告期末（2024年），单位'名'与目标单位'人'等价，符合所有规则,True,,64.44,pharma,core,"[{""chunk_id"": ""p13_23"", ""page_number"": 13, ""retrieval_score"": 42, ""bm25_score"": 21.7186, ""vector_score"": 0.372, ""hit_keywords"": [""女性董事""], ""hit_query_terms"": [""女性"", ""性董"", ""董事"", ""女性董"", ""性董事"", ""女性董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 14}, {""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 39, ""bm25_score"": 24.4701, ""vector_score"": 0.225034, ""hit_keywords"": [""女性董事""], ""hit_query_terms"": [""女性"", ""性董"", ""董事"", ""人数"", ""女性董"", ""性董事"", ""女性董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""比例""], ""number_count"": 11}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 36, ""bm25_score"": 2.9216, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p4_5"", ""page_number"": 4, ""retrieval_score"": 34, ""bm25_score"": 2.7218, ""vector_score"": 0.236816, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 33, ""bm25_score"": 2.7218, ""vector_score"": 0.226871, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 13}]",B2_quant_text_rag
independent_directors,独立董事人数,G,False,3,3 名独立董事,名,人,名与人等价，无需转换,2024,报告期内，公司董事会由3 名独立董事和6 名非独立董事组成，独立董事占比达到33%，专业背景涵盖法律、医药行业、数字经济、财务等领域，为公司科学决策提供支持。,[13],0.0,b2_validation_failed:forbidden_hit:%;required_keyword_missing_in_evidence,False,forbidden_hit:%;required_keyword_missing_in_evidence,62.8956,pharma,core,"[{""chunk_id"": ""p13_23"", ""page_number"": 13, ""retrieval_score"": 39, ""bm25_score"": 28.6708, ""vector_score"": 0.444779, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""立董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 14}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 36, ""bm25_score"": 2.9216, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p4_5"", ""page_number"": 4, ""retrieval_score"": 34, ""bm25_score"": 2.7218, ""vector_score"": 0.235542, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 34, ""bm25_score"": 1.732, ""vector_score"": 0.154392, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 32, ""bm25_score"": 2.7218, ""vector_score"": 0.16382, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 13}]",B2_quant_text_rag
