field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,extracted,462077383,万立方米,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_19,19,1,,"废气排放量 万立方米 452,105.82 462,077,383","废气排放量 万立方米 452,105.82 462,077,383"
non_hazardous_waste,一般废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p54_95,54,1,0.01587302,",907,646 用水强度 吨/万元营收 29.49 40.26 循环用水 50.49 量 吨 68,384,937 66,972,236 81,954,530 循环用水占总用水量的比例 % 97.12 97.50 97.67 废水排放 废水排放量 吨 1,624,018.60 1,372,728.80 1,247,578.4 废水回收利用量 吨 68,384,937 66,972,236 81,594,530 废水回收利用率 % 98.27 97.50 98.12 废水污染物种类排放情况 化学需氧量（COD） 吨 36.08 28.70 28.51 氨氮（NH3-N） 吨 0.34 2.31 2.54 废气排放 废气排放量 万立方米 487,268.91 492,105.62 462,977.353 废气污染物种类排放情况 氮氧化物（NOX） 吨 354.92 286.45 219.6 硫化物（SOX） 吨 10.95 14.55 13.536 颗粒物（PM） 吨 1,358.57 1,069.52 962.705 绩效表 中国一重2024年环境，社会和治理（ESG）报告",",907,646 用水强度 吨/万元营收 29.49 40.26 循环用水 50.49 量 吨 68,384,937 66,972,236 81,954,530 循环用水占总用水量的比例 % 97.12 97.50 97.67 废水排放 废水排放量 吨 1,624,018.60 1,372,728.80 1,247,578.4 废水回收利用量 吨 68,384,937 66,972,236 81,594,530 废水回收利用率 % 9..."
hazardous_waste,危险废弃物产生量,E,extracted,6924.3,吨,2024,route_a_appendix_table,0.93,auto_cited,,table_page_20,20,1,,"有害固体废物管理 委托专业机构处置危险废物量 吨 2024年 6,924.3","有害固体废物管理 委托专业机构处置危险废物量 吨 2024年 6,924.3"
environmental_investment,环保投入金额,E,extracted,3032,万元,2024,route_a_appendix_table,0.92,auto_cited,,table_page_54,54,1,,"合规与商业道德 环保投入金额 万元 2022年 8,235 2023年 6,000 2024年 3,032","合规与商业道德 环保投入金额 万元 2022年 8,235 2023年 6,000 2024年 3,032"
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p14_23,14,1,0.01639344,率，修复生产区域生态 功能，打造绿色生态示范标杆。 制定厂区绿化规划，补植修复生态绿地；推进雨水回收系统建 设，强化厂区环境综合治理。 环境风险防控体系 中国一重严格执行《排污许可证》监测计划，编制《环境污染因子年度 监测计划》，开展废水、废气、噪声、土壤等月度、季度及年度监测， 报告期内完成2处环保监测平台及江岸排水口整改，监测数据100%达标。 针对粉尘、危化品等高风险作业，组织专项排查整治，完成粉尘涉爆隐 患整改6项、大跨度厂房安全体检，并依托“隐患问题随手拍”小程序， 全员上报并整改隐患338处，形成动态清零机制。 中国一重深化“双重预防机制”，全年开展环保与安全应急演练40余次， 覆盖液氨泄漏、火灾逃生、危险废物处置等场景。一重铸锻开展液氨泄 漏、4500T快锻防火等8项演练；一重龙江重工组织高处坠落、煤气中毒 等34 次演练，提升一线应急处置能力。针对外包工程、有限空间等高 风险领域，开展全链条隐患排查，整改问题332项，处罚“三违”行为477 起，重大隐患排查整改率100%。 中国一重发布《关于进一步加强安全生产和环境保护工作的通知》，建 立月、季、年过程管控体系，与一...,率，修复生产区域生态 功能，打造绿色生态示范标杆。 制定厂区绿化规划，补植修复生态绿地；推进雨水回收系统建 设，强化厂区环境综合治理。 环境风险防控体系 中国一重严格执行《排污许可证》监测计划，编制《环境污染因子年度 监测计划》，开展废水、废气、噪声、土壤等月度、季度及年度监测， 报告期内完成2处环保监测平台及江岸排水口整改，监测数据100%达标。 针对粉尘、危化品等高风险作业，组织专项排查整治，完成粉尘涉爆隐 患整改6项、大跨度厂房...
total_employees,员工总数,S,extracted,8561,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_56,56,1,,"劳动关系管理 多元化与机会平等 员工总人数 人 2022年 8,276 2023年 8,401 2024年 8,561","劳动关系管理 多元化与机会平等 员工总人数 人 2022年 8,276 2023年 8,401 2024年 8,561"
male_employees,男性员工人数,S,extracted,7739,人,2024,route_a_appendix_table,0.9,auto_cited,,table_page_56,56,1,,"劳动关系管理 按性别划分的员工数 男性 人 2023年 7,351 2024年 7,739","劳动关系管理 按性别划分的员工数 男性 人 2023年 7,351 2024年 7,739"
female_employees,女性员工人数,S,extracted,316,人,2024,route_a_appendix_table,0.9,auto_cited,,table_page_56,56,1,,劳动关系管理 按性别划分的员工数 女性 人 2023年 325 2024年 316,劳动关系管理 按性别划分的员工数 女性 人 2023年 325 2024年 316
female_employee_ratio,女性员工比例,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p34_56,34,1,0.08587302,公司通过实施“巾帼建功行动”，积极推荐优秀女性员工参与各类职业荣誉评选，以榜样激励带动 女性员工成长。2024年，公司推选了多名优秀女职工参评省级及集团公司荣誉： 65 66 ● 文化学习与思想提升 案例：读书分享会 指 一重龙江重工举办“智启巾帼阅见未来”读书分享 会，推荐经典书籍，并交流阅读心得。 标 数据 女性员工占比 10.58% 女性管理者占比 7.26% 产假返岗率 100% 享受产假员工数 22个 女职工创新工 作室 宋明静、张丽静巾帼创新工作室，张雪姣巾帼创新工作 创新能手 刘力改（一重专项）、刘秀杰（一重龙江重工） 龙江巾帼工匠 刘怀丽（质检中心）、吴琼（一重核电石化） 节能节约能手 姜晓霞（一重铸锻）、万平（设备能源中心） 室 案例：组织学习 采购中心组织学习《关于注重家庭家教家风建设论述摘 编》，增强女职工的家庭责任感和职业信念。 案例：春季健步走 ● 健康生活与户外活 组织春季健步走活动，倡导绿色健康生活方式。 动 案例：主题活动 ● 心理关怀与家庭支 一重专项开展“持家看巾帼、降本我当先”女职工建言献策活动，围绕成本控制提出10余条合 理化建议，并举办“巾帼...,公司通过实施“巾帼建功行动”，积极推荐优秀女性员工参与各类职业荣誉评选，以榜样激励带动 女性员工成长。2024年，公司推选了多名优秀女职工参评省级及集团公司荣誉： 65 66 ● 文化学习与思想提升 案例：读书分享会 指 一重龙江重工举办“智启巾帼阅见未来”读书分享 会，推荐经典书籍，并交流阅读心得。 标 数据 女性员工占比 10.58% 女性管理者占比 7.26% 产假返岗率 100% 享受产假员工数 22个 女职工创新工 作室 宋...
employee_turnover_rate,员工流失率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p57_100,57,1,0.01639344,"111 112 议题 指标 单位 2022年 2023年 2024年 员工培训与发展 按雇员类别划分的受训雇员百分比 高层员工培训覆盖率 % 100 100 100 中层员工培训覆盖率 % 100 100 100 基层员工培训覆盖率 % 100 100 100 员工培训总时长 小时 38,700 39,600 39,700 员工每年人均培训时长 小时 4.4 4.6 4.8 职业健康 与安全生产 安全生产 安全生产事故数 起 3 3 11 因工作关系死亡人数 人 0 0 0 因工伤损失工作日数 个工作日 2,700 1,645 6,190 隐患排查整改率 % 100 100 100 安全应急演练次数 场次 63 81 63 安全教育培训 安全教育培训总投入 万元 83.6 137.36 175.6 安全教育培训场次 场次 397 433 363 参与安全教育培训人次 人次 9,325 10,317 18,000 安全教育培训总时长 小时 13,987 15,476 27,000 安全教育培训覆盖比率 % 100 100 100 安全风险防护培训覆盖率 % 100 100 100 职业...","111 112 议题 指标 单位 2022年 2023年 2024年 员工培训与发展 按雇员类别划分的受训雇员百分比 高层员工培训覆盖率 % 100 100 100 中层员工培训覆盖率 % 100 100 100 基层员工培训覆盖率 % 100 100 100 员工培训总时长 小时 38,700 39,600 39,700 员工每年人均培训时长 小时 4.4 4.6 4.8 职业健康 与安全生产 安全生产 安全生产事故数 起 3 3 ..."
training_total_hours,员工培训总时长,S,extracted,39700,小时,2024,route_a_appendix_table,0.97,auto_cited,,table_page_57,57,1,,"员工培训与发展 员工培训总时长 小时 2022年 36,700 2023年 39,600 2024年 39,700","员工培训与发展 员工培训总时长 小时 2022年 36,700 2023年 39,600 2024年 39,700"
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p19_31,19,1,0.07538462,分 割 线 35 36 控制污染物排放 废气排放管理 中国一重始终将减少废气排放作为环境管理的重要方向，通过优化生产工艺、升级环保设施及强 化排放监管，持续推进绿色低碳转型。 垃圾分类 中国一重将工业垃圾分类管理纳入绿色生产体系，构建厂区垃圾分类长效机制。公司严格遵循国 家及地方分类标准，制定相关规定，按金属废料、包装材料、危险废物等类别设置专用收集容器 及标识，明确生产车间、仓储区域的分类投放要求；针对危险废物（如废切削液、废油污等）， 建立独立暂存库并委托专业资质单位合规处置，确保分类流程安全可控。 资源循环利 同时联合第三方资源回收企业，对可循环金属边角料、木质托盘等实施回收再生，推动资源残值 最大化。通过责任到岗、培训到人、巡检到点的管理模式，中国一重实现垃圾分类全覆盖。 用 中国一重聚焦大型装备制造特性，针对退役机床、锻压设备等核心装备，建立翻新维修技术标准， 通过部件拆解、性能检测、再制造工艺升级，延长设备生命周期；对金属边角料、废切削液等生 产废料，分类建立回收再生渠道，其中钢材废屑经熔炼重铸后回用于铸件生产，年再生利用率超 行业平均水平；同步推进厂区水资源循环系统建设...,分 割 线 35 36 控制污染物排放 废气排放管理 中国一重始终将减少废气排放作为环境管理的重要方向，通过优化生产工艺、升级环保设施及强 化排放监管，持续推进绿色低碳转型。 垃圾分类 中国一重将工业垃圾分类管理纳入绿色生产体系，构建厂区垃圾分类长效机制。公司严格遵循国 家及地方分类标准，制定相关规定，按金属废料、包装材料、危险废物等类别设置专用收集容器 及标识，明确生产车间、仓储区域的分类投放要求；针对危险废物（如废切削液、废油污等...
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.97,auto_cited,,table_page_56,56,1,,员工培训与发展 员工培训覆盖率 % 2023年 100 2024年 100,员工培训与发展 员工培训覆盖率 % 2023年 100 2024年 100
social_security_coverage,社会保险覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.92,auto_cited,,table_page_56,56,1,,劳动关系管理 福利与薪酬 社会保险覆盖率 % 2023年 100 2024年 100,劳动关系管理 福利与薪酬 社会保险覆盖率 % 2023年 100 2024年 100
employee_medical_checkup_coverage,员工体检覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.9,auto_cited,,table_page_57,57,1,,职业健康与安全生产 员工体检覆盖率 % 2022年 100 2023年 100 2024年 100,职业健康与安全生产 员工体检覆盖率 % 2022年 100 2023年 100 2024年 100
trained_employees_count,受训员工人数,S,extracted,18000,人次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_57,57,1,,"职业健康与安全生产 参与安全教育培训人次 人次 2022年 9,325 2023年 10,317 2024年 18,000","职业健康与安全生产 参与安全教育培训人次 人次 2022年 9,325 2023年 10,317 2024年 18,000"
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p57_100,57,1,0.01639344,"111 112 议题 指标 单位 2022年 2023年 2024年 员工培训与发展 按雇员类别划分的受训雇员百分比 高层员工培训覆盖率 % 100 100 100 中层员工培训覆盖率 % 100 100 100 基层员工培训覆盖率 % 100 100 100 员工培训总时长 小时 38,700 39,600 39,700 员工每年人均培训时长 小时 4.4 4.6 4.8 职业健康 与安全生产 安全生产 安全生产事故数 起 3 3 11 因工作关系死亡人数 人 0 0 0 因工伤损失工作日数 个工作日 2,700 1,645 6,190 隐患排查整改率 % 100 100 100 安全应急演练次数 场次 63 81 63 安全教育培训 安全教育培训总投入 万元 83.6 137.36 175.6 安全教育培训场次 场次 397 433 363 参与安全教育培训人次 人次 9,325 10,317 18,000 安全教育培训总时长 小时 13,987 15,476 27,000 安全教育培训覆盖比率 % 100 100 100 安全风险防护培训覆盖率 % 100 100 100 职业...","111 112 议题 指标 单位 2022年 2023年 2024年 员工培训与发展 按雇员类别划分的受训雇员百分比 高层员工培训覆盖率 % 100 100 100 中层员工培训覆盖率 % 100 100 100 基层员工培训覆盖率 % 100 100 100 员工培训总时长 小时 38,700 39,600 39,700 员工每年人均培训时长 小时 4.4 4.6 4.8 职业健康 与安全生产 安全生产 安全生产事故数 起 3 3 ..."
occupational_health_safety_investment,安全生产投入,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p35_57,35,1,0.175625,"员工职业健康 中国一重始终坚持“以人为本、安全至上、健康优先”的原则，全面构建职业健康管理体系，严格 落实职业病防治措施，确保每位员工在安全健康的环境中工作与成长。 职业健康安全管理体系 中国一重高度重视安全生产管理工作，注重员工职业健康安全，坚持“制度完善到位、领导示范 到位、责任落实到位、考核奖惩到位”的安全理念，严格遵循《中华人民共和国职业病防治法》 《中华人民共和国安全生产法》等相关法律法规，且按照属地要求优化《职业健康管理办法》制 度，全面推动公司安全发展。 职业健康管理 67 68 健康安全管理体系认证证书 公司遵循“预防为主、防治结合”的 职业病防治方针，建立健全职业 健康安全管理体系，认真落实各 项职业健康措施，全方位保障员 工健康安全。 职业危害识别 公司每年聘请符合资质的职业卫生检测评价公司对工作场所进行职业病危害因素检测，通过 检测对含有危害因素的人员进行职业健康体检，减少职业病发生的风险。 职业健康体检 公司组织接触职业危害人员进行岗前、岗中和离岗前健康体检，并建立职业健康监护档案。 报告期内，公司实际参检5,603人，未出现新增职业病例。 健康职业培训 公司...",员工职业健康 中国一重始终坚持“以人为本、安全至上、健康优先”的原则，全面构建职业健康管理体系，严格 落实职业病防治措施，确保每位员工在安全健康的环境中工作与成长。 职业健康安全管理体系 中国一重高度重视安全生产管理工作，注重员工职业健康安全，坚持“制度完善到位、领导示范 到位、责任落实到位、考核奖惩到位”的安全理念，严格遵循《中华人民共和国职业病防治法》 《中华人民共和国安全生产法》等相关法律法规，且按照属地要求优化《职业健康管理办...
safety_emergency_drill_count,安全应急演练次数,S,extracted,63,场次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_57,57,1,,职业健康与安全生产 安全应急演练次数 场次 2022年 63 2023年 61 2024年 63,职业健康与安全生产 安全应急演练次数 场次 2022年 63 2023年 61 2024年 63
lost_work_days_due_to_injury,因工伤损失工作日数,S,extracted,6193,个工作日,2024,route_a_appendix_table,0.97,auto_cited,,table_page_57,57,1,,"职业健康与安全生产 工伤损失工作日数 个工作日 2022年 2,700 2023年 1,648 2024年 6,193","职业健康与安全生产 工伤损失工作日数 个工作日 2022年 2,700 2023年 1,648 2024年 6,193"
r_and_d_personnel_count,研发人员数量,S,extracted,255,人,2024,route_a_appendix_table,0.96,auto_cited,,table_page_55,55,1,,研发与创新 按学历划分的研发人员数量 人 2022年 268 2023年 272 2024年 255,研发与创新 按学历划分的研发人员数量 人 2022年 268 2023年 272 2024年 255
r_and_d_expense,研发投入金额,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p14_22,14,1,0.079625,在组织保障层面，公司依托安委会统一指挥、安全环保部专业督导、属地单位协同执行的联动模 式，配齐专兼职环保管理人员，确保环保政策穿透基层。2024年，通过责任体系与管理架构的双 重夯实，中国一重环境管理体系实现从“制度健全”向“效能提升”的跨越，为高质量发展提供坚实 保障。 环境管理目标 中国一重围绕节能降耗、清洁生产、资源循环等方向，制定分阶段、可量化的环境管理目标体系， 通过制度保障、责任分解与考核激励，推动绿色低碳转型。 分 割 线 25 26 环境风险与应急管理 中国一重依据源头管控、系统治理构建多层次环境风险防控与应急管理体系，2024年通过精准排 查、技术升级及实战演练，有效保障生产运营生态安全。 目标类别 具体目标 管理措施 固体废物管理 提升危险废物资源化利用率，实现分类收 集、合规处置。 优化危险废物处理流程，推进再生技术应用；建立厂区废物分 类管理制度，定期开展专项排查与合规培训。 能源效率提升 降低单位产值综合能耗，优化电炉、燃气 炉窑等关键设备能效。 实施《能源管理考核规定》，推广蓄热燃烧器等节能技术；开 展设备智能化改造，提升能源利用效率。 排放控制 确保废气...,在组织保障层面，公司依托安委会统一指挥、安全环保部专业督导、属地单位协同执行的联动模 式，配齐专兼职环保管理人员，确保环保政策穿透基层。2024年，通过责任体系与管理架构的双 重夯实，中国一重环境管理体系实现从“制度健全”向“效能提升”的跨越，为高质量发展提供坚实 保障。 环境管理目标 中国一重围绕节能降耗、清洁生产、资源循环等方向，制定分阶段、可量化的环境管理目标体系， 通过制度保障、责任分解与考核激励，推动绿色低碳转型。 分 割 ...
public_welfare_investment,公益投入金额,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p54_93,54,1,0.01639344,"105 106 议题 指标 单位 2022年 2023年 2024年 公司治理 股东大会 召开总次数 次 2 2 2 年度股东大会 次 1 1 1 临时股东大会次数 次 1 1 1 审议合计通过议案数量 项 20 15 13 董事会 董事会成员人数 人 6 5 4 董事会大会召开次数 次 8 10 8 通过董事会决议个数 项 37 33 44 参加总人数 人 6 5 4 监事会 召开监事会会议次数 次 6 4 5 累计审议议案 项 16 13 19 参加总人数 人 5 4 3 合规与商业道德 开展法律培训次数 次 7 7 7 开展法律培训时数 小时 20 21 38 参与法律培训人数 人 706 732 648 参与培训法务人员人数 人 56 56 35 环境管理 环保投入总金额 万元 6,235 6,008 环保培训参加人 3,032 次 人次 1,570 1,782 2,000 能源管理 化石能源消耗量 吨标准煤 301,397.35 339,851.22 339,614.55 直接能源消耗总量 吨标准煤 204,385.66 228,194.96 234,351.1 洗精煤 吨...",105 106 议题 指标 单位 2022年 2023年 2024年 公司治理 股东大会 召开总次数 次 2 2 2 年度股东大会 次 1 1 1 临时股东大会次数 次 1 1 1 审议合计通过议案数量 项 20 15 13 董事会 董事会成员人数 人 6 5 4 董事会大会召开次数 次 8 10 8 通过董事会决议个数 项 37 33 44 参加总人数 人 6 5 4 监事会 召开监事会会议次数 次 6 4 5 累计审议议案 项 1...
board_size,董事会人数,G,extracted,4,人,2024,route_a_appendix_table,0.97,auto_cited,,table_page_54,54,1,,公司治理 董事会成员人数 人 2022年 6 2023年 5 2024年 4,公司治理 董事会成员人数 人 2022年 6 2023年 5 2024年 4
independent_directors,独立董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p47_79,47,1,0.01639344,议 3次 审议议案 3项 提名委员会会议 1次 审议议案 2项 3名 独立董事 4名 董事 高级管理层 中国一重全面推行并持续深化契约化管理，构建收入能增能减的约束机制，做到激励与约束并重。 高级管理人员的薪酬由年度薪酬、任期激励收入和专项奖励等构成，年度薪酬标准根据其年度绩 效考核结果确定。公司经理层由董事会聘任并对董事会负责，执行董事会决议，忠实履行职责。 公司积极开展以提高行业发展认知、管理理论与技能战略思维能力、经营管理能力等内容的培训， 不断提升高级管理人员的职业素养和勤勉尽责意识。 高效治理 共绘发展蓝图 2024年，公司评估出需要重点防范的五项重大风险依次为：合规风险、国际化经营风险、现金流风险、投资风险和科技 创新风险。 中国一重2024年环境，社会和治理（ESG）报告,议 3次 审议议案 3项 提名委员会会议 1次 审议议案 2项 3名 独立董事 4名 董事 高级管理层 中国一重全面推行并持续深化契约化管理，构建收入能增能减的约束机制，做到激励与约束并重。 高级管理人员的薪酬由年度薪酬、任期激励收入和专项奖励等构成，年度薪酬标准根据其年度绩 效考核结果确定。公司经理层由董事会聘任并对董事会负责，执行董事会决议，忠实履行职责。 公司积极开展以提高行业发展认知、管理理论与技能战略思维能力、经营管理能力等...
independent_director_ratio,独立董事比例,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p52_89,52,1,0.01612903,大会议事规则》，确保所有股东享 有平等权利。公司坚持与大股东及其关联企业在业务、人员、资产、机构及财务等方面保持完 全独立，确保公司具备独立完整的业务体系和自主经营能力。同时，公司为中小股东参与投票 提供便利条件，充分保障中小股东的平等权利，切实维护其合法权益。 规范关联交易 中国一重严格遵循《中华人民共和国公司法》《中华人民共和国证券法》等法律法规及《公司 章程》的相关规定，结合实际情况，制定了《关联交易决策规则》，以规范关联交易行为，确 保关联交易的公允性。该规则明确要求关联交易必须符合公平、公正、公开的原则，并满足监 管部门的规范要求，切实维护公司及全体股东的利益。公司董事会办公室作为关联交易管理的 部门，主要负责关联人的分析确认、关联交易的合规审查、重大关联交易决策的组织以及相关 信息披露工作，确保关联交易管理的规范性和透明度。 高效治理 共绘发展蓝图 中国一重2024年环境，社会和治理（ESG）报告,大会议事规则》，确保所有股东享 有平等权利。公司坚持与大股东及其关联企业在业务、人员、资产、机构及财务等方面保持完 全独立，确保公司具备独立完整的业务体系和自主经营能力。同时，公司为中小股东参与投票 提供便利条件，充分保障中小股东的平等权利，切实维护其合法权益。 规范关联交易 中国一重严格遵循《中华人民共和国公司法》《中华人民共和国证券法》等法律法规及《公司 章程》的相关规定，结合实际情况，制定了《关联交易决策规则》，以规范关联交易行...
