applicability,category,confidence,evidence,field_key,field_name_cn,indicator_type,industry,merge_reason,missing_reason,page_image,raw_value,route_a_confidence,route_a_reason,route_a_status,route_b2_confidence,route_b2_evidence,route_b2_matched,route_b2_raw_value,route_b2_reason,route_b2_source_pages,route_b2_unit,route_b2_value,route_b2_year,route_b_confidence,route_b_evidence,route_b_matched,route_b_reason,route_b_source_pages,route_b_summary,row_label,source_pages,source_route,status,table_title,topic,unit,value,value_type,year
core,E,0.9500000000000001,"废气排放量 万立方米 452,105.82 462,077,383",air_pollutant_emissions,废气或大气污染物排放量,quantitative,manufacturing,route_a_selected,,page_19.png,"462,077,383",0.9500000000000001,normalized_alias_match:废气排放量; schema_match_validated,extracted,,,,,,,,,,,,,,,,废气排放量,page_19.png,route_a_appendix_table,extracted,废气排放情况,,万立方米,462077383,number,2024
core,E,0.0,,non_hazardous_waste,一般废弃物产生量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.93,"有害固体废物管理 委托专业机构处置危险废物量 吨 2024年 6,924.3",hazardous_waste,危险废弃物产生量,quantitative,manufacturing,route_a_selected,,page_20_left.png,"6,924.3",0.93,heuristic_hazardous_waste; schema_match_validated,extracted,,,,,,,,,,,,,,,,委托专业机构处置危险废物量,page_20_left.png,route_a_appendix_table,extracted,固体废物管理绩效表,有害固体废物管理,吨,6924.3,number,2024
core,E,0.92,"合规与商业道德 环保投入金额 万元 2022年 8,235 2023年 6,000 2024年 3,032",environmental_investment,环保投入金额,quantitative,manufacturing,route_a_selected,,page_54.png,"3,032",0.92,heuristic_environmental_investment; schema_match_validated,extracted,,,,,,,,,,,,,,,,环保投入金额,page_54.png,route_a_appendix_table,extracted,合规与商业道德,合规与商业道德,万元,3032,number,2024
core,E,0.0,,environmental_penalty_count,环境违规或处罚事件数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.93,"劳动关系管理 多元化与机会平等 员工总人数 人 2022年 8,276 2023年 8,401 2024年 8,561",total_employees,员工总数,quantitative,manufacturing,route_a_selected,,page_56.png,"8,561",0.93,heuristic_total_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工总人数,page_56.png,route_a_appendix_table,extracted,劳动关系管理-多元化与机会平等,劳动关系管理,人,8561,number,2024
core,S,0.9,"劳动关系管理 按性别划分的员工数 男性 人 2023年 7,351 2024年 7,739",male_employees,男性员工人数,quantitative,manufacturing,route_a_selected,,page_56.png,"7,739",0.9,context_dimension:男性->male_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,男性,page_56.png,route_a_appendix_table,extracted,劳动关系管理-按性别划分的员工数,劳动关系管理,人,7739,number,2024
core,S,0.9,劳动关系管理 按性别划分的员工数 女性 人 2023年 325 2024年 316,female_employees,女性员工人数,quantitative,manufacturing,route_a_selected,,page_56.png,316,0.9,context_dimension:女性->female_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,女性,page_56.png,route_a_appendix_table,extracted,劳动关系管理-按性别划分的员工数,劳动关系管理,人,316,number,2024
core,S,0.0,,female_employee_ratio,女性员工比例,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,employee_turnover_rate,员工流失率,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.97,"员工培训与发展 员工培训总时长 小时 2022年 36,700 2023年 39,600 2024年 39,700",training_total_hours,员工培训总时长,quantitative,manufacturing,route_a_selected,,page_57.png,"39,700",0.97,normalized_alias_match:员工培训总时长; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工培训总时长,page_57.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-绩效表,员工培训与发展,小时,39700,number,2024
core,S,0.0,,training_hours_per_employee,人均培训时长,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.97,员工培训与发展 员工培训覆盖率 % 2023年 100 2024年 100,training_coverage_rate,员工培训覆盖率,quantitative,manufacturing,route_a_selected,,page_56.png,100,0.97,normalized_alias_match:员工培训覆盖率; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工培训覆盖率,page_56.png,route_a_appendix_table,extracted,员工培训与发展,员工培训与发展,%,100,percentage,2024
core,S,0.92,劳动关系管理 福利与薪酬 社会保险覆盖率 % 2023年 100 2024年 100,social_security_coverage,社会保险覆盖率,quantitative,manufacturing,route_a_selected,,page_56.png,100,0.92,heuristic_social_security_coverage; schema_match_validated,extracted,,,,,,,,,,,,,,,,社会保险覆盖率,page_56.png,route_a_appendix_table,extracted,劳动关系管理-福利与薪酬,劳动关系管理,%,100,percentage,2024
core,S,0.9,职业健康与安全生产 员工体检覆盖率 % 2022年 100 2023年 100 2024年 100,employee_medical_checkup_coverage,员工体检覆盖率,quantitative,manufacturing,route_a_selected,,page_57.png,100,0.9,heuristic_employee_medical_checkup_coverage; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工体检覆盖率,page_57.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,%,100,percentage,2024
core,S,0.9,"职业健康与安全生产 参与安全教育培训人次 人次 2022年 9,325 2023年 10,317 2024年 18,000",trained_employees_count,受训员工人数,quantitative,manufacturing,route_a_selected,,page_57.png,"18,000",0.9,heuristic_trained_employees_count; alias_soft_warning:training_participants,extracted,,,,,,,,,,,,,,,,参与安全教育培训人次,page_57.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,人次,18000,number,2024
core,S,0.0,,safety_accident_count,安全生产事故数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,occupational_health_safety_investment,安全生产投入,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.9,职业健康与安全生产 安全应急演练次数 场次 2022年 63 2023年 61 2024年 63,safety_emergency_drill_count,安全应急演练次数,quantitative,manufacturing,route_a_selected,,page_57.png,63,0.9,heuristic_safety_emergency_drill_count; schema_match_validated,extracted,,,,,,,,,,,,,,,,安全应急演练次数,page_57.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,场次,63,number,2024
core,S,0.97,"职业健康与安全生产 工伤损失工作日数 个工作日 2022年 2,700 2023年 1,648 2024年 6,193",lost_work_days_due_to_injury,因工伤损失工作日数,quantitative,manufacturing,route_a_selected,,page_57.png,"6,193",0.97,normalized_alias_match:工伤损失工作日; schema_match_validated,extracted,,,,,,,,,,,,,,,,工伤损失工作日数,page_57.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,个工作日,6193,number,2024
core,S,0.96,研发与创新 按学历划分的研发人员数量 人 2022年 268 2023年 272 2024年 255,r_and_d_personnel_count,研发人员数量,quantitative,manufacturing,route_a_selected,,page_55.png,255,0.96,normalized_alias_match:研发人员数量; schema_match_validated,extracted,,,,,,,,,,,,,,,,按学历划分的研发人员数量,page_55.png,route_a_appendix_table,extracted,中国一重2024年环境，社会和治理（ESG）报告-固体废弃物排放,研发与创新,人,255,number,2024
core,S,0.0,,r_and_d_expense,研发投入金额,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,public_welfare_investment,公益投入金额,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.97,公司治理 董事会成员人数 人 2022年 6 2023年 5 2024年 4,board_size,董事会人数,quantitative,manufacturing,route_a_selected,,page_54.png,4,0.97,normalized_alias_match:董事会成员人数; schema_match_validated,extracted,,,,,,,,,,,,,,,,董事会成员人数,page_54.png,route_a_appendix_table,extracted,董事会,公司治理,人,4,number,2024
core,G,0.0,,independent_directors,独立董事人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,independent_director_ratio,独立董事比例,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,G,0.0,,female_directors,女性董事人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.94,公司治理 董事会会议召开次数 次 2022年 8 2023年 10 2024年 8,board_meetings,董事会会议次数,quantitative,manufacturing,route_a_selected,,page_54.png,8,0.94,heuristic_board_meetings_short_label; schema_match_validated,extracted,,,,,,,,,,,,,,,,董事会会议召开次数,page_54.png,route_a_appendix_table,extracted,董事会,公司治理,次,8,number,2024
core,G,0.94,公司治理 临时股东大会次数 次 2022年 1 2023年 1 2024年 1,shareholder_meetings,股东大会会议次数,quantitative,manufacturing,route_a_selected,,page_54.png,1,0.94,heuristic_shareholder_meetings_short_label; schema_match_validated,extracted,,,,,,,,,,,,,,,,临时股东大会次数,page_54.png,route_a_appendix_table,extracted,股东大会,公司治理,次,1,number,2024
core,G,0.0,,anti_corruption_training_sessions,反腐败培训次数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,anti_corruption_training_participants,反腐败培训人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,confirmed_corruption_cases,确认腐败案件数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.95,董事会负责审议ESG战略目标、重大议题及报告披露，确立顶层设计方向；可持续发展管理小组委员会由公司高管牵头，制定低碳发展、科技创新等重点领域战略规划，推动制度体系完善；2024年，公司严格遵循“双碳”战略要求，编写完成《2023年环保低碳工作总结及2024年工作计划》，并依据国资委《关于反馈碳达峰行动方案有关评估意见的函》的专业指导意见，全面修订《中国一重碳达峰行动方案》，进一步明确分阶段减排目标及实施路径，力争2030年前实现碳达峰、2060年前实现碳中和。,esg_strategy_targets,ESG战略目标,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,董事会负责审议ESG战略目标、重大议题及报告披露，确立顶层设计方向；可持续发展管理小组委员会由公司高管牵头，制定低碳发展、科技创新等重点领域战略规划，推动制度体系完善；2024年，公司严格遵循“双碳”战略要求，编写完成《2023年环保低碳工作总结及2024年工作计划》，并依据国资委《关于反馈碳达峰行动方案有关评估意见的函》的专业指导意见，全面修订《中国一重碳达峰行动方案》，进一步明确分阶段减排目标及实施路径，力争2030年前实现碳达峰、2060年前实现碳中和。,true,文本中明确提及董事会审议ESG战略目标、管理层制定低碳发展等战略规划，并具体列出碳达峰与碳中和的时间目标，完全符合ESG战略目标的定义。,"[8, 19]",中国一重明确制定了ESG战略目标，包括碳达峰与碳中和时间目标，并通过董事会和管理层体系进行审议与落实。,中国一重明确制定了ESG战略目标，包括碳达峰与碳中和时间目标，并通过董事会和管理层体系进行审议与落实。,"[8, 19]",route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,"气候风险管理
中国一重将气候风险纳入公司全面风险管理体系，基于生产运营场景系统识别高温、极端天气等物理风险及政策、技术转型风险，量化评估其对资产安全、供应链稳定性等的潜在影响，并制定应急预案。将关键风险指标纳入能源管理、工艺优化等核心业务环节，不定期结合行业趋势与极端气候场景开展压力测试及预案推演，确保风险可控在控。",climate_risk_management,气候风险识别与管理,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,"气候风险管理
中国一重将气候风险纳入公司全面风险管理体系，基于生产运营场景系统识别高温、极端天气等物理风险及政策、技术转型风险，量化评估其对资产安全、供应链稳定性等的潜在影响，并制定应急预案。将关键风险指标纳入能源管理、工艺优化等核心业务环节，不定期结合行业趋势与极端气候场景开展压力测试及预案推演，确保风险可控在控。",true,候选文本在page 11中明确使用了'气候风险管理'作为标题，并详细描述了风险识别、评估、应急预案、业务嵌入和压力测试等完整机制，完全符合目标指标的定义和抽取规则。,[11],中国一重将气候风险纳入全面风险管理体系，系统识别物理与转型风险，量化评估影响并制定应急预案，同时纳入核心业务环节与压力测试。,中国一重将气候风险纳入全面风险管理体系，系统识别物理与转型风险，量化评估影响并制定应急预案，同时纳入核心业务环节与压力测试。,[11],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,中国一重严格遵循中华人民共和国有关法律法规要求，针对重型装备制造行业特性，制定《环境保护管理制度》，深度践行国家生态保护战略，构建全流程的环境管理体系，推动重装生产与生态环境协同发展。,environmental_management_system,环境管理体系,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,中国一重严格遵循中华人民共和国有关法律法规要求，针对重型装备制造行业特性，制定《环境保护管理制度》，深度践行国家生态保护战略，构建全流程的环境管理体系，推动重装生产与生态环境协同发展。,true,候选文本明确提及'构建全流程的环境管理体系'并配套制定《环境保护管理制度》，符合目标指标的定义和 aliases 中的'环境管理体系'和'环境管理制度'，且为原文直接陈述，无常识补全。,[13],中国一重构建了全流程的环境管理体系，并制定《环境保护管理制度》，实施分层管理架构与网格化责任体系。,中国一重构建了全流程的环境管理体系，并制定《环境保护管理制度》，实施分层管理架构与网格化责任体系。,[13],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,中国一重构建科学化、精细化的能源管理体系，推动能耗双控与能效提升协同发展。2024年，设备能源管控中心制定《2024年能源管理考核办法》，聚焦“能耗双降10%”目标，多次组织召开能源专题例会，动态分析各单位能耗指标，多维度实施节能措施，确保能源管理目标有效落地。,energy_saving_measures,节能减排措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,中国一重构建科学化、精细化的能源管理体系，推动能耗双控与能效提升协同发展。2024年，设备能源管控中心制定《2024年能源管理考核办法》，聚焦“能耗双降10%”目标，多次组织召开能源专题例会，动态分析各单位能耗指标，多维度实施节能措施，确保能源管理目标有效落地。,true,候选文本明确提及“多维度实施节能措施”并详细描述了能源管理体系、考核办法和能效提升行动，完全符合“节能减排措施”指标的定义，且证据为完整原文段落。,[16],中国一重通过构建能源管理体系、制定考核办法、推广节能技术、实施设备智能化改造等措施推进节能降耗。,中国一重通过构建能源管理体系、制定考核办法、推广节能技术、实施设备智能化改造等措施推进节能降耗。,[16],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,中国一重持续优化水资源利用效率，通过强化循环用水管理、减少新鲜水取水量等举措，推动节水型生产模式深化。,water_management_measures,水资源管理措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,中国一重持续优化水资源利用效率，通过强化循环用水管理、减少新鲜水取水量等举措，推动节水型生产模式深化。,true,候选文本明确提及'强化循环用水管理'和'减少新鲜水取水量'，属于水资源管理措施的直接描述，且在'节水管理'小节中进一步补充了具体行动如升级节水装置和排查跑冒滴漏，完全符合定性指标定义。,[18],中国一重通过强化循环用水管理、减少新鲜水取水量、升级节水装置及排查跑冒滴漏等措施实施水资源管理。,中国一重通过强化循环用水管理、减少新鲜水取水量、升级节水装置及排查跑冒滴漏等措施实施水资源管理。,[18],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,"固体废物管理 中国一重通过强化合规管理、创新处置渠道及深度资源化利用，实现固废管理效率与效益双提升。● 无害固体废物管理 资源循环与价值挖潜。公司将一般工业固废转化为资源增值载体，2024年内部循环利用成效显著。 ●针对危废处置，公司创新开拓资源化路径 除尘灰处置实现“零处置费”突破，破解高成本难题；同时，一重常州新材通过“宜企拍”平台挂牌出售炉渣、渣帽等含金属废物，报告期内处置收益达41万元。 ●资源化利用 采购中心全年内部消化废钢11,265吨，改制利用废旧零件创效破百万元；对外销售废金属、废包装箱等无害固废9,519吨，实现收入约3,600万元，合计创造经济效益数千万元。公司严格执行国家危险废物管理法规，安全环保部全年开展专项检查，针对问题下发《关于开展危险废物专项检查存在问题的整改督办通知》及《提升危险废物管理的督办通知》，确保危废处置合规率符合相关要求。2024年累计委托专业机构处置危险废物6,924.3吨，显著降低贮存压力。",waste_management_measures,废弃物管理措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,"固体废物管理 中国一重通过强化合规管理、创新处置渠道及深度资源化利用，实现固废管理效率与效益双提升。● 无害固体废物管理 资源循环与价值挖潜。公司将一般工业固废转化为资源增值载体，2024年内部循环利用成效显著。 ●针对危废处置，公司创新开拓资源化路径 除尘灰处置实现“零处置费”突破，破解高成本难题；同时，一重常州新材通过“宜企拍”平台挂牌出售炉渣、渣帽等含金属废物，报告期内处置收益达41万元。 ●资源化利用 采购中心全年内部消化废钢11,265吨，改制利用废旧零件创效破百万元；对外销售废金属、废包装箱等无害固废9,519吨，实现收入约3,600万元，合计创造经济效益数千万元。公司严格执行国家危险废物管理法规，安全环保部全年开展专项检查，针对问题下发《关于开展危险废物专项检查存在问题的整改督办通知》及《提升危险废物管理的督办通知》，确保危废处置合规率符合相关要求。2024年累计委托专业机构处置危险废物6,924.3吨，显著降低贮存压力。",true,候选文本明确提及了针对一般工业固废和危险废物的分类管理、合规处置、资源化利用、专项检查及整改督办等具体措施，完全符合废弃物管理措施的定义，且有完整原文支持。,[20],公司通过强化合规管理、创新处置渠道及深度资源化利用，实施一般工业固废和危险废物的分类处置与资源化利用措施。,公司通过强化合规管理、创新处置渠道及深度资源化利用，实施一般工业固废和危险废物的分类处置与资源化利用措施。,[20],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,中国一重严格遵守《中华人民共和国劳动法》和《中华人民共和国劳动合同法》等法律法规要求，制定《员工招聘管理办法》等员工管理制度，依法与员工签订劳动合同，规范用工管理，全力保障员工平等就业权、休息休假权、薪酬福利权、职业技能培训权、劳动安全保护权等多种权利，坚决维护员工合法劳动权益，致力于为员工创造公平、和谐、安全的工作环境。,employee_rights_policy,员工权益保障政策,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,中国一重严格遵守《中华人民共和国劳动法》和《中华人民共和国劳动合同法》等法律法规要求，制定《员工招聘管理办法》等员工管理制度，依法与员工签订劳动合同，规范用工管理，全力保障员工平等就业权、休息休假权、薪酬福利权、职业技能培训权、劳动安全保护权等多种权利，坚决维护员工合法劳动权益，致力于为员工创造公平、和谐、安全的工作环境。,true,候选文本明确提及公司制定员工管理制度并依法保障多项员工法定权益，直接对应'员工权益保障政策'指标，且使用了'保障员工...权利'、'维护员工合法劳动权益'等明确表述，符合定性指标抽取规则。,[28],中国一重制定并实施多项员工管理制度，依法保障员工的平等就业权、休息休假权、薪酬福利权、职业技能培训权和劳动安全保护权等合法权益。,中国一重制定并实施多项员工管理制度，依法保障员工的平等就业权、休息休假权、薪酬福利权、职业技能培训权和劳动安全保护权等合法权益。,[28],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,公司遵循“预防为主、防治结合”的职业病防治方针，建立健全职业健康安全管理体系，认真落实各项职业健康措施，全方位保障员工健康安全。,occupational_health_safety_system,职业健康安全管理体系,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,公司遵循“预防为主、防治结合”的职业病防治方针，建立健全职业健康安全管理体系，认真落实各项职业健康措施，全方位保障员工健康安全。,true,候选文本在page 35中明确使用了“建立健全职业健康安全管理体系”这一完整表述，且与目标指标的名称完全一致，符合定性指标抽取规则中对明确提及的要求。,[35],中国一重建立健全职业健康安全管理体系，并通过制度建设、认证和措施落实保障员工健康安全。,中国一重建立健全职业健康安全管理体系，并通过制度建设、认证和措施落实保障员工健康安全。,[35],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,完善职业发展通道，激发人才潜能。强化员工培训，构建多层次培养体系 公司积极学习并落实集团公司各项人才发展管理办法，包括《技能人员职级晋升管理暂行办法》《技术、研发人员职级晋升管理暂行办法》《营销人员职级晋升管理暂行办法》等，拓宽党务、管理、研发技术、技能、营销五类人才的发展通道。通过健全人才评价体系，优化考核机制，确保人才选拔公平公正，激发员工积极性、主动性和创造性，为公司高质量发展提供强大动力。,employee_training_development,员工培训与发展机制,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,完善职业发展通道，激发人才潜能。强化员工培训，构建多层次培养体系 公司积极学习并落实集团公司各项人才发展管理办法，包括《技能人员职级晋升管理暂行办法》《技术、研发人员职级晋升管理暂行办法》《营销人员职级晋升管理暂行办法》等，拓宽党务、管理、研发技术、技能、营销五类人才的发展通道。通过健全人才评价体系，优化考核机制，确保人才选拔公平公正，激发员工积极性、主动性和创造性，为公司高质量发展提供强大动力。,true,候选文本明确提及'强化员工培训，构建多层次培养体系'，并具体列出多项职级晋升管理办法，完整描述了员工培训与发展的机制，符合目标指标的定义。,[30],公司通过完善职业发展通道、构建多层次培养体系，并落实多项职级晋升管理办法，系统性开展员工培训与发展工作。,公司通过完善职业发展通道、构建多层次培养体系，并落实多项职级晋升管理办法，系统性开展员工培训与发展工作。,[30],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
