field_key,field_name_cn,category,matched,value,raw_value,unit,target_unit,conversion,year,evidence,source_pages,confidence,reason,b2_validation_ok,b2_validation_reason,retrieval_priority,industry,applicability,retrieved_chunks,route
scope_2_emissions,范围二温室气体排放量,E,False,,,,,,,,[],0.0,证据中虽提及二氧化碳排放当量（约5.6万吨），但未明确标注为范围二（Scope 2）排放，也未区分范围一、二、三，无法确认是否属于间接排放；且无明确表格或句子直接关联‘范围二’‘Scope 2’与具体数值，不符合matched=true的严格要求,False,证据中虽提及二氧化碳排放当量（约5.6万吨），但未明确标注为范围二（Scope 2）排放，也未区分范围一、二、三，无法确认是否属于间接排放；且无明确表格或句子直接关联‘范围二’‘Scope 2’与具体数值，不符合matched=true的严格要求,77.3096,pharma,core,"[{""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 39, ""bm25_score"": 12.2508, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 61}, {""chunk_id"": ""p21_31"", ""page_number"": 21, ""retrieval_score"": 33, ""bm25_score"": 11.0995, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量"", ""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 33}, {""chunk_id"": ""p6_6"", ""page_number"": 6, ""retrieval_score"": 31, ""bm25_score"": 5.3975, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p41_64"", ""page_number"": 41, ""retrieval_score"": 31, ""bm25_score"": 6.9653, ""vector_score"": 0.165482, ""hit_keywords"": [], ""hit_query_terms"": [""e2""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 107}, {""chunk_id"": ""p1_0"", ""page_number"": 1, ""retrieval_score"": 30, ""bm25_score"": 3.4411, ""vector_score"": 0.121103, ""hit_keywords"": [], ""hit_query_terms"": [""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 5}]",B2_quant_text_rag
scope_1_emissions,范围一温室气体排放量,E,False,56000,约5.6万吨,万吨,吨,万吨转吨，乘以10000,2024,通过不断引入节能技术、推广使用各种节能设备，不断提高能源的利用效率，每年可减少二氧化碳排放当量约5.6 万吨。,[6],0.0,b2_validation_failed:required_keyword_missing_in_evidence;scope_1_requires_explicit_scope_or_direct_emission,False,required_keyword_missing_in_evidence;scope_1_requires_explicit_scope_or_direct_emission,77.0275,pharma,core,"[{""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 39, ""bm25_score"": 12.2508, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 61}, {""chunk_id"": ""p21_31"", ""page_number"": 21, ""retrieval_score"": 35, ""bm25_score"": 11.0995, ""vector_score"": 0.132366, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量"", ""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 33}, {""chunk_id"": ""p3_2"", ""page_number"": 3, ""retrieval_score"": 33, ""bm25_score"": 6.4295, ""vector_score"": 0.140027, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p1_0"", ""page_number"": 1, ""retrieval_score"": 31, ""bm25_score"": 3.4411, ""vector_score"": 0.151376, ""hit_keywords"": [], ""hit_query_terms"": [""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 5}, {""chunk_id"": ""p6_6"", ""page_number"": 6, ""retrieval_score"": 31, ""bm25_score"": 5.3975, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""co""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}]",B2_quant_text_rag
shareholder_meetings,股东大会会议次数,G,False,,,,,,,,[],0.0,证据中未出现股东大会会议次数、召开次数等同义词，且所有提及的会议次数均为安全生产、环保、质量培训或应急演练，属于 forbidden_any 的其他治理结构相关活动，无法确认与股东会相关,False,证据中未出现股东大会会议次数、召开次数等同义词，且所有提及的会议次数均为安全生产、环保、质量培训或应急演练，属于 forbidden_any 的其他治理结构相关活动，无法确认与股东会相关,77.0,pharma,core,"[{""chunk_id"": ""p40_61"", ""page_number"": 40, ""retrieval_score"": 42, ""bm25_score"": 4.2438, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""次数""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 87}, {""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 40, ""bm25_score"": 2.7006, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""次数""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 61}, {""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 39, ""bm25_score"": 3.7133, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""次数""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p37_56"", ""page_number"": 37, ""retrieval_score"": 36, ""bm25_score"": 3.4374, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""股东""], ""hit_units"": [""场""], ""hit_forbidden"": [], ""number_count"": 31}, {""chunk_id"": ""p27_40"", ""page_number"": 27, ""retrieval_score"": 33, ""bm25_score"": 2.4999, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""东大""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 24}]",B2_quant_text_rag
lost_work_days_due_to_injury,因工伤损失工作日数,S,False,,,,,,,,[],0.0,没有找到字段名或其同义词（如因工伤损失工作日数、工伤损失工作日、损失工时、因工伤损失天数）与任何明确数值和年份的对应证据,False,没有找到字段名或其同义词（如因工伤损失工作日数、工伤损失工作日、损失工时、因工伤损失天数）与任何明确数值和年份的对应证据,75.2977,pharma,core,"[{""chunk_id"": ""p30_45"", ""page_number"": 30, ""retrieval_score"": 38, ""bm25_score"": 4.5539, ""vector_score"": 0.09798, ""hit_keywords"": [], ""hit_query_terms"": [""工作"", ""天数""], ""hit_units"": [""天""], ""hit_forbidden"": [], ""number_count"": 60}, {""chunk_id"": ""p27_40"", ""page_number"": 27, ""retrieval_score"": 36, ""bm25_score"": 4.5539, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""因工"", ""工作""], ""hit_units"": [""日""], ""hit_forbidden"": [], ""number_count"": 24}, {""chunk_id"": ""p37_57"", ""page_number"": 37, ""retrieval_score"": 35, ""bm25_score"": 4.5539, ""vector_score"": 0.114884, ""hit_keywords"": [], ""hit_query_terms"": [""损失"", ""工作""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 18}, {""chunk_id"": ""p35_54"", ""page_number"": 35, ""retrieval_score"": 27, ""bm25_score"": 1.0377, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""工作""], ""hit_units"": [""日"", ""小时""], ""hit_forbidden"": [], ""number_count"": 24}, {""chunk_id"": ""p15_21"", ""page_number"": 15, ""retrieval_score"": 26, ""bm25_score"": 1.2772, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""工作""], ""hit_units"": [""日""], ""hit_forbidden"": [], ""number_count"": 10}]",B2_quant_text_rag
natural_gas_consumption,天然气消耗量,E,False,,,,,,,,[],0.0,证据中未出现天然气、天然气消耗量等同义词及其对应数值，虽有综合能源消耗量、耗电量等数据，但无天然气相关定量信息，且存在‘二氧化碳排放当量’等干扰项，无法确认天然气消耗量,False,证据中未出现天然气、天然气消耗量等同义词及其对应数值，虽有综合能源消耗量、耗电量等数据，但无天然气相关定量信息，且存在‘二氧化碳排放当量’等干扰项，无法确认天然气消耗量,74.0,pharma,core,"[{""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 39, ""bm25_score"": 11.3977, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""消耗"", ""耗量"", ""消耗量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 61}, {""chunk_id"": ""p28_42"", ""page_number"": 28, ""retrieval_score"": 33, ""bm25_score"": 3.2884, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""天然""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 24}, {""chunk_id"": ""p6_6"", ""page_number"": 6, ""retrieval_score"": 31, ""bm25_score"": 3.2884, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p3_2"", ""page_number"": 3, ""retrieval_score"": 30, ""bm25_score"": 3.2884, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p6_7"", ""page_number"": 6, ""retrieval_score"": 27, ""bm25_score"": 3.2884, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""天然""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}]",B2_quant_text_rag
energy_consumption_intensity,能源消耗强度,E,False,0.2428,0.2428 吨标准煤 / 万元,吨标准煤 / 万元,吨标准煤 / 万元,无需转换,2024,万元营业收入综合能耗0.2428 吨标准煤，同比升高7.58% ；,[21],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,72.7102,pharma,core,"[{""chunk_id"": ""p11_14"", ""page_number"": 11, ""retrieval_score"": 50, ""bm25_score"": 4.4158, ""vector_score"": 0.166582, ""hit_keywords"": [""强度"", ""单位""], ""hit_query_terms"": [""强度"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 69}, {""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 45, ""bm25_score"": 52.2229, ""vector_score"": 0.38551, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""能源"", ""源消"", ""消耗"", ""能源消"", ""源消耗"", ""综合"", ""合能"", ""综合能"", ""合能源"", ""单位"", ""值综"", ""能耗""], ""hit_units"": [""吨标煤/万元""], ""hit_forbidden"": [""综合能源消耗量""], ""number_count"": 61}, {""chunk_id"": ""p21_31"", ""page_number"": 21, ""retrieval_score"": 42, ""bm25_score"": 50.9944, ""vector_score"": 0.320228, ""hit_keywords"": [], ""hit_query_terms"": [""能源"", ""综合"", ""合能"", ""综合能"", ""产值"", ""值综"", ""能耗"", ""产值综"", ""值综合"", ""合能耗""], ""hit_units"": [""吨标煤/万元""], ""hit_forbidden"": [], ""number_count"": 33}, {""chunk_id"": ""p40_61"", ""page_number"": 40, ""retrieval_score"": 42, ""bm25_score"": 2.3003, ""vector_score"": 0.149019, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 87}, {""chunk_id"": ""p12_16"", ""page_number"": 12, ""retrieval_score"": 41, ""bm25_score"": 4.4158, ""vector_score"": 0.0, ""hit_keywords"": [""强度"", ""单位""], ""hit_query_terms"": [""强度"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 43}]",B2_quant_text_rag
independent_directors,独立董事人数,G,False,,,,,,,,[],0.0,证据中提及‘独立董事’但未提供具体人数数值，仅描述管理职责和制度要求，无明确数量信息，不符合matched=true条件,False,证据中提及‘独立董事’但未提供具体人数数值，仅描述管理职责和制度要求，无明确数量信息，不符合matched=true条件,62.2748,pharma,core,"[{""chunk_id"": ""p15_21"", ""page_number"": 15, ""retrieval_score"": 40, ""bm25_score"": 13.0771, ""vector_score"": 0.200624, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 39, ""bm25_score"": 4.2307, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p15_22"", ""page_number"": 15, ""retrieval_score"": 34, ""bm25_score"": 29.0273, ""vector_score"": 0.363742, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""立董事"", ""独董""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 34, ""bm25_score"": 5.746, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 90}, {""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 31, ""bm25_score"": 2.4999, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 61}]",B2_quant_text_rag
male_employees,男性员工人数,S,False,,,,,,,,[],0.0,证据中未出现男性员工人数、男员工人数、男性雇员人数或男性员工等同义词，也未提供任何与男性员工数量直接相关的数值；虽有员工培训人数、查体人数、反腐败培训人数等，但均未区分性别，且存在‘女性’‘管理层’等潜在干扰词，无法确认是否符合目标字段要求,False,证据中未出现男性员工人数、男员工人数、男性雇员人数或男性员工等同义词，也未提供任何与男性员工数量直接相关的数值；虽有员工培训人数、查体人数、反腐败培训人数等，但均未区分性别，且存在‘女性’‘管理层’等潜在干扰词，无法确认是否符合目标字段要求,61.043,pharma,core,"[{""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 42, ""bm25_score"": 5.1013, ""vector_score"": 0.169736, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 37, ""bm25_score"": 3.9915, ""vector_score"": 0.14315, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 90}, {""chunk_id"": ""p19_29"", ""page_number"": 19, ""retrieval_score"": 33, ""bm25_score"": 3.054, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p31_47"", ""page_number"": 31, ""retrieval_score"": 31, ""bm25_score"": 1.0755, ""vector_score"": 0.202152, ""hit_keywords"": [], ""hit_query_terms"": [""员工""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 31, ""bm25_score"": 2.4999, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 61}]",B2_quant_text_rag
female_directors,女性董事人数,G,False,,,,,,,,[],0.0,证据中未出现女性董事人数、女董事人数、女性董事数量、女性董事等同义词，也未提及任何与女性董事相关的数值或人数信息；虽有董事会、独立董事等信息，但无性别构成数据，且存在‘比例’‘%’等禁止词干扰，无法确认目标字段,False,证据中未出现女性董事人数、女董事人数、女性董事数量、女性董事等同义词，也未提及任何与女性董事相关的数值或人数信息；虽有董事会、独立董事等信息，但无性别构成数据，且存在‘比例’‘%’等禁止词干扰，无法确认目标字段,60.9681,pharma,core,"[{""chunk_id"": ""p15_21"", ""page_number"": 15, ""retrieval_score"": 39, ""bm25_score"": 3.2119, ""vector_score"": 0.169908, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 39, ""bm25_score"": 4.2307, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 34, ""bm25_score"": 5.746, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 90}, {""chunk_id"": ""p15_22"", ""page_number"": 15, ""retrieval_score"": 33, ""bm25_score"": 3.3579, ""vector_score"": 0.348403, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 31, ""bm25_score"": 2.4999, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 61}]",B2_quant_text_rag
total_ghg_emissions,温室气体排放总量,E,False,56000,5.6万吨,万吨,吨,万吨转吨，乘以10000,2024,通过不断引入节能技术、推广使用各种节能设备，不断提高能源的利用效率，每年可减少二氧化碳排放当量约5.6 万吨。,[6],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,60.0545,pharma,core,"[{""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 42, ""bm25_score"": 15.2028, ""vector_score"": 0.152726, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量"", ""万吨""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 61}, {""chunk_id"": ""p6_7"", ""page_number"": 6, ""retrieval_score"": 35, ""bm25_score"": 34.8804, ""vector_score"": 0.0, ""hit_keywords"": [""碳排放"", ""二氧化碳""], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放"", ""二氧化碳"", ""二氧"", ""氧化"", ""化碳"", ""二氧化"", ""氧化碳"", ""当量"", ""万吨""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p21_31"", ""page_number"": 21, ""retrieval_score"": 33, ""bm25_score"": 8.9097, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""放量"", ""排放量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 33}, {""chunk_id"": ""p6_6"", ""page_number"": 6, ""retrieval_score"": 31, ""bm25_score"": 35.7553, ""vector_score"": 0.0, ""hit_keywords"": [""碳排放"", ""二氧化碳""], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放"", ""二氧化碳"", ""二氧"", ""氧化"", ""化碳"", ""二氧化"", ""氧化碳"", ""当量"", ""万吨""], ""hit_units"": [], ""hit_forbidden"": [""强度""], ""number_count"": 8}, {""chunk_id"": ""p3_2"", ""page_number"": 3, ""retrieval_score"": 30, ""bm25_score"": 6.4295, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""范围""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 7}]",B2_quant_text_rag
female_employees,女性员工人数,S,False,,,,,,,,[],0.0,虽然在p31_48中提到‘女职工’相关权益保护和活动，但未出现女性员工人数、女员工人数等目标字段或同义词的明确数值；其他章节提及培训人数、查体人数等，但均非女性员工总数，且无任何一行包含目标字段与具体人数的直接对应关系,False,虽然在p31_48中提到‘女职工’相关权益保护和活动，但未出现女性员工人数、女员工人数等目标字段或同义词的明确数值；其他章节提及培训人数、查体人数等，但均非女性员工总数，且无任何一行包含目标字段与具体人数的直接对应关系,59.107,pharma,core,"[{""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 39, ""bm25_score"": 5.1013, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 34, ""bm25_score"": 3.9915, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 90}, {""chunk_id"": ""p19_29"", ""page_number"": 19, ""retrieval_score"": 33, ""bm25_score"": 3.054, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p31_47"", ""page_number"": 31, ""retrieval_score"": 32, ""bm25_score"": 1.0755, ""vector_score"": 0.255351, ""hit_keywords"": [], ""hit_query_terms"": [""员工""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p31_48"", ""page_number"": 31, ""retrieval_score"": 31, ""bm25_score"": 3.9677, ""vector_score"": 0.25479, ""hit_keywords"": [], ""hit_query_terms"": [""女性"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 2}]",B2_quant_text_rag
board_size,董事会人数,G,False,7,7,次,人,未转换：董事会召开次数不能等同于董事会人数，但结合上下文‘召开7次董事会’与‘外部董事占多数’等治理结构描述，无法直接推断董事会人数。然而，在表格中‘董事会’行与‘次’列明确对应数值7，该数值为会议次数，非人数，故无法可靠转换为董事会人数。但根据ESG报告惯例，董事会人数通常为固定成员数，会议次数不反映人数，因此本条证据不满足‘一一对应’要求，应为false。但重新审视：在page 41的表格中，‘董事会’行的‘2024年’列数值为7，单位为‘次’，是会议次数，非人数。目标字段为董事会人数，非会议次数。因此不符合matched=true条件。,2024,"董事会
次
10
6
7",[41],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,57.4771,pharma,core,"[{""chunk_id"": ""p15_21"", ""page_number"": 15, ""retrieval_score"": 39, ""bm25_score"": 10.9669, ""vector_score"": 0.173855, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p32_49"", ""page_number"": 32, ""retrieval_score"": 39, ""bm25_score"": 4.2307, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p18_27"", ""page_number"": 18, ""retrieval_score"": 36, ""bm25_score"": 5.8082, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 36, ""bm25_score"": 10.6495, ""vector_score"": 0.125728, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""人数"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 90}, {""chunk_id"": ""p8_9"", ""page_number"": 8, ""retrieval_score"": 34, ""bm25_score"": 8.3918, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 8}]",B2_quant_text_rag
confirmed_corruption_cases,确认腐败案件数量,G,False,,,,,,,,[],0.0,证据中虽有'反腐败培训次数'等与腐败相关的内容，但未出现'确认腐败案件数量'或其同义词（如腐败案件数量、贪污腐败案件、商业贿赂案件）及对应的明确数值；'重大违法违规处罚数'为0，但不属于腐败案件确认数量，且无任何案件数量数据，无法满足matched=true条件,False,证据中虽有'反腐败培训次数'等与腐败相关的内容，但未出现'确认腐败案件数量'或其同义词（如腐败案件数量、贪污腐败案件、商业贿赂案件）及对应的明确数值；'重大违法违规处罚数'为0，但不属于腐败案件确认数量，且无任何案件数量数据，无法满足matched=true条件,55.9191,pharma,core,"[{""chunk_id"": ""p40_62"", ""page_number"": 40, ""retrieval_score"": 39, ""bm25_score"": 3.7992, ""vector_score"": 0.095956, ""hit_keywords"": [], ""hit_query_terms"": [""件数""], ""hit_units"": [""件"", ""起""], ""hit_forbidden"": [""培训""], ""number_count"": 61}, {""chunk_id"": ""p37_57"", ""page_number"": 37, ""retrieval_score"": 37, ""bm25_score"": 3.2884, ""vector_score"": 0.064933, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [""件""], ""hit_forbidden"": [], ""number_count"": 18}, {""chunk_id"": ""p24_36"", ""page_number"": 24, ""retrieval_score"": 36, ""bm25_score"": 2.9519, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""商业""], ""hit_units"": [""件""], ""hit_forbidden"": [], ""number_count"": 17}, {""chunk_id"": ""p37_56"", ""page_number"": 37, ""retrieval_score"": 36, ""bm25_score"": 3.2884, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [""件""], ""hit_forbidden"": [], ""number_count"": 31}, {""chunk_id"": ""p41_63"", ""page_number"": 41, ""retrieval_score"": 31, ""bm25_score"": 4.5216, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""腐败""], ""hit_units"": [], ""hit_forbidden"": [""培训""], ""number_count"": 90}]",B2_quant_text_rag
independent_director_ratio,独立董事比例,G,False,,,,,,,,[],0.0,证据中提及‘独立董事’仅在片段末尾不完整句子‘加强独立董’，无完整字段名、无数值、无年份对应，且无任何比例或占比数据，无法满足matched=true条件,False,证据中提及‘独立董事’仅在片段末尾不完整句子‘加强独立董’，无完整字段名、无数值、无年份对应，且无任何比例或占比数据，无法满足matched=true条件,55.218,pharma,core,"[{""chunk_id"": ""p7_8"", ""page_number"": 7, ""retrieval_score"": 38, ""bm25_score"": 2.9519, ""vector_score"": 0.097421, ""hit_keywords"": [], ""hit_query_terms"": [""比例""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 19}, {""chunk_id"": ""p16_23"", ""page_number"": 16, ""retrieval_score"": 36, ""bm25_score"": 4.9511, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""占比""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 32}, {""chunk_id"": ""p30_45"", ""page_number"": 30, ""retrieval_score"": 36, ""bm25_score"": 5.6525, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""比例"", ""占比""], ""hit_units"": [""%""], ""hit_forbidden"": [], ""number_count"": 60}, {""chunk_id"": ""p40_61"", ""page_number"": 40, ""retrieval_score"": 36, ""bm25_score"": 4.9956, ""vector_score"": 0.100483, ""hit_keywords"": [], ""hit_query_terms"": [""比例""], ""hit_units"": [""%""], ""hit_forbidden"": [""人数""], ""number_count"": 87}, {""chunk_id"": ""p15_21"", ""page_number"": 15, ""retrieval_score"": 35, ""bm25_score"": 19.6539, ""vector_score"": 0.110901, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""事占"", ""董事占""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}]",B2_quant_text_rag
