page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_51.png,员工构成情况,,员工中30岁以下占比,%,2024,2024,31.11,31.11,"{""2024"": ""31.11""}",员工中30岁以下占比 % 2024 31.11,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中30岁以下占比对应的是30岁以下员工人数，但该指标名称含'占比'且单位为%，与employees_under_30的value_type: number不匹配；需检查是否存在对应比例字段。Core Schema中无'30岁以下员工比例'字段，仅有employees_under_30（人数）及其别名均不含'占比'或'%'语义；因此不能匹配employees_under_30。重新评估：该指标是比例，而Schema中S类比例字段如female_employee_ratio、training_coverage_rate等均有明确别名覆盖'XX占比'，但无任何字段aliases包含'30岁以下占比'或类似表述；故不属于Core ESG Schema。,0.95
page_51.png,员工构成情况,,员工中30～50岁占比,%,2024,2024,61.77,61.77,"{""2024"": ""61.77""}",员工中30～50岁占比 % 2024 61.77,llm_no_match:Core ESG Schema 中无 '30～50岁占比' 对应的 field_key；仅有按年龄段划分的员工人数（如 employees_30_to_50），但该指标为比例（%），且 schema 中未定义任何年龄段员工比例字段。,0.3
page_51.png,员工构成情况,,员工中50岁以上占比,%,2024,2024,7.12,7.12,"{""2024"": ""7.12""}",员工中50岁以上占比 % 2024 7.12,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中50岁以上占比对应的是50岁以上员工人数，但该行指标为占比（%），而 employees_over_50 定义为人数（value_type: number），单位示例为人；而 Core Schema 中无 '50岁以上员工比例' 字段。经核查，field_key 'employees_over_50' 的 aliases 不含任何比例/占比表述，且其 value_type 明确为 number，非 percentage；因此该指标实际应匹配 'employees_over_50' 的派生比例指标，但 Core Schema 中未定义该比例字段。故严格遵循规则：仅当存在完全匹配的 field_key（含 value_type 和语义一致）时才 matched=true。此处指标为比例（%），而 employees_over_50 是人数，不匹配；Core Schema 中无 '50岁以上员工比例' 或类似 field_key；因此 matched=false。,0.95
page_51.png,员工构成情况,,国内员工占比,%,2024,2024,78.94,78.94,"{""2024"": ""78.94""}",国内员工占比 % 2024 78.94,llm_no_match:国内员工占比不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无关于地域分布（如国内/海外）的员工比例字段，相关字段仅涵盖性别、年龄、民族、管理层等维度。,0.3
page_51.png,员工构成情况,,国外员工占比,%,2024,2024,21.06,21.06,"{""2024"": ""21.06""}",国外员工占比 % 2024 21.06,llm_no_match:Core ESG Schema 中无关于‘国外员工’或‘外籍员工’的字段，未涵盖地域国籍维度的员工构成指标。,0.3
page_51.png,报告期内,,正式员工劳动合同签订率,%,2024,2024,100,100,"{""2024"": ""100""}",正式员工劳动合同签订率 % 2024 100,llm_no_match:正式员工劳动合同签订率属于劳动合规类指标，Core ESG Schema 中无对应 field_key；虽与员工权益相关，但未在 S 类字段中定义该具体指标，不属于标准化 ESG 指标。,0.3
page_51.png,报告期内,,使用童工事件数,宗,2024,2024,0,0,"{""2024"": ""0""}",使用童工事件数 宗 2024 0,llm_no_match:使用童工事件数属于劳工权益相关严重负面指标，但 Core ESG Schema 中未定义对应 field_key（如无 child_labor_cases 或类似字段），且不属于现有 S 类指标范畴；该指标虽重要，但未被纳入当前标准 Schema。,0.3
page_51.png,报告期内,,劳动歧视事件数,宗,2024,2024,0,0,"{""2024"": ""0""}",劳动歧视事件数 宗 2024 0,llm_no_match:劳动歧视事件数在 Core ESG Schema 中无对应 field_key；Schema 中未定义任何关于歧视、平等权侵害或相关负面事件的指标，亦无 aliases 或语义匹配项。,0.3
page_51_right.png,员工构成情况,,生产,人,2024,2024,10438,"10,438","{""2024"": ""10,438""}","按专业划分员工数 生产 人 2024 10,438",llm_no_match:“生产”为员工专业类别标签，非ESG标准指标；其数值为该类员工人数，但未明确指代总员工、生产人员总数等可映射至Core ESG Schema中如total_employees的标准化字段，且无足够上下文表明其等同于标准field_key；Core Schema中无“按专业划分员工数”或“生产人员数”等对应field_key。,0.3
page_51_right.png,员工构成情况,,销售,人,2024,2024,239,239,"{""2024"": ""239""}",按专业划分员工数 销售 人 2024 239,llm_no_match:该指标为按专业划分的员工数中的'销售'岗位人数，属于人力资源细分结构数据，Core ESG Schema 中无对应 field_key（如 total_employees、r_and_d_employees 等均为全口径或特定职能类别，未定义销售岗人数）；且 '销售' 不在任何 aliases 列表中。,0.25
page_51_right.png,员工构成情况,,技术,人,2024,2024,2149,"2,149","{""2024"": ""2,149""}","按专业划分员工数 技术 人 2024 2,149",llm_no_match:该指标'技术'指按专业划分的员工类别，属于人力资源结构细分，Core ESG Schema 中无对应 field_key；'技术'本身不是标准ESG指标，亦不匹配任何员工总数、性别、年龄、培训等已有字段。,0.25
page_51_right.png,员工构成情况,,财务,人,2024,2024,132,132,"{""2024"": ""132""}",按专业划分员工数 财务 人 2024 132,llm_no_match:该指标为按专业划分的员工数（财务岗），属于人力资源细分结构，Core ESG Schema 中无对应 field_key；'财务'非标准员工类别字段（如性别、年龄、管理层等），且未在任何 aliases 中出现。,0.25
page_51_right.png,员工构成情况,,行政,人,2024,2024,487,487,"{""2024"": ""487""}",按专业划分员工数 行政 人 2024 487,llm_no_match:行政（人）属于按职能划分的员工构成子类，Core ESG Schema 中无对应 field_key；员工总数（total_employees）为整体人数，不涵盖职能细分项；该指标未在 aliases 或语义上匹配任何 S 类字段。,0.25
page_51_right.png,员工构成情况,,员工中30岁以下占比,%,2024,2024,31.11,31.11,"{""2024"": ""31.11""}",员工中30岁以下占比 % 2024 31.11,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中30岁以下占比对应的是30岁以下员工人数，但该行指标为占比（%），而Core Schema中employees_under_30定义为人数（value_type: number），不匹配；需检查是否存在对应比例字段——Core Schema中无'30岁以下员工比例'字段，仅有employees_under_30（人数）、employees_30_to_50（人数）、employees_over_50（人数）等人数类字段，无任何年龄结构比例字段。因此该指标（占比）无法匹配到现有field_key。,0.95
page_51_right.png,员工构成情况,,员工中30～50岁占比,%,2024,2024,61.77,61.77,"{""2024"": ""61.77""}",员工中30～50岁占比 % 2024 61.77,llm_no_match:Core ESG Schema 中无‘30～50岁员工占比’字段，仅有按年龄段划分的员工人数（如 employees_30_to_50），但该指标为比例（%），且 schema 中未定义任何年龄段员工比例字段。,0.3
page_51_right.png,员工构成情况,,员工中50岁以上占比,%,2024,2024,7.12,7.12,"{""2024"": ""7.12""}",员工中50岁以上占比 % 2024 7.12,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中50岁以上占比对应的是50岁以上员工人数，但该行指标名称明确为‘占比’且单位为%，而 employees_over_50 的 value_type 是 number（人数），不匹配；需检查是否存在比例类字段。Core Schema 中无‘50岁以上员工比例’字段，仅有 employees_over_50（人数）、female_employee_ratio（比例）等。因此，‘员工中50岁以上占比’不属于现有 field_key，matched=false。,0.95
page_51_right.png,员工构成情况,,国内员工占比,%,2024,2024,78.94,78.94,"{""2024"": ""78.94""}",国内员工占比 % 2024 78.94,llm_no_match:国内员工占比不属于 Core ESG Schema 中任何 field_key 的 aliases 或语义范畴；Schema 中无涉及地域分布、国籍或属地员工比例的相关字段，且该指标未在 E/S/G 类别中定义。,0.3
page_51_right.png,员工构成情况,,国外员工占比,%,2024,2024,21.06,21.06,"{""2024"": ""21.06""}",国外员工占比 % 2024 21.06,llm_no_match:国外员工占比不在 Core ESG Schema 中定义，Schema 中无任何关于国籍、地域来源或海外员工的字段（如无 'foreign_employees_ratio' 或类似 field_key），且该指标不属于环境（E）、社会（S）或治理（G）类标准披露项。,0.3
page_51_right.png,合规雇佣,,正式员工劳动合同签订率,%,2024,2024,100,100,"{""2024"": ""100""}",正式员工劳动合同签订率 % 2024 100,llm_no_match:劳动合同签订率属于劳动合规类指标，Core ESG Schema 中无对应 field_key；虽与员工权益相关，但未在 S 类别中定义该具体指标，不属于标准 ESG 核心字段。,0.3
page_51_right.png,合规雇佣,,雇用童工事件数,宗,2024,2024,0,0,"{""2024"": ""0""}",雇用童工事件数 宗 2024 0,llm_no_match:雇用童工事件数属于劳工权益与合规管理范畴，但 Core ESG Schema 中未定义对应 field_key（如无 'child_labor_cases' 或类似字段），且不属于现有 S 类指标（如员工总数、工伤率、投诉等）的覆盖范围。该指标虽重要，但未被纳入当前 Core Schema。,0.3
page_51_right.png,合规雇佣,,劳工歧视事件数,宗,2024,2024,0,0,"{""2024"": ""0""}",劳工歧视事件数 宗 2024 0,llm_no_match:劳工歧视事件数未在 Core ESG Schema 中定义；Schema 中无任何关于歧视、平等权侵害、反歧视合规事件等字段，不属于现有 S 类或 G 类指标。,0.3
page_53.png,量化数据绩效表-员工培训,员工,开展员工培训,次,2024,2024年,3665,"3,665","{""2024年"": ""3,665""}","员工开展员工培训 次 2024年 3,665",llm_no_match:‘开展员工培训’描述的是培训活动频次，而非标准化的ESG指标；Core ESG Schema中与培训相关的字段均为量化结果类指标（如培训总时长、人均培训时长、培训覆盖率、受训人次等），不包含‘开展次数’这一非标准表述，且无对应aliases支持。该指标未在Core ESG Schema中定义。,0.3
page_53.png,量化数据绩效表-员工培训,员工,员工培训参与人次,人次,2024,2024年,99794,"99,794","{""2024年"": ""99,794""}","员工员工培训参与人次 人次 2024年 99,794",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工培训参与人次与 trained_employees_count 的别名 '受训员工人次'、'员工受训总人次' 等高度一致，单位为人次，属于 S 类社会维度指标。,0.95
page_53_right.png,员工培训绩效表,员工,开展员工培训,次,2024,2024年,3665,"3,665","{""2024年"": ""3,665""}","员工 开展员工培训 次 2024年 3,665",llm_no_match:‘开展员工培训’是活动描述，非量化指标名称；Core ESG Schema 中无对应 field_key，相关培训类指标需明确为培训时长、人次、覆盖率、费用等具体维度，而非‘开展’这一动作。,0.3
page_53_right.png,员工培训绩效表,员工,员工培训参与人次,人次,2024,2024年,99794,"99,794","{""2024年"": ""99,794""}","员工 员工培训参与人次 人次 2024年 99,794",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工培训参与人次与'受训员工人数或人次'语义完全一致，属于S类社会维度指标，aliases中明确包含'培训总人次'、'受训员工人次'等表述，unit_examples包含'人次'。,0.95
page_55.png,员工满意度改善流程,员工满意度,报告期内员工满意度,%,2024,2024年,82.8,82.8%,"{""2024年"": ""82.8%""}",员工满意度 报告期内员工满意度 % 2024年 82.8%,llm_no_match:员工满意度不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无对应 S 类或其它类别指标，且明确规则指出客户满意度等若无对应字段则 matched=false。,0.25
page_55.png,员工满意度改善流程,员工满意度,操作类员工满意度,%,2024,2024年,79,79%,"{""2024年"": ""79%""}",员工满意度 操作类员工满意度 % 2024年 79%,llm_no_match:员工满意度（包括操作类员工满意度）未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Schema 中无任何 aliases 或 field_key 涵盖‘员工满意度’相关指标。,0.25
page_55.png,员工满意度改善流程,员工满意度,满意度同比提高,%,2024,2024年,4,4%,"{""2024年"": ""4%""}",员工满意度 满意度同比提高 % 2024年 4%,llm_no_match:员工满意度属于组织文化或人力资源管理成效类指标，Core ESG Schema 中无对应 field_key；'满意度同比提高'为相对变化值，非标准绝对量或比率指标（如培训覆盖率、女性员工比例等），且未在 aliases 中出现。,0.25
page_55.png,员工满意度改善流程,员工满意度,满意度同比提高,%,2024,2024年,5,5%,"{""2024年"": ""5%""}",员工满意度 满意度同比提高 % 2024年 5%,llm_no_match:员工满意度相关指标（如满意度同比提高）未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Core Schema 中无任何关于员工满意度、客户满意度或主观感受类指标的 field_key。,0.25
page_55_left.png,员工满意度改善流程,报告期内,职员满意度,%,2024,2024年,82.8,82.8%,"{""2024年"": ""82.8%""}",报告期内 职员满意度 % 2024年 82.8%,llm_no_match:职员满意度不属于 Core ESG Schema 中的任何 field_key；Schema 中无员工满意度相关字段，且该指标属于组织健康或人力资源管理类非核心ESG指标。,0.25
page_55_left.png,员工满意度改善流程,报告期内,满意度同比提高,%,2024,2024年,4,4%,"{""2024年"": ""4%""}",报告期内 满意度同比提高 % 2024年 4%,llm_no_match:满意度同比提高属于客户或员工主观感受类指标，Core ESG Schema 中无对应 field_key（如客户满意度、员工满意度均未列入）；且该表述未指明具体满意度主体（客户/员工/供应商等），亦无标准化定义和计量口径，不属于 Core ESG Schema。,0.25
page_55_left.png,员工满意度改善流程,报告期内,操作类员工满意度,%,2024,2024年,79,79%,"{""2024年"": ""79%""}",报告期内 操作类员工满意度 % 2024年 79%,llm_no_match:员工满意度（包括操作类员工满意度）未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准指标；党建活动、客户满意度、员工满意度等主观体验类指标均未列入该 Schema。,0.3
page_55_left.png,员工满意度改善流程,报告期内,满意度同比提高,%,2024,2024年,5,5%,"{""2024年"": ""5%""}",报告期内 满意度同比提高 % 2024年 5%,llm_no_match:该指标为‘满意度同比提高’，未在 Core ESG Schema 中定义；客户满意度、员工满意度相关指标（如满意度水平、同比变化）均无对应 field_key，且不属于经营绩效类以外的标准化ESG环境、社会或治理核心指标。,0.25
page_56.png,公益总投入,,公益总投入,万元,2024,2024年,155.5,155.5,"{""2024年"": ""155.5""}",公益总投入 万元 2024年 155.5,llm_no_match:公益总投入属于社会责任类非标准化支出指标，Core ESG Schema 中无对应 field_key（如无 'social_contribution' 或 'charitable_expenditure' 等字段），且不属于已定义的环境、社会、治理标准指标范畴。,0.25
page_56_right.png,公益投入情况,,公益总投入,万元,2024,2024年,155.5,155.5,"{""2024年"": ""155.5""}",报告期间 公益总投入 万元 2024年 155.5,llm_no_match:公益总投入属于社会责任类非标准指标，Core ESG Schema 中无对应 field_key；虽属 S 类范畴，但未在 schema 中定义（如无 'social_contribution' 或 'charitable_expenditure' 等字段），且不属于已列示的员工、培训、健康、客户投诉、研发等明确字段。,0.25
page_57.png,关键绩效表-经济绩效,,资产总额,万元,2024,2024年,1794136.1,"1,794,136.10","{""2022年"": ""1,516,156.50"", ""2023年"": ""1,809,425.85"", ""2024年"": ""1,794,136.10""}","资产总额 万元 2022年 1,516,156.50 2023年 1,809,425.85 2024年 1,794,136.10",business_performance_not_core_esg,0.0
page_57.png,关键绩效表-经济绩效,,营业收入,万元,2024,2024年,1211340.81,"1,211,340.81","{""2022年"": ""1,093,014.37"", ""2023年"": ""1,128,822.41"", ""2024年"": ""1,211,340.81""}","营业收入 万元 2022年 1,093,014.37 2023年 1,128,822.41 2024年 1,211,340.81",business_performance_not_core_esg,0.0
page_57.png,关键绩效表-经济绩效,,营业收入增长率,%,2024,2024年,7.31,7.31,"{""2022年"": ""9.11"", ""2023年"": ""3.28"", ""2024年"": ""7.31""}",营业收入增长率 % 2022年 9.11 2023年 3.28 2024年 7.31,business_performance_not_core_esg,0.0
page_57.png,关键绩效表-经济绩效,,归母净利润,万元,2024,2024年,88754.91,"88,754.91","{""2022年"": ""42,709.23"", ""2023年"": ""63,026.37"", ""2024年"": ""88,754.91""}","归母净利润 万元 2022年 42,709.23 2023年 63,026.37 2024年 88,754.91",business_performance_not_core_esg,0.0
page_57.png,关键绩效表-经济绩效,,归母净利润增长率,%,2024,2024年,40.82,40.82,"{""2022年"": ""70.57"", ""2023年"": ""47.57"", ""2024年"": ""40.82""}",归母净利润增长率 % 2022年 70.57 2023年 47.57 2024年 40.82,business_performance_not_core_esg,0.0
page_57.png,关键绩效表-经济绩效,,每股收益,元/股,2024,2024年,0.37,0.37,"{""2022年"": ""0.18"", ""2023年"": ""0.26"", ""2024年"": ""0.37""}",每股收益 元/股 2022年 0.18 2023年 0.26 2024年 0.37,llm_no_match:每股收益属于财务绩效指标，反映公司盈利能力，不属于 Core ESG Schema 中的环境（E）、社会（S）或治理（G）范畴。,0.25
page_57.png,治理绩效,,董事会讨论企业社会责任议题的次数,次/年,2024,2024年,1,1,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""1""}",董事会讨论企业社会责任议题的次数 次/年 2022年 1 2023年 1 2024年 1,llm_no_match:董事会讨论企业社会责任议题的次数不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无对应治理类指标，board_meetings 指董事会召开总次数，不区分议题类型，且该指标聚焦于 CSR 议题讨论频次，属定制化治理实践指标，未在 aliases 或语义中覆盖。,0.3
page_57.png,治理绩效,,当年传达给董事会重要议题数量,件,2024,2024年,8,8,"{""2022年"": ""7"", ""2023年"": ""7"", ""2024年"": ""8""}",当年传达给董事会重要议题数量 件 2022年 7 2023年 7 2024年 8,llm_no_match:该指标描述的是公司内部治理流程中的议题传达数量，Core ESG Schema 中无对应 field_key；董事会相关指标仅涵盖董事会人数、独立董事情况、会议次数等结构性或程序性量化字段，不包括‘传达议题数量’这一操作性、非标准化指标。,0.3
page_57.png,治理绩效,,监事会会议召开次数,次,2024,2024年,9,9,"{""2022年"": ""8"", ""2023年"": ""7"", ""2024年"": ""9""}",监事会会议召开次数 次 2022年 8 2023年 7 2024年 9,llm_no_match:监事会会议召开次数未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Core Schema 中仅包含董事会、股东大会、反腐败相关培训及举报等治理指标，未涵盖监事会会议。,0.25
page_57_right.png,经济绩效,,资产总额,万元,2024,2024年,1794136.1,"1,794,136.10","{""2022年"": ""1,516,156.50"", ""2023年"": ""1,609,425.85"", ""2024年"": ""1,794,136.10""}","资产总额 万元 2022年 1,516,156.50 2023年 1,609,425.85 2024年 1,794,136.10",business_performance_not_core_esg,0.0
page_57_right.png,经济绩效,,营业收入,万元,2024,2024年,1211340.81,"1,211,340.81","{""2022年"": ""1,093,014.37"", ""2023年"": ""1,128,822.41"", ""2024年"": ""1,211,340.81""}","营业收入 万元 2022年 1,093,014.37 2023年 1,128,822.41 2024年 1,211,340.81",business_performance_not_core_esg,0.0
page_57_right.png,经济绩效,,营业收入增长率,%,2024,2024年,7.31,7.31,"{""2022年"": ""9.11"", ""2023年"": ""3.28"", ""2024年"": ""7.31""}",营业收入增长率 % 2022年 9.11 2023年 3.28 2024年 7.31,business_performance_not_core_esg,0.0
page_57_right.png,经济绩效,,归母净利润,万元,2024,2024年,88754.91,"88,754.91","{""2022年"": ""42,709.23"", ""2023年"": ""63,026.37"", ""2024年"": ""88,754.91""}","归母净利润 万元 2022年 42,709.23 2023年 63,026.37 2024年 88,754.91",business_performance_not_core_esg,0.0
page_57_right.png,经济绩效,,归母净利润增长率,%,2024,2024年,40.82,40.82,"{""2022年"": ""70.57"", ""2023年"": ""47.57"", ""2024年"": ""40.82""}",归母净利润增长率 % 2022年 70.57 2023年 47.57 2024年 40.82,business_performance_not_core_esg,0.0
page_57_right.png,经济绩效,,每股收益,元/股,2024,2024年,0.37,0.37,"{""2022年"": ""0.18"", ""2023年"": ""0.26"", ""2024年"": ""0.37""}",每股收益 元/股 2022年 0.18 2023年 0.26 2024年 0.37,llm_no_match:每股收益属于财务绩效指标，Core ESG Schema 中无对应字段；经营绩效类指标如营业收入、净利润、资产总额等均不纳入 Core ESG Schema。,0.25
page_57_right.png,治理绩效,,董事会讨论企业社会责任议题的次数,次/年,2024,2024年,1,1,"{""2022年"": ""1"", ""2023年"": ""1"", ""2024年"": ""1""}",董事会讨论企业社会责任议题的次数 次/年 2022年 1 2023年 1 2024年 1,llm_no_match:董事会讨论企业社会责任议题的次数属于公司治理过程性活动指标，Core ESG Schema 中无对应 field_key；board_meetings 仅指常规董事会会议次数，不特指讨论ESG/CSR议题的次数，且无相关别名覆盖该语义。,0.3
page_57_right.png,治理绩效,,当年传达给董事会重要实质议题总数,件,2024,2024年,8,8,"{""2022年"": ""7"", ""2023年"": ""7"", ""2024年"": ""8""}",当年传达给董事会重要实质议题总数 件 2022年 7 2023年 7 2024年 8,llm_no_match:该指标描述的是公司向董事会传达重要实质议题的数量，属于公司治理过程性活动的量化统计，但 Core ESG Schema 中无对应 field_key（如 board_meetings、board_size 等均不涵盖议题传达数量），且未在 aliases 或语义上匹配任何现有字段。,0.3
page_57_right.png,治理绩效,,监事会会议召开次数,次,2024,2024年,9,9,"{""2022年"": ""8"", ""2023年"": ""7"", ""2024年"": ""9""}",监事会会议召开次数 次 2022年 8 2023年 7 2024年 9,llm_no_match:监事会会议召开次数未在 Core ESG Schema 中定义；治理类指标仅涵盖董事会、股东大会、反腐败及举报相关字段，不包括监事会会议。,0.25
page_58.png,信息披露,,披露公告及文件数量,份,2024,2024年,205,205,"{""2022年"": ""155"", ""2023年"": ""168"", ""2024年"": ""205""}",披露公告及文件数量 份 2022年 155 2023年 168 2024年 205,llm_no_match:该指标属于信息披露管理类活动，Core ESG Schema 中无对应字段（如无 'disclosure_documents_count' 或类似治理类披露数量指标），且不属于环境、社会或治理核心实质性指标。,0.25
page_58.png,信息披露,,因信息披露违规而受到处罚次数,次,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",因信息披露违规而受到处罚次数 次 2022年 0 2023年 0 2024年 0,llm_no_match:因信息披露违规而受到处罚次数属于公司治理中的合规表现，但 Core ESG Schema 中无对应 field_key；'confirmed_corruption_cases'、'whistleblowing_cases' 等均指向腐败/举报类事件，不涵盖信息披露违规；该指标未在 aliases 中出现，且不属于已定义的 G 类指标范畴。,0.3
page_58.png,信息披露,,利用内幕信息从事内幕交易事件,件,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",利用内幕信息从事内幕交易事件 件 2022年 0 2023年 0 2024年 0,llm_no_match:利用内幕信息从事内幕交易事件属于公司治理中的合规风险事件，但 Core ESG Schema 中无对应 field_key；'confirmed_corruption_cases' 指确认的腐败事件（如贪污、贿赂），不涵盖证券违法违规类内幕交易行为；该指标未在 aliases 中出现，且不属于已定义的 G 类字段范畴。,0.3
