field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,extracted,850,万标立方米,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_19,19,1,,环境绩效 废气排放量 万标立方米 2024年 850.00,环境绩效 废气排放量 万标立方米 2024年 850.00
non_hazardous_waste,一般废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p45_86,45,1,0.01639344,员工出行使用绿色出行方式；组织“节能有我， 刻不容缓”活动，对非生产区域长明灯、无人 办公室、环保设备等开展专项排查工作，以实 际行动推行、宣传全国低碳日、节能宣传周。 有研国晶辉在节能宣传周期间开展宣传活动，倡议员工节水节电，降低能源消耗。 有研亿金在全国低碳日开展主题培训与宣传 张贴宣传海报提高节能环保意识 公司积极践行绿色发展理念，注重节能设备更新使用，通过投入资金购置相关设备，实现对废弃物的处理 及减排，同时完善循环水系统，提高水资源利用率，积极引入绿色电力优化能源结构，严格落实污染物排 放监测，按要求对各类污染物开展定期检测，规范固体废物转运处置，全方位确保污染物排放达标，推动 生产过程的绿色可持续发展。 有研医疗开展以“绿色转型，节能攻坚”“绿色低碳，美丽中国” 为主题的全国节能宣传周和全国低碳日活动，通过海报张贴、 视频轮播、公众号分享及集中培训等形式进行宣传。际行动 推行、宣传全国低碳日、节能宣传周。 治理为基 汇众策稳航 走进有研新材 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 • 承担社会责任 • 绿色低碳发展• 应对气候变化 创新为力 集众贤...,员工出行使用绿色出行方式；组织“节能有我， 刻不容缓”活动，对非生产区域长明灯、无人 办公室、环保设备等开展专项排查工作，以实 际行动推行、宣传全国低碳日、节能宣传周。 有研国晶辉在节能宣传周期间开展宣传活动，倡议员工节水节电，降低能源消耗。 有研亿金在全国低碳日开展主题培训与宣传 张贴宣传海报提高节能环保意识 公司积极践行绿色发展理念，注重节能设备更新使用，通过投入资金购置相关设备，实现对废弃物的处理 及减排，同时完善循环水系统，提...
hazardous_waste,危险废弃物产生量,E,extracted,272,吨,2024,route_a_appendix_table,0.93,auto_cited,,table_page_49,49,1,,危险废物处置量 吨 2024 272,危险废物处置量 吨 2024 272
environmental_investment,环保投入金额,E,extracted,45306,万元,2024,route_a_appendix_table,0.96,auto_cited,,table_page_49,49,1,,"环保总投资 万元 2024 453,06","环保总投资 万元 2024 453,06"
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p18_32,18,1,0.01639344,季度报送监测结果。 风险办公室持续跟踪监控已发现的风险事件，季度定期更新进展，针对风险事件处 置过程发现的问题及日常经营中的业务风险，出具风险提示函，推动风险事件妥善 解决。对于处置完毕的风险事件，及时办结闭环。 治理为基 汇众策稳航 走进有研新材 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 • 筑牢运营根基 • 健全ESG 管理 • 创新运营机制 • 确保信息透明 • 维护各方权益 创新为力 集众贤探宇 品质为先 聚众力登峰 以人为本 凝众智逐梦 用心为民 合众能添绿 展望 专题聚焦：党建引领 扬奋进风帆 33 32,季度报送监测结果。 风险办公室持续跟踪监控已发现的风险事件，季度定期更新进展，针对风险事件处 置过程发现的问题及日常经营中的业务风险，出具风险提示函，推动风险事件妥善 解决。对于处置完毕的风险事件，及时办结闭环。 治理为基 汇众策稳航 走进有研新材 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 • 筑牢运营根基 • 健全ESG 管理 • 创新运营机制 • 确保信息透明 • 维护各方权益 创新为力 集众贤探宇 品质为先...
total_employees,员工总数,S,extracted,1200,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_19,19,1,,"社会绩效 员工总数 人 2024年 1,200","社会绩效 员工总数 人 2024年 1,200"
male_employees,男性员工人数,S,extracted,6,人,2024,route_a_appendix_table,0.9,auto_cited,,table_page_50,50,1,,按性别结构划分 男性 人 2024 6,按性别结构划分 男性 人 2024 6
female_employees,女性员工人数,S,extracted,1,人,2024,route_a_appendix_table,0.9,auto_cited,,table_page_50,50,1,,按性别结构划分 女性 人 2024 1,按性别结构划分 女性 人 2024 1
female_employee_ratio,女性员工比例,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p40_76,40,1,0.01639344,有研稀土：积极推动“我为群众办实事”项目， 设立职工健身房，放置健身器材丰富职工文 体生活，让职工在劳逸结合中增强体质，促 进身心健康。有研稀土还开展夏日送清凉活 动，为车间员工准备西瓜和消暑绿豆汤，在 车间设立职工带饭用餐室、保卫科外新设外 卖架，为就餐员工提供便利。 有研医疗：为培养和提高少儿口腔健康意识， 联合宝钛集团工会举办了“共享阳光 共助成 长”庆“六一”特别关爱活动。 运动展风采 休闲悦身心 案例 有研新材常态化开展文体赛事、主题团建等职工活动，通过多样化载体丰富职工业余生活，增强 团队凝聚力，营造健康向上的企业文化氛围，持续提升员工归属感与企业向心力。 有研新材工会组织“一乒到底”乒乓球赛 有研国晶辉组织开展乒乓球比赛 有研亿金组织新春游园会 有研医疗组织成立八周年团建活动 有研稀土举办“龙腾虎跃”拔河比赛 山东有研国晶辉举办乐陵循环经济示 范园举办第四届“铁赢杯”职工篮球赛 展女性风采 丰精神文化 案例 有研新材设立女性员工关爱假、女性员工关爱室，提供心理咨询服务及交流活动；组织女性员工 开展文体活动和知识宣讲；开展女性员工评先表彰活动，充分发挥优秀女性先锋模范作用...,有研稀土：积极推动“我为群众办实事”项目， 设立职工健身房，放置健身器材丰富职工文 体生活，让职工在劳逸结合中增强体质，促 进身心健康。有研稀土还开展夏日送清凉活 动，为车间员工准备西瓜和消暑绿豆汤，在 车间设立职工带饭用餐室、保卫科外新设外 卖架，为就餐员工提供便利。 有研医疗：为培养和提高少儿口腔健康意识， 联合宝钛集团工会举办了“共享阳光 共助成 长”庆“六一”特别关爱活动。 运动展风采 休闲悦身心 案例 有研新材常态化开展文体...
employee_turnover_rate,员工流失率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p44_84,44,1,0.01639344,"方面面，积极主动对生产流程进行持续优化，全力以赴提升资源利用效率，致力于在可持续发 展的道路上迈出坚实步伐。有研稀土子公司有研高技术已取得ISO50001 能源管理体系认证证书。 公司主要消耗的能源涵盖电力、汽油、柴油以及天然气等类别；水资源主要依赖市政管网供水，为公司运 营提供生活给水、循环水给水、消防水给水以及生产给水等多方面的用水保障。2024 年，公司加大节能节 水工作管理力度，成立节能减排领导小组，制定、实施节水计划并强化宣传教育，生产生活用水得到有效 控制，无效损耗大幅减少。 落实节能减排 关键绩效 2024 年 能源消耗总量 13,475 吨标煤 能源消耗强度 1.47 吨标准煤/ 百万元 总耗水量 5,601 万吨 公司大力开展节能环保系列培训，发出节能减排倡议，增强员工能源忧患、节能低碳意识和责任，形成人 人争做绿色低碳理念倡导者、践行者、传播者的良好氛围。 治理为基 汇众策稳航 展望 走进有研新材 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 • 承担社会责任 • 绿色低碳发展• 应对气候变化 创新为力 集众贤探宇 品质为先 聚众力登峰 以人为本...",方面面，积极主动对生产流程进行持续优化，全力以赴提升资源利用效率，致力于在可持续发 展的道路上迈出坚实步伐。有研稀土子公司有研高技术已取得ISO50001 能源管理体系认证证书。 公司主要消耗的能源涵盖电力、汽油、柴油以及天然气等类别；水资源主要依赖市政管网供水，为公司运 营提供生活给水、循环水给水、消防水给水以及生产给水等多方面的用水保障。2024 年，公司加大节能节 水工作管理力度，成立节能减排领导小组，制定、实施节水计划并强化宣...
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p50_94,50,1,0.01639344,关键绩效表 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 次 次 次 项 项 项 人 人 人 人 人 人 场次 小时 股东大会 董事会 监事会 股东大会 董事会 监事会 男性 女性 男性 女性 2 11 9 28 74 34 7 6 1 3 2 1 47 45.5 指标 单位 2024 治理范畴 会议召开情况 议案审议情况 按性别结构划分 按性别结构划分 反商业贿赂及反贪污培训次数 反商业贿赂及反贪污培训时长 董事人数 监事人数 索引 《上海证券交易所上市公司自律监管指引第14 号——可持续发展报告（试行）》的通知（2024 年4 月） 维度 议题 对应条款 对应的本报告章节 应对气候变化 污染物排放 废弃物处理 环境合规管理 能源利用 水资源利用 循环经济 乡村振兴 社会贡献 创新驱动 供应链安全 平等对待中小企业 产品和服务安全与质量 数据安全与客户隐私保护 员工 尽职调查 利益相关方沟通 环境 社会 可持续 发展相 关治理 第二十一条至第二十八条 第三十条 第三十一条 第三十三条 第三十五条 第三十六条 第三十七条 第三十九条 第四十条 第四十二条 第四十五条...,关键绩效表 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 次 次 次 项 项 项 人 人 人 人 人 人 场次 小时 股东大会 董事会 监事会 股东大会 董事会 监事会 男性 女性 男性 女性 2 11 9 28 74 34 7 6 1 3 2 1 47 45.5 指标 单位 2024 治理范畴 会议召开情况 议案审议情况 按性别结构划分 按性别结构划分 反商业贿赂及反贪污培训次数 反商业贿赂及反贪污培训时长 董事人...
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p24_45,24,1,0.07587302,提质增效、创新成果等方面实行奖励。 有研国晶辉：与重点科研项目负责人签署专项激励协议书，打破“平均主义”，实现薪酬分配向 做出突出贡献的人才倾斜；实施项目对赌机制，成功突破13N 超高纯锗单晶制备技术，超高 纯锗单晶通过国内权威核辐射探测器研制单位验证，实现了国内从0 到1 的材料制备技术突破， 对项目团队奖励50 万元。 有研医疗：鼓励科技工作者开拓新产品，新产品销售收益按设定合理比例分配科技人才。 山东有研国晶辉：激励研发人员在研发项目立项、知识产权等方面的创新能力，从而逐步提高 整体科技创新能力。 治理为基 汇众策稳航 创新为力 集众贤探宇 走进有研新材 • 夯实创新机制• 创新投入建设• 构建创新平台• 深耕积淀成果• 加深行业交流• 加强知识产权布局• 发展新质生产力 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 品质为先 聚众力登峰 以人为本 凝众智逐梦 用心为民 合众能添绿 展望 专题聚焦：党建引领 扬奋进风帆 45 44,提质增效、创新成果等方面实行奖励。 有研国晶辉：与重点科研项目负责人签署专项激励协议书，打破“平均主义”，实现薪酬分配向 做出突出贡献的人才倾斜；实施项目对赌机制，成功突破13N 超高纯锗单晶制备技术，超高 纯锗单晶通过国内权威核辐射探测器研制单位验证，实现了国内从0 到1 的材料制备技术突破， 对项目团队奖励50 万元。 有研医疗：鼓励科技工作者开拓新产品，新产品销售收益按设定合理比例分配科技人才。 山东有研国晶辉：激励研发人员在研...
training_coverage_rate,员工培训覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p8_13,8,1,0.01612903,党员先锋队、召开研讨会等多样化的形式，夯实党建工作基础， 加强党员队伍建设，为公司治理平稳运行保驾护航。 有研稀土党总支成立“党员先锋队”全力 推动重点任务建设 有研医疗凝聚共识、共商市场推广“好 点子”座谈会 有研亿金召开专项任务誓师大会 召开党委会 54 次 研究重要议题 167 项 “三重一大”决策事项 37 项 2024 年关键绩效 强组织堡垒 聚奋进合力 案例 1 研稀土党总支、有研国晶辉党支部、有研医疗党支部和山东有研国晶辉党支部；下设三级党支部8 家，实 现在法人实体公司内党组织设立全覆盖。 民主夯基 凝心聚力 有研新材坚持民主集中制，鼓励广泛征求各级管理人员和基层员工的意见，充分发挥员工的主观能动性， 通过多种形式积极调动员工参与民主管理，以民主选举方式增补工会委员，增强工会的代表性和凝聚力。 有研亿金召开“工会会员代表大会”，以差额选举的方式增补 了工会委员会委员。 有研稀土召开“职工代表大会”，优化强化考核激励方案， 进一步加强现代企业制度建设，激发广大干部职工干事创 业热情。 专题聚焦：党建引领 扬奋进风帆 治理为基 汇众策稳航 走进有研新材 • 使命驱动 行稳...,党员先锋队、召开研讨会等多样化的形式，夯实党建工作基础， 加强党员队伍建设，为公司治理平稳运行保驾护航。 有研稀土党总支成立“党员先锋队”全力 推动重点任务建设 有研医疗凝聚共识、共商市场推广“好 点子”座谈会 有研亿金召开专项任务誓师大会 召开党委会 54 次 研究重要议题 167 项 “三重一大”决策事项 37 项 2024 年关键绩效 强组织堡垒 聚奋进合力 案例 1 研稀土党总支、有研国晶辉党支部、有研医疗党支部和山东有研国晶...
social_security_coverage,社会保险覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p30_58,30,1,0.01639344,体系认证 IATF16949 质量体系认证 有研医疗 ISO13485 质量体系认证 GB/T19001-2016/ISO9001:2015 质量管理体系认证 山东有研国晶辉 GB/T19001-2016/ISO9001:2015 质量管理体系认证 质量信息化建设 案例 有研新材建设有覆盖产销存、图文档、研发工艺、检验过程、数据分析等功能的信息化系统，以 业务流程管理系统为平台，提升工作效率，构建更加智能、灵活且高效的组织运作体系。 荣成稀土进一步加强产品检验，通过CCD 设备AI 检验与人工抽检组合，形成完善的检验管理流 程，为客户提供坚实的产品质量保障。 CCD 设备AI 检验 人工抽检 治理为基 汇众策稳航 走进有研新材 • 把控产品质量• 提升服务品质• 强化安全生产• 重视信息管理• 供应链深化管理 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 • 经营风险：依靠经营计划实施管控。 • 过程风险：借助过程质量目标监控，保障风险控制措施有效。 创新为力 集众贤探宇 品质为先 聚众力登峰 以人为本 凝众智逐梦 用心为民 合众能添绿 展望 专题聚焦：党建引领 扬...,体系认证 IATF16949 质量体系认证 有研医疗 ISO13485 质量体系认证 GB/T19001-2016/ISO9001:2015 质量管理体系认证 山东有研国晶辉 GB/T19001-2016/ISO9001:2015 质量管理体系认证 质量信息化建设 案例 有研新材建设有覆盖产销存、图文档、研发工艺、检验过程、数据分析等功能的信息化系统，以 业务流程管理系统为平台，提升工作效率，构建更加智能、灵活且高效的组织运作体系。 ...
employee_medical_checkup_coverage,员工体检覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p38_72,38,1,0.17639344,维护职业健康 有研新材始终将员工职业健康作为企业发展的重要基石，深入宣传贯彻《中华人民共和国职业病防治法》， 通过职业病防治宣传、年度体检、补充医疗、健康讲座等系统性举措增强员工健康获得感与职场安全感， 全方位保障员工身心健康。 防治职业病 落实筑安康 案例 有研新材强化预防为主理念，通过普法宣教、健康体检等举措，筑牢员工职业健康防线，践行以 人为本发展理念，营造关心关注支持职业健康的浓厚氛围。 有研亿金：组织《职业病防治法》宣传周系 列活动，以“坚持预防为主，守护职业健康” 为主体开展相关宣传培训考试答题及资料发 放，通过宣传周活动，普及职业病防治知识， 树立职业健康理念。 有研稀土：深入宣传贯彻《职业病防治法》， 通过开展年度职业健康体检工作，在保障企 业生产经营活动正常进行的同时，全方位保 障员工身心健康。 有研医疗：组织开展主题为“坚持预防为主， 守护职业健康”宣传活动，意在提高公司员 工对职业病防治工作的重要性的认识，切实 保障劳动者的健康权益，促进经济社会和谐 发展。 畅通发展渠道 有研新材深入贯彻落实习近平总书记关于人才工作的重要论述，贯彻“人才强企”发展战略，积极搭建...,维护职业健康 有研新材始终将员工职业健康作为企业发展的重要基石，深入宣传贯彻《中华人民共和国职业病防治法》， 通过职业病防治宣传、年度体检、补充医疗、健康讲座等系统性举措增强员工健康获得感与职场安全感， 全方位保障员工身心健康。 防治职业病 落实筑安康 案例 有研新材强化预防为主理念，通过普法宣教、健康体检等举措，筑牢员工职业健康防线，践行以 人为本发展理念，营造关心关注支持职业健康的浓厚氛围。 有研亿金：组织《职业病防治法》宣传周系...
trained_employees_count,受训员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p19_34,19,1,0.01639344,质提升专题研修班、全级次约60 人法治合规人员参加了国资委法治讲堂、约 900 人参加集团共十讲的制度宣贯，组织100 余人参加有研新材刑事合规及法律风险防范专题培 训，推动法治合规人员全流程支撑业务。 多元化普法宣传活动：通过发布普法推文、主题宣传片等方式提高员工法律意识，积极构建法治 文化。普法宣传覆盖全级次超过2000 名员工，49 人获中国有研法律知识竞赛奖项。 “大法治体系” 有研新材依据《中华人民共和国审计法》《审计署关于内部审计工作的规定》《内部审计基本准则》 《企业内部控制基本规范》等相关法律法规和公司章程的有关规定，扎实推动内部审计工作，会 同巡察、财务、内控等监督力量，建立健全内部审计体系，保证各项制度和规章得到有效贯彻执行， 改善经营管理，规避经营风险，进而提高经济效益，实现经营目标。 公司董事会下设审计委员会，公司设立法务审计办公室，在党委会、董事会及经营层的指导下独立 开展审计工作。公司本部配备专职审计工作人员，所属公司设置兼职审计工作人员，配合法务审计 办公室工作。 2024 年，公司编制年度审计工作计划，并向党委会、董事会及审计委员会汇报，审议通过后按计...,质提升专题研修班、全级次约60 人法治合规人员参加了国资委法治讲堂、约 900 人参加集团共十讲的制度宣贯，组织100 余人参加有研新材刑事合规及法律风险防范专题培 训，推动法治合规人员全流程支撑业务。 多元化普法宣传活动：通过发布普法推文、主题宣传片等方式提高员工法律意识，积极构建法治 文化。普法宣传覆盖全级次超过2000 名员工，49 人获中国有研法律知识竞赛奖项。 “大法治体系” 有研新材依据《中华人民共和国审计法》《审计署关于...
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p49_93,49,1,0.01639344,"关键绩效表 关键绩效表 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 总耗水量 新鲜水用量 重复用水总量 重复用水消耗量占比 水资源消耗强度 能源消耗总量 能源消耗强度 环保总投入 废水排放量 一般工业固体废物处置量 危险废物处置量 温室气体排放总量 范围一排放量 范围二排放量 在职员工总数 新入职员工总数 数据安全事件涉及的金额 泄露客户隐私事件涉及的金额 违反科技伦理事件数量 吨 吨 吨 % 吨/ 百万元 吨标准煤 吨标准煤/ 百万元 万元 吨 吨 吨 吨二氧化碳当量 吨二氧化碳当量 吨二氧化碳当量 人 人 人 人 人 人 人 人 人 人 人 人 人 人 人 人 人 人 件 万元 件 少数民族员工 残疾员工 生产人员 销售人员 技术人员 财务人员 行政人员 博士研究生 硕士研究生 本科 专科 高中及以下 男性 女性 应届生毕业生 社会招聘 56,014,451 326,968 55,687,483 98.84 6,124.62 13,475 1.47 453.06 117,738 346 272 38,356 334 47,457 2,091 69 15 1,3...",关键绩效表 关键绩效表 有研新材料股份有限公司 2024 年度环境、社会和公司治理报告 总耗水量 新鲜水用量 重复用水总量 重复用水消耗量占比 水资源消耗强度 能源消耗总量 能源消耗强度 环保总投入 废水排放量 一般工业固体废物处置量 危险废物处置量 温室气体排放总量 范围一排放量 范围二排放量 在职员工总数 新入职员工总数 数据安全事件涉及的金额 泄露客户隐私事件涉及的金额 违反科技伦理事件数量 吨 吨 吨 % 吨/ 百万元 吨标准...
