applicability,category,confidence,evidence,field_key,field_name_cn,indicator_type,industry,merge_reason,missing_reason,page_image,raw_value,route_a_confidence,route_a_reason,route_a_status,route_b2_confidence,route_b2_evidence,route_b2_matched,route_b2_raw_value,route_b2_reason,route_b2_source_pages,route_b2_unit,route_b2_value,route_b2_year,route_b_confidence,route_b_evidence,route_b_matched,route_b_reason,route_b_source_pages,route_b_summary,row_label,source_pages,source_route,status,table_title,topic,unit,value,value_type,year
core,E,0.9500000000000001,环境绩效 废气排放量 万标立方米 2024年 850.00,air_pollutant_emissions,废气或大气污染物排放量,quantitative,manufacturing,route_a_selected,,page_19.png,850.00,0.9500000000000001,normalized_alias_match:废气排放量; schema_match_validated,extracted,,,,,,,,,,,,,,,,废气排放量,page_19.png,route_a_appendix_table,extracted,量化数据绩效表,环境绩效,万标立方米,850,number,2024
core,E,0.0,,non_hazardous_waste,一般废弃物产生量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.93,危险废物处置量 吨 2024 272,hazardous_waste,危险废弃物产生量,quantitative,manufacturing,route_a_selected,,page_49.png,272,0.93,heuristic_hazardous_waste; schema_match_validated,extracted,,,,,,,,,,,,,,,,危险废物处置量,page_49.png,route_a_appendix_table,extracted,关键绩效表-环境范畴,,吨,272,number,2024
core,E,0.96,"环保总投资 万元 2024 453,06",environmental_investment,环保投入金额,quantitative,manufacturing,route_a_selected,,page_49.png,"453,06",0.96,manual_alias_override:环保总投资; schema_match_validated,extracted,,,,,,,,,,,,,,,,环保总投资,page_49.png,route_a_appendix_table,extracted,关键绩效表-环境范畴,,万元,45306,number,2024
core,E,0.0,,environmental_penalty_count,环境违规或处罚事件数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.93,"社会绩效 员工总数 人 2024年 1,200",total_employees,员工总数,quantitative,manufacturing,route_a_selected,,page_19.png,"1,200",0.93,heuristic_total_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工总数,page_19.png,route_a_appendix_table,extracted,量化数据绩效表,社会绩效,人,1200,number,2024
core,S,0.9,按性别结构划分 男性 人 2024 6,male_employees,男性员工人数,quantitative,manufacturing,route_a_selected,,page_50.png,6,0.9,context_dimension:男性->male_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,男性,page_50.png,route_a_appendix_table,extracted,治理范畴,,人,6,number,2024
core,S,0.9,按性别结构划分 女性 人 2024 1,female_employees,女性员工人数,quantitative,manufacturing,route_a_selected,,page_50.png,1,0.9,context_dimension:女性->female_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,女性,page_50.png,route_a_appendix_table,extracted,治理范畴,,人,1,number,2024
core,S,0.0,,female_employee_ratio,女性员工比例,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,employee_turnover_rate,员工流失率,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,training_total_hours,员工培训总时长,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,training_hours_per_employee,人均培训时长,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,training_coverage_rate,员工培训覆盖率,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,social_security_coverage,社会保险覆盖率,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,employee_medical_checkup_coverage,员工体检覆盖率,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,trained_employees_count,受训员工人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,safety_accident_count,安全生产事故数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,occupational_health_safety_investment,安全生产投入,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,safety_emergency_drill_count,安全应急演练次数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,lost_work_days_due_to_injury,因工伤损失工作日数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,r_and_d_personnel_count,研发人员数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.9400000000000001,研发投入 亿元 2024年 2.07,r_and_d_expense,研发投入金额,quantitative,manufacturing,route_a_selected,,page_7.png,2.07,0.9400000000000001,normalized_alias_match:研发投入; schema_match_validated,extracted,,,,,,,,,,,,,,,,研发投入,page_7.png,route_a_appendix_table,extracted,2024年ESG关键绩效数据-社会绩效,,亿元,2.07,number,2024
core,S,0.0,,public_welfare_investment,公益投入金额,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.9400000000000001,董事人数 人 2024 7,board_size,董事会人数,quantitative,manufacturing,route_a_selected,,page_50.png,7,0.9400000000000001,normalized_alias_match:董事人数; schema_match_validated,extracted,,,,,,,,,,,,,,,,董事人数,page_50.png,route_a_appendix_table,extracted,治理范畴,,人,7,number,2024
core,G,0.0,,independent_directors,独立董事人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.96,独立董事占比 % 2024年 42.86,independent_director_ratio,独立董事比例,quantitative,manufacturing,route_a_selected,,page_7.png,42.86,0.96,normalized_alias_match:独立董事占比; schema_match_validated,extracted,,,,,,,,,,,,,,,,独立董事占比,page_7.png,route_a_appendix_table,extracted,2024年ESG关键绩效数据-治理绩效,,%,42.86,percentage,2024
core,G,0.0,,female_directors,女性董事人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.94,治理绩效 董事会会议次数 次 2024年 12,board_meetings,董事会会议次数,quantitative,manufacturing,route_a_selected,,page_19.png,12,0.94,heuristic_board_meetings_short_label; schema_match_validated,extracted,,,,,,,,,,,,,,,,董事会会议次数,page_19.png,route_a_appendix_table,extracted,量化数据绩效表,治理绩效,次,12,number,2024
core,G,0.94,召开股东大会次数 次 2024年 2,shareholder_meetings,股东大会会议次数,quantitative,manufacturing,route_a_selected,,page_7.png,2,0.94,heuristic_shareholder_meetings_short_label; schema_match_validated,extracted,,,,,,,,,,,,,,,,召开股东大会次数,page_7.png,route_a_appendix_table,extracted,2024年ESG关键绩效数据-治理绩效,,次,2,number,2024
core,G,0.0,,anti_corruption_training_sessions,反腐败培训次数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,anti_corruption_training_participants,反腐败培训人数,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,confirmed_corruption_cases,确认腐败案件数量,quantitative,manufacturing,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.95,管理层确认：公司管理层对重要性分析结果进行审阅，确认本报告重点披露内容以及未来ESG 管理的工作目标及实施计划。,esg_strategy_targets,ESG战略目标,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,管理层确认：公司管理层对重要性分析结果进行审阅，确认本报告重点披露内容以及未来ESG 管理的工作目标及实施计划。,true,文本明确提到管理层确认了'未来ESG管理的工作目标及实施计划'，这直接对应ESG战略目标的定性描述，符合抽取规则中'明确描述目标'的要求。,[15],公司管理层在重要性分析基础上确认了未来ESG管理的工作目标及实施计划。,公司管理层在重要性分析基础上确认了未来ESG管理的工作目标及实施计划。,[15],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,有研新材不断强化识别和管理气候变化相关风险的能力，将气候相关风险划分为两大类，一是与气候变化相关的物理风险，二是与气候变化相关、低碳经济相关的转型风险。公司已识别出2 项物理风险、4 项转型风险、2 项机遇，共计8 项对公司影响较大的气候相关风险与机遇。,climate_risk_management,气候风险识别与管理,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,有研新材不断强化识别和管理气候变化相关风险的能力，将气候相关风险划分为两大类，一是与气候变化相关的物理风险，二是与气候变化相关、低碳经济相关的转型风险。公司已识别出2 项物理风险、4 项转型风险、2 项机遇，共计8 项对公司影响较大的气候相关风险与机遇。,true,文本明确提及公司识别和管理气候相关风险，划分物理风险与转型风险，并列出具体风险项，符合'气候风险识别与管理'指标的定义，且有完整原文支持。,[46],公司识别并分类气候相关风险（物理风险与转型风险），并制定相应的应对措施，将气候风险管理融入日常运营。,公司识别并分类气候相关风险（物理风险与转型风险），并制定相应的应对措施，将气候风险管理融入日常运营。,[46],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,公司秉持绿色发展理念，通过签署环保责任书全面落实主体责任，并建立环境监测工作台账和应急预案，开展环境专项应急演练，持续健全各项环境管理制度及程序，全方位、无死角开展环境管理工作。截至报告期末，旗下有研亿金、有研稀土子公司有研高技术、有研医疗、有研国晶辉等均顺利通过环境管理体系认证。有研国晶辉 2024 年10 月6 日通过 GB/T24001-2016/ISO14001:2015 环境管理体系认证；有研医疗 2023 年12 月份通过ISO14001 环境体系认证，2024 年11 月通过复审。,environmental_management_system,环境管理体系,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,公司秉持绿色发展理念，通过签署环保责任书全面落实主体责任，并建立环境监测工作台账和应急预案，开展环境专项应急演练，持续健全各项环境管理制度及程序，全方位、无死角开展环境管理工作。截至报告期末，旗下有研亿金、有研稀土子公司有研高技术、有研医疗、有研国晶辉等均顺利通过环境管理体系认证。有研国晶辉 2024 年10 月6 日通过 GB/T24001-2016/ISO14001:2015 环境管理体系认证；有研医疗 2023 年12 月份通过ISO14001 环境体系认证，2024 年11 月通过复审。,true,文本明确提及'持续健全各项环境管理制度及程序'，并具体列出多家子公司通过GB/T24001-2016/ISO14001:2015环境管理体系认证，符合'环境管理体系'的定义和其别名ISO 14001，证据完整且直接支持指标。,[44],公司通过建立环境监测工作台账、应急预案、开展专项应急演练，并持续健全环境管理制度及程序，旗下多家子公司通过ISO 14001环境管理体系认证。,公司通过建立环境监测工作台账、应急预案、开展专项应急演练，并持续健全环境管理制度及程序，旗下多家子公司通过ISO 14001环境管理体系认证。,[44],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,严格遵守环境法规，积极落实节能减排措施，规范能源管理体系，积极应对气候变化，为守护地球家园贡献力量。,energy_saving_measures,节能减排措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,严格遵守环境法规，积极落实节能减排措施，规范能源管理体系，积极应对气候变化，为守护地球家园贡献力量。,true,候选文本在page 4中明确使用了'节能减排措施'这一目标指标的直接别名，并与'规范能源管理体系'等具体行动并列描述，符合定性指标抽取规则。,[4],公司积极落实节能减排措施，规范能源管理体系，并通过培训、设备升级、专项排查等方式推动节能降碳。,公司积极落实节能减排措施，规范能源管理体系，并通过培训、设备升级、专项排查等方式推动节能降碳。,[4],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,2024 年，公司加大节能节水工作管理力度，成立节能减排领导小组，制定、实施节水计划并强化宣传教育，生产生活用水得到有效控制，无效损耗大幅减少。,water_management_measures,水资源管理措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,2024 年，公司加大节能节水工作管理力度，成立节能减排领导小组，制定、实施节水计划并强化宣传教育，生产生活用水得到有效控制，无效损耗大幅减少。,true,文本明确提及'制定、实施节水计划'和'强化宣传教育'等具体水资源管理措施，并指出用水控制和损耗减少的成效，符合定性指标抽取规则。,[44],公司成立节能减排领导小组，制定并实施节水计划，强化宣传教育，控制生产生活用水，减少无效损耗。,公司成立节能减排领导小组，制定并实施节水计划，强化宣传教育，控制生产生活用水，减少无效损耗。,[44],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,"山东有研国晶辉严格按照国家有关要求，与有资质的第三方签订合同，每月定期开展工业固废处置工作，安全高效完成公司工业固体废物的跨区域转运处置工作，为区域生态环境保护贡献积极力量。
有研亿金投入39 万元购置切削液冷蒸发处理设备，实现对废切削液进行油水分离处理，实现危险废弃物减排35 吨。
公司积极践行绿色发展理念，注重节能设备更新使用，通过投入资金购置相关设备，实现对废弃物的处理及减排，同时完善循环水系统，提高水资源利用率，积极引入绿色电力优化能源结构，严格落实污染物排放监测，按要求对各类污染物开展定期检测，规范固体废物转运处置，全方位确保污染物排放达标，推动生产过程的绿色可持续发展。",waste_management_measures,废弃物管理措施,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,"山东有研国晶辉严格按照国家有关要求，与有资质的第三方签订合同，每月定期开展工业固废处置工作，安全高效完成公司工业固体废物的跨区域转运处置工作，为区域生态环境保护贡献积极力量。
有研亿金投入39 万元购置切削液冷蒸发处理设备，实现对废切削液进行油水分离处理，实现危险废弃物减排35 吨。
公司积极践行绿色发展理念，注重节能设备更新使用，通过投入资金购置相关设备，实现对废弃物的处理及减排，同时完善循环水系统，提高水资源利用率，积极引入绿色电力优化能源结构，严格落实污染物排放监测，按要求对各类污染物开展定期检测，规范固体废物转运处置，全方位确保污染物排放达标，推动生产过程的绿色可持续发展。",true,候选文本明确提及了工业固废和危险废物的处置机制、与第三方合作的转运流程、专用设备投入以实现废弃物减排，以及规范固体废物转运处置等具体措施，完全符合废弃物管理措施的定义。,"[45, 45, 45]",公司通过与有资质的第三方签订合同，定期开展工业固体废物和危险废物的转运处置工作，并投入设备实现废弃物减排。,公司通过与有资质的第三方签订合同，定期开展工业固体废物和危险废物的转运处置工作，并投入设备实现废弃物减排。,"[45, 45, 45]",route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,我们保障平等雇佣，为员工提供良好的职业发展环境；持续完善薪酬福利保障体系，维护全体员工各项合法权益；开展系列人才培养计划，助力员工成长；关注员工职业健康，畅通发展渠道；以民主管理搭建共治桥梁，用温情关怀浇筑心灵家园，让“家”的温度凝聚成企业发展的澎湃动能。,employee_rights_policy,员工权益保障政策,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,我们保障平等雇佣，为员工提供良好的职业发展环境；持续完善薪酬福利保障体系，维护全体员工各项合法权益；开展系列人才培养计划，助力员工成长；关注员工职业健康，畅通发展渠道；以民主管理搭建共治桥梁，用温情关怀浇筑心灵家园，让“家”的温度凝聚成企业发展的澎湃动能。,true,候选文本明确提及'维护全体员工各项合法权益'，并结合'保障平等雇佣''完善薪酬福利保障体系''关注职业健康''畅通发展渠道'等具体措施，完整覆盖员工权益保障政策的核心内容，符合定性指标抽取规则。,[4],公司完善薪酬福利保障体系，维护全体员工各项合法权益。,公司完善薪酬福利保障体系，维护全体员工各项合法权益。,[4],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.92,严格落实全员安全生产责任制，制定完善的安全生产管理制度和规程，通过开展重大隐患整治排查，为安全生产筑牢防线。,occupational_health_safety_system,职业健康安全管理体系,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.92,严格落实全员安全生产责任制，制定完善的安全生产管理制度和规程，通过开展重大隐患整治排查，为安全生产筑牢防线。,true,文本明确提及‘安全生产责任制’‘安全生产管理制度和规程’，属于‘职业健康安全管理体系’的直接体现，且与 aliases 中的‘安全生产管理体系’完全对应。,[4],公司严格落实全员安全生产责任制，制定完善的安全生产管理制度和规程，并开展重大隐患整治排查。,公司严格落实全员安全生产责任制，制定完善的安全生产管理制度和规程，并开展重大隐患整治排查。,[4],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,"多通道职业发展体系
培训管理体系
职业健康检查",employee_training_development,员工培训与发展机制,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,"多通道职业发展体系
培训管理体系
职业健康检查",true,候选文本在 p15_25 中明确提及“培训管理体系”和“多通道职业发展体系”，二者均属于员工培训与发展机制的直接表述，符合 aliases 中的“培训体系”和“职业发展”定义。,[15],公司建立了培训管理体系和多通道职业发展体系，明确涵盖员工技能培训与职业发展。,公司建立了培训管理体系和多通道职业发展体系，明确涵盖员工技能培训与职业发展。,[15],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,公司支持《世界人权宣言》《国际人权公约》，遵守国际劳工组织(ILO) 及联合国全球契约在人权方面的规定，倡导多元化和机会平等，禁止任何形式的歧视，反对任何形式的强迫劳动和骚扰虐待，杜绝使用童工，公平对待不同年龄、性别、民族、婚姻状况和文化背景的员工。,diversity_equal_opportunity,多元化与平等雇佣政策,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,公司支持《世界人权宣言》《国际人权公约》，遵守国际劳工组织(ILO) 及联合国全球契约在人权方面的规定，倡导多元化和机会平等，禁止任何形式的歧视，反对任何形式的强迫劳动和骚扰虐待，杜绝使用童工，公平对待不同年龄、性别、民族、婚姻状况和文化背景的员工。,true,候选文本明确提及'倡导多元化和机会平等'、'禁止任何形式的歧视'、'公平对待不同年龄、性别、民族、婚姻状况和文化背景的员工'，这些表述直接对应目标指标的别名'多元化与平等'、'机会平等'、'反歧视'，符合定性指标抽取规则。,[37],公司倡导多元化和机会平等，禁止任何形式的歧视，公平对待不同年龄、性别、民族、婚姻状况和文化背景的员工。,公司倡导多元化和机会平等，禁止任何形式的歧视，公平对待不同年龄、性别、民族、婚姻状况和文化背景的员工。,[37],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.95,公司高度重视供应链风险控制，建立了完善且多维度的风险监控机制。针对单一供应商制定《第二供应商开发计划》，排查进出口管制等风险，每月评估供给波动风险并制定预案。通过内外部评估审查供应商环境和社会风险，准入时严格筛查社会责任风险，过程中借助第三方工具监督，针对供方选择、贸易、供给波动等不同风险，分别采取评级管控、多部门协同监控、高管团队参与制定预案等举措，全方位保障供应链稳定安全。,supplier_esg_assessment,供应商ESG管理机制,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,公司高度重视供应链风险控制，建立了完善且多维度的风险监控机制。针对单一供应商制定《第二供应商开发计划》，排查进出口管制等风险，每月评估供给波动风险并制定预案。通过内外部评估审查供应商环境和社会风险，准入时严格筛查社会责任风险，过程中借助第三方工具监督，针对供方选择、贸易、供给波动等不同风险，分别采取评级管控、多部门协同监控、高管团队参与制定预案等举措，全方位保障供应链稳定安全。,true,文本明确提及将ESG要素（环境、社会、治理）融入供应商全流程管理，包括准入筛查、环境社会风险评估、第三方监督、评级管控等具体措施，符合供应商ESG管理机制的定义。,[35],有研新材将ESG要素融入供应商准入、评价、监督考核和退出的全流程管理，并通过第三方工具监督供应商环境和社会风险。,有研新材将ESG要素融入供应商准入、评价、监督考核和退出的全流程管理，并通过第三方工具监督供应商环境和社会风险。,[35],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
optional,S,0.95,有研新材遵守《中华人民共和国数据安全法》《中华人民共和国个人信息保护法》《中华人民共和国网络安全法》，严格依据党的保密工作方针政策、国家保密法律法规规定和上级有关保密工作的要求，制定《信息安全保密管理体系文件》《运维制度和操作规程》《信息化系统使用及维护规定》等相关制度，明确保密责任，完善保密措施，严格进行外发文件审核制度。有研新材落实集团数字化转型规划，秉持“防护至上，安全先行”理念，构建信息安全管理战略，全方位保障信息资产安全，护航公司稳健发展。有研新材定期开展风险评估，同时通过建立网络安全防御体系、权限设置划分、开展攻防演练、推进等级保护测评工作、配置硬件防护、检测安全漏洞、开展保密教育系列活动等方式，多举措筑牢安全防线，提升员工数据保密意识。有研亿金：按产品系隔离技术信息，通过权限管理确保只有产品系内部成员查阅相关技术文件，其他产品系成员无权查阅，降低核心技术秘密信息外泄的风险。有研稀土：注重客户信息和数据安全，在内部传递客户信息和工艺信息时采用客户编码进行，减少客户信息外漏的风险。有研新材始终将信息安全放在首位。报告期内，有研亿金、有研稀土、有研国晶辉、有研医疗、山东有研国晶辉均未收到涉及侵犯客户隐私和丢失客户资料的投诉，未发生重大数据安全和泄露客户隐私事件。,data_security_privacy,数据安全与隐私保护机制,qualitative,manufacturing,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,有研新材遵守《中华人民共和国数据安全法》《中华人民共和国个人信息保护法》《中华人民共和国网络安全法》，严格依据党的保密工作方针政策、国家保密法律法规规定和上级有关保密工作的要求，制定《信息安全保密管理体系文件》《运维制度和操作规程》《信息化系统使用及维护规定》等相关制度，明确保密责任，完善保密措施，严格进行外发文件审核制度。有研新材落实集团数字化转型规划，秉持“防护至上，安全先行”理念，构建信息安全管理战略，全方位保障信息资产安全，护航公司稳健发展。有研新材定期开展风险评估，同时通过建立网络安全防御体系、权限设置划分、开展攻防演练、推进等级保护测评工作、配置硬件防护、检测安全漏洞、开展保密教育系列活动等方式，多举措筑牢安全防线，提升员工数据保密意识。有研亿金：按产品系隔离技术信息，通过权限管理确保只有产品系内部成员查阅相关技术文件，其他产品系成员无权查阅，降低核心技术秘密信息外泄的风险。有研稀土：注重客户信息和数据安全，在内部传递客户信息和工艺信息时采用客户编码进行，减少客户信息外漏的风险。有研新材始终将信息安全放在首位。报告期内，有研亿金、有研稀土、有研国晶辉、有研医疗、山东有研国晶辉均未收到涉及侵犯客户隐私和丢失客户资料的投诉，未发生重大数据安全和泄露客户隐私事件。,true,候选文本明确提及了与数据安全与隐私保护相关的法律法规遵循、制度建设、技术措施（如权限管理、等级保护测评）、员工培训、客户信息保护实践及零事件结果，完全覆盖目标指标的多个别名（数据安全、隐私保护、个人信息保护、客户隐私），符合定性指标抽取规则。,[34],有研新材制定多项信息安全与保密制度，构建信息安全管理战略，并通过风险评估、等级保护测评、权限管理、保密培训等措施保障数据安全与客户隐私。,有研新材制定多项信息安全与保密制度，构建信息安全管理战略，并通过风险评估、等级保护测评、权限管理、保密培训等措施保障数据安全与客户隐私。,[34],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
