field_key,field_name_cn,category,matched,value,raw_value,unit,target_unit,conversion,year,evidence,source_pages,confidence,reason,b2_validation_ok,b2_validation_reason,retrieval_priority,industry,applicability,retrieved_chunks,route
anti_corruption_training_sessions,反腐败培训次数,G,False,,,,,,,,[],0.0,证据中提及‘反腐败’相关表述（如‘跨境腐败治理’‘廉洁管理’‘廉洁承诺书’），但未出现‘反腐败培训次数’‘廉洁培训次数’等目标字段或同义词，也未提供任何培训次数的明确数值，且无年份与培训次数直接关联。虽有‘培训’字样，但内容为售后服务、信息安全、合规等非反腐败主题培训，不符合required_any且存在歧义，故无法匹配。,False,证据中提及‘反腐败’相关表述（如‘跨境腐败治理’‘廉洁管理’‘廉洁承诺书’），但未出现‘反腐败培训次数’‘廉洁培训次数’等目标字段或同义词，也未提供任何培训次数的明确数值，且无年份与培训次数直接关联。虽有‘培训’字样，但内容为售后服务、信息安全、合规等非反腐败主题培训，不符合required_any且存在歧义，故无法匹配。,54.0,manufacturing,core,"[{""chunk_id"": ""p25_47"", ""page_number"": 25, ""retrieval_score"": 26, ""bm25_score"": 3.1165, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""廉洁""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 23, ""bm25_score"": 2.2813, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""反腐""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p14_26"", ""page_number"": 14, ""retrieval_score"": 21, ""bm25_score"": 10.1031, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""反腐"", ""腐败"", ""培训"", ""廉洁""], ""hit_units"": [""场""], ""hit_forbidden"": [], ""number_count"": 2}, {""chunk_id"": ""p23_43"", ""page_number"": 23, ""retrieval_score"": 21, ""bm25_score"": 1.7565, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 4}, {""chunk_id"": ""p42_85"", ""page_number"": 42, ""retrieval_score"": 21, ""bm25_score"": 16.1546, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""反腐"", ""腐败"", ""培训"", ""反腐败"", ""廉洁""], ""hit_units"": [""场""], ""hit_forbidden"": [], ""number_count"": 2}]",B2_quant_text_rag
safety_emergency_drill_count,安全应急演练次数,S,True,12,12 次,次,次,无需转换,2024,报告期内，公司共开展应急演练活动12 次,[32],0.95,定位到目标字段同义词'应急演练活动'，明确数值'12次'，年份为2024年（证据中为'2024年'的数字形式''，对应2024），单位为'次'，符合目标单位，无 forbidden_any 干扰,True,,52.5445,manufacturing,core,"[{""chunk_id"": ""p31_61"", ""page_number"": 31, ""retrieval_score"": 38, ""bm25_score"": 9.4048, ""vector_score"": 0.227223, ""hit_keywords"": [""演练""], ""hit_query_terms"": [""安全"", ""应急"", ""演练""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 2}, {""chunk_id"": ""p23_43"", ""page_number"": 23, ""retrieval_score"": 24, ""bm25_score"": 3.8825, ""vector_score"": 0.0, ""hit_keywords"": [""演练""], ""hit_query_terms"": [""安全"", ""演练""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [""培训""], ""number_count"": 4}, {""chunk_id"": ""p24_45"", ""page_number"": 24, ""retrieval_score"": 22, ""bm25_score"": 7.7772, ""vector_score"": 0.0, ""hit_keywords"": [""演练""], ""hit_query_terms"": [""安全"", ""应急"", ""演练""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [""培训"", ""投入""], ""number_count"": 11}, {""chunk_id"": ""p32_64"", ""page_number"": 32, ""retrieval_score"": 22, ""bm25_score"": 14.9652, ""vector_score"": 0.150538, ""hit_keywords"": [""演练""], ""hit_query_terms"": [""安全"", ""应急"", ""急演"", ""演练"", ""应急演"", ""急演练""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [""培训"", ""事故""], ""number_count"": 7}, {""chunk_id"": ""p30_59"", ""page_number"": 30, ""retrieval_score"": 20, ""bm25_score"": 1.7418, ""vector_score"": 0.101065, ""hit_keywords"": [], ""hit_query_terms"": [""安全""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [""事故""], ""number_count"": 10}]",B2_quant_text_rag
female_directors,女性董事人数,G,False,,,,,,,,[],0.0,证据中提及董事会成员总数和独立董事人数，但未明确提及女性董事人数、数量或同义词；虽有‘董事’相关描述，但无任何关于性别或女性董事的数值信息，且‘比例’‘%’等 forbidden_any 出现但无法关联到女性董事，故无法满足 matched=true 条件,False,证据中提及董事会成员总数和独立董事人数，但未明确提及女性董事人数、数量或同义词；虽有‘董事’相关描述，但无任何关于性别或女性董事的数值信息，且‘比例’‘%’等 forbidden_any 出现但无法关联到女性董事，故无法满足 matched=true 条件,48.5736,manufacturing,core,"[{""chunk_id"": ""p12_20"", ""page_number"": 12, ""retrieval_score"": 32, ""bm25_score"": 3.8859, ""vector_score"": 0.328678, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 14}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 30, ""bm25_score"": 3.9564, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 30, ""bm25_score"": 3.5553, ""vector_score"": 0.261701, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 9}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 27, ""bm25_score"": 7.3342, ""vector_score"": 0.209734, ""hit_keywords"": [], ""hit_query_terms"": [""女性"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 16}, {""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 24, ""bm25_score"": 2.9204, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 1}]",B2_quant_text_rag
anti_corruption_training_participants,反腐败培训人数,G,False,1928,"1,928人",人,人,无需转换,2025,"报告期内，公司员工接受反贪污反腐败培训累计时长1,928人",[15],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,48.2074,manufacturing,core,"[{""chunk_id"": ""p12_20"", ""page_number"": 12, ""retrieval_score"": 34, ""bm25_score"": 5.0446, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""人次""], ""hit_units"": [""人"", ""人次""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p32_64"", ""page_number"": 32, ""retrieval_score"": 34, ""bm25_score"": 8.6122, ""vector_score"": 0.167176, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""训人"", ""人次""], ""hit_units"": [""人"", ""人次""], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p15_27"", ""page_number"": 15, ""retrieval_score"": 30, ""bm25_score"": 58.1287, ""vector_score"": 0.210371, ""hit_keywords"": [], ""hit_query_terms"": [""反腐"", ""腐败"", ""败培"", ""培训"", ""反腐败"", ""腐败培"", ""败培训"", ""廉洁"", ""商业"", ""业道"", ""道德"", ""商业道""], ""hit_units"": [""人"", ""人次""], ""hit_forbidden"": [""小时""], ""number_count"": 10}, {""chunk_id"": ""p25_47"", ""page_number"": 25, ""retrieval_score"": 29, ""bm25_score"": 3.1165, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""廉洁""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p12_19"", ""page_number"": 12, ""retrieval_score"": 28, ""bm25_score"": 5.0446, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""人次""], ""hit_units"": [""人"", ""人次""], ""hit_forbidden"": [], ""number_count"": 4}]",B2_quant_text_rag
training_hours_per_employee,人均培训时长,S,False,7.22,"3,746 小时",小时,小时,无需转换,2024,"员工接受培训的总时长为 3,746 小时",[29],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,47.5634,manufacturing,core,"[{""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 31, ""bm25_score"": 3.2798, ""vector_score"": 0.0, ""hit_keywords"": [""平均""], ""hit_query_terms"": [""平均""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 26, ""bm25_score"": 6.5639, ""vector_score"": 0.0, ""hit_keywords"": [""人均""], ""hit_query_terms"": [""人均"", ""培训"", ""员工""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 4}, {""chunk_id"": ""p24_45"", ""page_number"": 24, ""retrieval_score"": 23, ""bm25_score"": 4.0519, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""小时""], ""hit_units"": [""小时""], ""hit_forbidden"": [""安全培训""], ""number_count"": 11}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 21, ""bm25_score"": 8.6973, ""vector_score"": 0.32817, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""时长"", ""员工"", ""小时""], ""hit_units"": [""小时""], ""hit_forbidden"": [""中层"", ""基层""], ""number_count"": 16}, {""chunk_id"": ""p18_33"", ""page_number"": 18, ""retrieval_score"": 19, ""bm25_score"": 0.7371, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 19}]",B2_quant_text_rag
independent_directors,独立董事人数,G,False,3,3名,名,人,无需转换,2025,截至报告期末，公司董事共有9 名...公司设立 名独立董事，占比%。...独立董事3名,[13],0.0,b2_validation_failed:forbidden_hit:%;required_keyword_missing_in_evidence,False,forbidden_hit:%;required_keyword_missing_in_evidence,46.5865,manufacturing,core,"[{""chunk_id"": ""p12_20"", ""page_number"": 12, ""retrieval_score"": 31, ""bm25_score"": 26.0878, ""vector_score"": 0.279327, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""立董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 14}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 30, ""bm25_score"": 3.9564, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p13_22"", ""page_number"": 13, ""retrieval_score"": 30, ""bm25_score"": 24.1714, ""vector_score"": 0.261627, ""hit_keywords"": [], ""hit_query_terms"": [""独立"", ""立董"", ""董事"", ""独立董"", ""立董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""%""], ""number_count"": 9}, {""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 24, ""bm25_score"": 2.9204, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 1}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 23, ""bm25_score"": 4.8165, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 16}]",B2_quant_text_rag
natural_gas_consumption,天然气消耗量,E,False,,,,,,,,[],0.0,没有找到字段名、同义词（如天然气、天然气消耗量等）与任何明确数值和年份的对应证据；证据中提及能源、水资源、研发投入等，但无任何天然气相关消耗数据,False,没有找到字段名、同义词（如天然气、天然气消耗量等）与任何明确数值和年份的对应证据；证据中提及能源、水资源、研发投入等，但无任何天然气相关消耗数据,45.0,manufacturing,optional,"[{""chunk_id"": ""p18_33"", ""page_number"": 18, ""retrieval_score"": 25, ""bm25_score"": 1.6148, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 19}, {""chunk_id"": ""p37_74"", ""page_number"": 37, ""retrieval_score"": 23, ""bm25_score"": 4.9301, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""消耗"", ""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 5}, {""chunk_id"": ""p34_68"", ""page_number"": 34, ""retrieval_score"": 19, ""bm25_score"": 2.2204, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 2}, {""chunk_id"": ""p25_47"", ""page_number"": 25, ""retrieval_score"": 18, ""bm25_score"": 1.6148, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p35_71"", ""page_number"": 35, ""retrieval_score"": 18, ""bm25_score"": 4.0074, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""消耗"", ""使用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 2}]",B2_quant_text_rag
shareholder_meetings,股东大会会议次数,G,True,2,2次,次,次,无需转换,2024,报告期内，公司共召开股东大会2次,[12],0.95,定位到目标字段同义词'股东大会'，提取到明确数值'2'和单位'次'，上下文明确为股东大会会议次数，无董事会/监事会干扰，年份根据上下文推断为报告期2024年,True,,44.9759,manufacturing,core,"[{""chunk_id"": ""p12_20"", ""page_number"": 12, ""retrieval_score"": 31, ""bm25_score"": 76.2427, ""vector_score"": 0.198796, ""hit_keywords"": [""召开股东大会""], ""hit_query_terms"": [""股东"", ""东大"", ""大会"", ""会会"", ""会议"", ""议次"", ""股东大"", ""东大会"", ""会会议"", ""会议次"", ""召开"", ""会次""], ""hit_units"": [""次""], ""hit_forbidden"": [""董事会""], ""number_count"": 14}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 30, ""bm25_score"": 11.8752, ""vector_score"": 0.127707, ""hit_keywords"": [], ""hit_query_terms"": [""大会"", ""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 4}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 27, ""bm25_score"": 8.1901, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""大会"", ""召开"", ""会次""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p14_25"", ""page_number"": 14, ""retrieval_score"": 27, ""bm25_score"": 10.4355, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会召"", ""召开"", ""会召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 3}, {""chunk_id"": ""p16_29"", ""page_number"": 16, ""retrieval_score"": 26, ""bm25_score"": 3.4618, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""股东""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [""董事会""], ""number_count"": 10}]",B2_quant_text_rag
board_size,董事会人数,G,False,,,,,,,,[],0.0,证据中提及董事会、董事会办公室、专门委员会等组织结构，但未明确给出董事会成员总人数、董事人数或其同义词的具体数值，且无任何数字与董事会人数直接对应，无法满足matched=true的条件,False,证据中提及董事会、董事会办公室、专门委员会等组织结构，但未明确给出董事会成员总人数、董事人数或其同义词的具体数值，且无任何数字与董事会人数直接对应，无法满足matched=true的条件,40.4457,manufacturing,core,"[{""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 27, ""bm25_score"": 12.7942, ""vector_score"": 0.144604, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会"", ""总数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 1}, {""chunk_id"": ""p15_27"", ""page_number"": 15, ""retrieval_score"": 27, ""bm25_score"": 2.3925, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""成员""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 26, ""bm25_score"": 2.3925, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""成员""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p29_57"", ""page_number"": 29, ""retrieval_score"": 26, ""bm25_score"": 4.8165, ""vector_score"": 0.172284, ""hit_keywords"": [], ""hit_query_terms"": [""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [""%""], ""number_count"": 16}, {""chunk_id"": ""p12_19"", ""page_number"": 12, ""retrieval_score"": 25, ""bm25_score"": 6.7082, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 4}]",B2_quant_text_rag
confirmed_corruption_cases,确认腐败案件数量,G,False,,,,,,,,[],0.0,证据中提及'反贪污反腐败举报事件0起'，但该数值为举报事件数量，非'确认腐败案件数量'，且无任何明确提及'确认腐败案件数量'或其同义词的数值记录，无法满足matched=true条件,False,证据中提及'反贪污反腐败举报事件0起'，但该数值为举报事件数量，非'确认腐败案件数量'，且无任何明确提及'确认腐败案件数量'或其同义词的数值记录，无法满足matched=true条件,38.0,manufacturing,core,"[{""chunk_id"": ""p16_29"", ""page_number"": 16, ""retrieval_score"": 28, ""bm25_score"": 2.5177, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [""件""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p15_27"", ""page_number"": 15, ""retrieval_score"": 26, ""bm25_score"": 29.3132, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""腐败"", ""贪污"", ""商业"", ""业贿"", ""贿赂"", ""商业贿"", ""业贿赂""], ""hit_units"": [""件"", ""起""], ""hit_forbidden"": [""培训""], ""number_count"": 10}, {""chunk_id"": ""p11_16"", ""page_number"": 11, ""retrieval_score"": 24, ""bm25_score"": 3.9564, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p18_32"", ""page_number"": 18, ""retrieval_score"": 23, ""bm25_score"": 3.4618, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 5}, {""chunk_id"": ""p38_77"", ""page_number"": 38, ""retrieval_score"": 20, ""bm25_score"": 2.5177, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""数量""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 1}]",B2_quant_text_rag
water_consumption,用水量,E,False,,,,,,,,[],0.0,"证据中提及'用水强度'和'水资源消耗总量'，但数值'23,199'与'22.08'未明确对应用水量，且'22.08'单位为'吨/百万营收'，属于强度指标，被forbidden_any中的'强度'排除；无明确用水量、取水量等同义词与具体数值和年份的直接对应语句",False,"证据中提及'用水强度'和'水资源消耗总量'，但数值'23,199'与'22.08'未明确对应用水量，且'22.08'单位为'吨/百万营收'，属于强度指标，被forbidden_any中的'强度'排除；无明确用水量、取水量等同义词与具体数值和年份的直接对应语句",33.0484,manufacturing,core,"[{""chunk_id"": ""p37_74"", ""page_number"": 37, ""retrieval_score"": 25, ""bm25_score"": 31.2734, ""vector_score"": 0.152419, ""hit_keywords"": [""吨""], ""hit_query_terms"": [""用水"", ""水量"", ""新鲜"", ""鲜水"", ""新鲜水"", ""市政"", ""总量""], ""hit_units"": [""吨""], ""hit_forbidden"": [""强度""], ""number_count"": 5}, {""chunk_id"": ""p38_77"", ""page_number"": 38, ""retrieval_score"": 22, ""bm25_score"": 3.0285, ""vector_score"": 0.0, ""hit_keywords"": [""吨""], ""hit_query_terms"": [""总量""], ""hit_units"": [""吨""], ""hit_forbidden"": [""强度""], ""number_count"": 1}, {""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 18, ""bm25_score"": 4.1271, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""立方""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 1}, {""chunk_id"": ""p36_72"", ""page_number"": 36, ""retrieval_score"": 17, ""bm25_score"": 4.1642, ""vector_score"": 0.0, ""hit_keywords"": [""吨""], ""hit_query_terms"": [""总量""], ""hit_units"": [""吨""], ""hit_forbidden"": [""强度""], ""number_count"": 2}, {""chunk_id"": ""p38_76"", ""page_number"": 38, ""retrieval_score"": 10, ""bm25_score"": 3.6163, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""市政""], ""hit_units"": [], ""hit_forbidden"": [""废水""], ""number_count"": 2}]",B2_quant_text_rag
