field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p36_72,36,1,0.01639344,公司高度重视能源节约与生态环境保护工作，建立了完善的监督检查机制，定期开展环境影响因素识别、风险点排查和隐 患治理，全面防范环境污染事件的发生。在日常生产经营活动中，公司严格执行生态保护红线、环境质量底线、资源利用上 限和环境准入负面清单的要求，最大限度减少对生态环境的扰动。同时，公司坚持“预防为主、预防与应急相结合”的原则， 制定并不断完善突发环境事件应急预案，按要求向所在地生态环境主管部门备案，并定期组织应急演练。 公司致力于能源管理的创新与优化，通过加大创新投入和实施节能技术改造，不断提升能源利用效率，探索更加高效、环 保的能源管理模式。 公司与中国福马签署了《能源节约与生态环境保护目标责任书》，明确了自身作为重点类企业在能源消费总量和主要污染 物排放量等方面的责任。公司内部实施分级分类计量管理，合理配备和使用符合国家标准的能源计量器具，并依法开展污 染物排放的自行监测。为此，公司按照国家和地方的要求，建立了健全的能源节约与生态环境保护统计监测体系，严格按 照规定口径、范围、折算标准和方法，定期收集、汇总和分析生产经营过程中能源消耗、温室气体排放和污染物排放。同时， 统计监测体...,公司高度重视能源节约与生态环境保护工作，建立了完善的监督检查机制，定期开展环境影响因素识别、风险点排查和隐 患治理，全面防范环境污染事件的发生。在日常生产经营活动中，公司严格执行生态保护红线、环境质量底线、资源利用上 限和环境准入负面清单的要求，最大限度减少对生态环境的扰动。同时，公司坚持“预防为主、预防与应急相结合”的原则， 制定并不断完善突发环境事件应急预案，按要求向所在地生态环境主管部门备案，并定期组织应急演练。 公司致力于能源...
non_hazardous_waste,一般废弃物产生量,E,extracted,50,吨,2024,route_a_appendix_table,0.93,auto_cited,,table_page_38,38,1,,一般废弃物产生量 吨 2024年 50,一般废弃物产生量 吨 2024年 50
hazardous_waste,危险废弃物产生量,E,extracted,13.86,吨,2024,route_a_appendix_table,0.93,auto_cited,,table_page_38,38,1,,危险废弃物产生量 吨 2024年 13.86,危险废弃物产生量 吨 2024年 13.86
environmental_investment,环保投入金额,E,extracted,34.55,万元,2024,route_a_appendix_table,0.92,auto_cited,,table_page_34,34,1,,生态环保保护目标 全年生态环境保护投入 万元 2024年 34.55,生态环保保护目标 全年生态环境保护投入 万元 2024年 34.55
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p34_68,34,1,0.01639344,行为，公司根据《中华人民共和国环境保护法》及市、区环保部门的有关文件，制定《环保奖惩管理制 度》，明晰奖惩内容，落实环保责任。 64 63 林海股份有限公司 环境管理体系认证证书 生态环境保护目标 零重大污染事故 环保设施“三同时” 环境影响评价先行 试生产后环境评价 污水排放管控 环保设备合规采购 持续改进与监督 坚决杜绝任何重大生态环境污染事故的发生。 在新建、改建、扩建项目中，环保设施必须与主体工程同步设计、同步施工、同步投入使用。 在新建、改建、扩建项目启动前，必须首先进行环境影响评价，若环境条件不符合要求，则禁止 建设和施工。 新建、改扩建项目试生产运行正常后个月内，需进行现状环境影响评价，并向相关部门提交验 收申请；验收不合格的项目禁止继续生产。 严禁向生活水体排放含有害物质的污水，确保污水排放指标完全符合国家相关标准。 严禁采购不符合国家标准或行业标准的环保设备、污染治理设施及物资。采购时需索取相关证 明和使用说明书，并严格按照说明书进行安装、调试和运行。 建立完善的环保管理体系，定期开展环境监测与评估，确保各项环保措施得到有效落实。 行政处分 和处罚 奖励 发生环境...,行为，公司根据《中华人民共和国环境保护法》及市、区环保部门的有关文件，制定《环保奖惩管理制 度》，明晰奖惩内容，落实环保责任。 64 63 林海股份有限公司 环境管理体系认证证书 生态环境保护目标 零重大污染事故 环保设施“三同时” 环境影响评价先行 试生产后环境评价 污水排放管控 环保设备合规采购 持续改进与监督 坚决杜绝任何重大生态环境污染事故的发生。 在新建、改建、扩建项目中，环保设施必须与主体工程同步设计、同步施工、同步投入使...
total_employees,员工总数,S,extracted,551,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_40,40,1,,员工雇佣 员工总数(人) 551,员工雇佣 员工总数(人) 551
male_employees,男性员工人数,S,extracted,390,人,2024,route_a_appendix_table,0.92,auto_cited,,table_page_40,40,1,,职业发展 接受考核的男性员工人数(人) 390,职业发展 接受考核的男性员工人数(人) 390
female_employees,女性员工人数,S,extracted,129,人,2024,route_a_appendix_table,0.92,auto_cited,,table_page_40,40,1,,职业发展 接受考核的女性员工人数(人) 129,职业发展 接受考核的女性员工人数(人) 129
female_employee_ratio,女性员工比例,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p40_82,40,1,0.01639344,"训投入（元） 接受培训的员工总人数（人） 员工培训覆盖率（%） 按雇员类别划分 员工接受培训的总时长（小时） 员工培训 接受考核的男性员工人数（人） 接受考核的女性员工人数（人） 接受考核的基层员工人数（人） 接受考核的中级管理层员工人数（人） 接受考核的高级管理层员工人数（人） 接受培训的基层员工人数（人） 接受培训的中级管理层员工人数（人） 接受培训的高级管理层员工人数（人）       ,.      , 接受绩效考核或职业发展考评的员工总人数（人） 一级指标 二级指标 年数据 员工关怀 员工福利（万元） 员工满意度（%） 残疾人就业保障金（万元） 体检费用投入（万元） 员工住院医疗补助（万元） . . . . . S：供应商 一级指标 二级指标 年数据 按地区划分 中国大陆供应商（家） 港澳台及海外供应商（家） 签署供应商廉洁条款（%） 取得了ISO 认证的供应商数量（家） 取得了ISO 认证的供应商数量（家） 取得了ISO ...","训投入（元） 接受培训的员工总人数（人） 员工培训覆盖率（%） 按雇员类别划分 员工接受培训的总时长（小时） 员工培训 接受考核的男性员工人数（人） 接受考核的女性员工人数（人） 接受考核的基层员工人数（人） 接受考核的中级管理层员工人数（人） 接受考核的高级管理层员工人数（人） 接受培训的基层员工人数（人） 接受培训的中级管理层员工人数（人） 接受培训的高级管理层员工人数（人）       ,..."
employee_turnover_rate,员工流失率,S,extracted,10.05,%,2024,route_b2_quant_text_rag,0.95,auto_cited,,p40_81,40,1,0.16639344,"员工流失率
10.05%",76 75 林海股份有限公司 年度 ENVIRONMENTAL，SOCIAL AND GOVERNANCE REPORT 环境、社会及公司治理（ESG）报告 附录 关键绩效表 E：环境管理 S：员工权益 一级指标 二级指标 三级指标 年数据 环保 环保投入（万元） 环保税（万元） 环境事故数（起） 处罚金额（元） . .   环境事故 一级指标 二级指标 三级指标 年数据 员工雇佣...
training_total_hours,员工培训总时长,S,extracted,18,小时,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_14,14,1,,培训总时长 18 小时,培训总时长 18 小时
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p28_55,28,1,0.07587302,报告期内， 100% 12 社会保险 覆盖率 人均带薪休假天数 天 关键绩效 公司为员工建立了全面的福利保障体系，涵盖五险一金、带薪休假等福利。同时，公司通过职工福利费、工会经费和职工教 育经费等，进一步完善员工福利，满足员工多方面需求。员工福利措施不仅体现了公司对员工的关怀与尊重，也有效增强 了员工的归属感。 为构建和谐稳定的劳动关系并维护职工合法权益，公司依据相关法律法规，成立了职工代表大会，通过召开职工代表大会 定期听取员工的意见和建议，对重大事项进行民主协商和投票表决，确保员工的合法权益得到充分保障。 公司为员工提供各种服务和支持，定期与员工沟通交流，了解员工的需求和意见，为员工争取福利待遇和权益。公司组织 开展各种文体活动和技能培训，丰富员工业余生活，提高员工技能水平和综合素质。 52 51 林海股份有限公司 民主管理 员工福利 案例 报告期内，公司召开年工作会议暨十三届三次职工代表大会，总结公司年工作，分析研判面临的形势， 安排部署年经营目标和重点工作。中国福马党委委员、副总经理、林海股份董事长常康忠出席会议并讲话。 会上，林海股份党委书记、总经理...,报告期内， 100% 12 社会保险 覆盖率 人均带薪休假天数 天 关键绩效 公司为员工建立了全面的福利保障体系，涵盖五险一金、带薪休假等福利。同时，公司通过职工福利费、工会经费和职工教 育经费等，进一步完善员工福利，满足员工多方面需求。员工福利措施不仅体现了公司对员工的关怀与尊重，也有效增强 了员工的归属感。 为构建和谐稳定的劳动关系并维护职工合法权益，公司依据相关法律法规，成立了职工代表大会，通过召开职工代表大会 定期听取员工的意...
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.97,auto_cited,,table_page_40,40,1,,员工培训 员工培训覆盖率(%) 100,员工培训 员工培训覆盖率(%) 100
social_security_coverage,社会保险覆盖率,S,extracted,100,%,2024,route_b2_quant_text_rag,0.95,auto_cited,,p28_55,28,2,0.07612903,报告期内，社会保险覆盖率 100%,报告期内， 100% 12 社会保险 覆盖率 人均带薪休假天数 天 关键绩效 公司为员工建立了全面的福利保障体系，涵盖五险一金、带薪休假等福利。同时，公司通过职工福利费、工会经费和职工教 育经费等，进一步完善员工福利，满足员工多方面需求。员工福利措施不仅体现了公司对员工的关怀与尊重，也有效增强 了员工的归属感。 为构建和谐稳定的劳动关系并维护职工合法权益，公司依据相关法律法规，成立了职工代表大会，通过召开职工代表大会 定期听取员工的意...
employee_medical_checkup_coverage,员工体检覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.9,auto_cited,,table_page_32,32,1,,员工健康 公司员工职业健康体检覆盖率 % 2024年 100,员工健康 公司员工职业健康体检覆盖率 % 2024年 100
trained_employees_count,受训员工人数,S,extracted,632,人次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_12,12,1,,党建活动 国有企业党培训人次 人次 2024年 632,党建活动 国有企业党培训人次 人次 2024年 632
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p30_59,30,1,0.07987302,"报告期内， 10 14,500 公司困难帮扶 累计金额 元 37.14 年为员工发放福利 万元 人 关键绩效 报告期内， 0 0 公司伤亡事故 设备事故 元 0 火灾、责任 火警事故 万元 100% 三违查处率 100% 隐患整改率 人 关键绩效 56 55 林海股份有限公司 职业健康安全管理体系认证证书 职业健康与安全生产管理体系 职业健康与安全 公司秉承 “预防为主、防治结合” 的职业病防治方针和 “安全第一、预防为主、综合治理” 的安全生产方针，建立健全职业健康与安全生产管理体系，严格遵守《中华人民共和国职 业病防治法》 《中华人民共和国安全生产法》等相关法律法规，制定《安全生产管理制度》， 设立安全环保部和安全生产委员会，致力于为员工创造健康、安全的工作环境。公司通过 了 ISO 职业健康安全管理体系认证。 在全公司范围内开展安全生产治本攻坚三年行动，公司结合生产经营实际情况，制定了《林海股份有限公司安全生产治本 攻坚三年行动方案（-年）》。 公司加强员工文化培育，为员工打造窗明几净的职工书屋。以书香浸润心灵，以墨韵涵养品格，有效提升了职工队...","报告期内， 10 14,500 公司困难帮扶 累计金额 元 37.14 年为员工发放福利 万元 人 关键绩效 报告期内， 0 0 公司伤亡事故 设备事故 元 0 火灾、责任 火警事故 万元 100% 三违查处率 100% 隐患整改率 人 关键绩效 56 55 林海股份有限公司 职业健康安全管理体系认证证书 职业健康与安全生产管理体系 职业健康与安全 公司秉承 “预防为主、防治结合” 的职业病防治方针和 “安全第一、预防为主、综..."
occupational_health_safety_investment,安全生产投入,S,extracted,284.75,万元,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_31,31,1,,关键绩效 报告期内。 全公司开展了安全生产各类检查（各单位自查、班组检查等），安全投入 284.75 万元,关键绩效 报告期内。 全公司开展了安全生产各类检查（各单位自查、班组检查等），安全投入 284.75 万元
safety_emergency_drill_count,安全应急演练次数,S,extracted,12,次,2024,route_b2_quant_text_rag,0.95,auto_cited,,p32_64,32,4,-0.02387097,报告期内，公司共开展应急演练活动12 次,案例 举办安全管理人员培训班 年月，公司围绕“预防为主，生命 至上”主题举办安全管理人员培训班，中层 干部和班组长共人参加。培训内容包 括企业安全主体责任、安全风险与事故预 防，强调“三级防火墙” （风险管控、隐患排 查、应急处置）的重要性，并重点培训动火 作业与吊装作业的安全管理。培训结束后， 所有参训人员通过考试。此次培训提升了 安全管理人员的安全意识和工作能力，有 效推动了企业安全生产责任的落实。 报告期内， 公司...
lost_work_days_due_to_injury,因工伤损失工作日数,S,extracted,0,,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_41,41,1,,安全生产 承包商：损失工时工作事故率(LTIR)(每百万工时) 2024年 0,安全生产 承包商：损失工时工作事故率(LTIR)(每百万工时) 2024年 0
r_and_d_personnel_count,研发人员数量,S,extracted,113,人,2024,route_a_appendix_table,0.96,auto_cited,,table_page_18,18,1,,研发人员数量 人 2024年 113,研发人员数量 人 2024年 113
r_and_d_expense,研发投入金额,S,extracted,4295.8,万元,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_18,18,1,,"研发投入 万元 2022年 2,022.38 2023年 2,552.49 2024年 4,295.80","研发投入 万元 2022年 2,022.38 2023年 2,552.49 2024年 4,295.80"
public_welfare_investment,公益投入金额,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p40_81,40,1,0.01639344,76 75 林海股份有限公司 年度 ENVIRONMENTAL，SOCIAL AND GOVERNANCE REPORT 环境、社会及公司治理（ESG）报告 附录 关键绩效表 E：环境管理 S：员工权益 一级指标 二级指标 三级指标 年数据 环保 环保投入（万元） 环保税（万元） 环境事故数（起） 处罚金额（元） . .   环境事故 一级指标 二级指标 三级指标 年数据 员工雇佣 按性别 按雇佣类型 按年龄 按地区 按学历 按雇员类别 新进员工人数（人） 签订劳动合同的人数（人） 离职人数（人） 按性别 按雇佣类型 按年龄 员工流失率 男性（人） 女性（人） 劳动合同制（人） 劳务派遣制（人） 岁以上（人） 至岁（人） 岁以下（人） 在中国大陆工作的员工（人） 在港澳台工作的员工（人） 在其他国家和地区（人） 博士（人） 硕士（人） 本科（人） 大专（人） 大专以下（人） 基层员工总数（人） 中级管理层员工总数（人） 高级管理层员工总数（人） 男性（人） 女性（人） 劳动合同制（人） 劳务派遣制（人） 岁以上...,76 75 林海股份有限公司 年度 ENVIRONMENTAL，SOCIAL AND GOVERNANCE REPORT 环境、社会及公司治理（ESG）报告 附录 关键绩效表 E：环境管理 S：员工权益 一级指标 二级指标 三级指标 年数据 环保 环保投入（万元） 环保税（万元） 环境事故数（起） 处罚金额（元） . .   环境事故 一级指标 二级指标 三级指标 年数据 员工雇佣...
board_size,董事会人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p5_6,5,1,0.015625,"林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全地形车）、农业机械、 消防机械、摩托车等及以上产品配件的制造和销售。 公司有多年小型动力及配套机械的生产制造历史，具有较为丰富的小型机械装备制造经验。公司拥有多条专业生产线和 柔性生产线组成的生产制造系统，是我国最早制造全地形车的企业之一，同时也是水田种植机械技术、排放控制技术全国 领先的企业。公司主导产品质量始终保持高水准，先后通过ISO质量管理体系认证、ISO测量管理体系认证、 ISO环境管理体系认证、ISO职业健康安全管理体系认证，部分产品通过了欧洲ECE 认证、美国EPA、CARB 认证，在行业内享有较高的知...","林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全..."
independent_directors,独立董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p5_6,5,1,0.01587302,"林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全地形车）、农业机械、 消防机械、摩托车等及以上产品配件的制造和销售。 公司有多年小型动力及配套机械的生产制造历史，具有较为丰富的小型机械装备制造经验。公司拥有多条专业生产线和 柔性生产线组成的生产制造系统，是我国最早制造全地形车的企业之一，同时也是水田种植机械技术、排放控制技术全国 领先的企业。公司主导产品质量始终保持高水准，先后通过ISO质量管理体系认证、ISO测量管理体系认证、 ISO环境管理体系认证、ISO职业健康安全管理体系认证，部分产品通过了欧洲ECE 认证、美国EPA、CARB 认证，在行业内享有较高的知...","林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全..."
independent_director_ratio,独立董事比例,G,extracted,33.33,%,2024,route_a_appendix_table,0.96,auto_cited,,table_page_13,13,1,,董事会 独立董事占比 % 2024年 33.33,董事会 独立董事占比 % 2024年 33.33
female_directors,女性董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p5_6,5,1,0.01515152,"林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全地形车）、农业机械、 消防机械、摩托车等及以上产品配件的制造和销售。 公司有多年小型动力及配套机械的生产制造历史，具有较为丰富的小型机械装备制造经验。公司拥有多条专业生产线和 柔性生产线组成的生产制造系统，是我国最早制造全地形车的企业之一，同时也是水田种植机械技术、排放控制技术全国 领先的企业。公司主导产品质量始终保持高水准，先后通过ISO质量管理体系认证、ISO测量管理体系认证、 ISO环境管理体系认证、ISO职业健康安全管理体系认证，部分产品通过了欧洲ECE 认证、美国EPA、CARB 认证，在行业内享有较高的知...","林海股份有限公司是由独家发起人中国福马机械集团有限公司在对其全资所属企业泰州林业机械厂改制的基础上，以泰 州林业机械厂的主要生产经营性资产为投入，通过募集设立方式设立的股份有限公司。公司位于江苏省泰州市，于 年月日在上海证券交易所上市（股票代码：.SH），截至年月日，公司累计发行股本总数 ,.万股，注册资本为,.万元。公司属于机械制造行业，从事的主营业务是特种车辆（全..."
board_meetings,董事会会议次数,G,extracted,7,次,2024,route_a_appendix_table,0.94,auto_cited,,table_page_12,12,1,,董事会 公司共召开董事会次数 次 2024年 7,董事会 公司共召开董事会次数 次 2024年 7
