applicability,category,confidence,evidence,field_key,field_name_cn,indicator_type,industry,merge_reason,missing_reason,page_image,raw_value,route_a_confidence,route_a_reason,route_a_status,route_b2_confidence,route_b2_evidence,route_b2_matched,route_b2_raw_value,route_b2_reason,route_b2_source_pages,route_b2_unit,route_b2_value,route_b2_year,route_b_confidence,route_b_evidence,route_b_matched,route_b_reason,route_b_source_pages,route_b_summary,row_label,source_pages,source_route,status,table_title,topic,unit,value,value_type,year
not_applicable,E,0.0,,air_pollutant_emissions,废气或大气污染物排放量,quantitative,finance,Status: N/A (Industry: finance),not_applicable_by_industry,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
unlikely,E,0.0,,non_hazardous_waste,一般废弃物产生量,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
not_applicable,E,0.0,,hazardous_waste,危险废弃物产生量,quantitative,finance,Status: N/A (Industry: finance),not_applicable_by_industry,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
optional,E,0.0,,environmental_investment,环保投入金额,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.0,,environmental_penalty_count,环境违规或处罚事件数量,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.93,"截至2024年末，公司员工3,284人",total_employees,员工总数,quantitative,finance,route_a_selected,,page_6_left.png,"3,284",0.93,heuristic_total_employees; schema_match_validated,extracted,,,,,,,,,,,,,,,,员工总数,page_6_left.png,route_a_appendix_table,extracted,西安银行关键绩效数据,,人,3284,number,2024
core,S,0.0,,male_employees,男性员工人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,female_employees,女性员工人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.96,女性员工比例（%） 2024年 61.69 2023年 61.80 2022年 61.90,female_employee_ratio,女性员工比例,quantitative,finance,route_a_selected,,page_30.png,61.69,0.96,normalized_alias_match:女性员工比例; schema_match_validated,extracted,,,,,,,,,,,,,,,,女性员工比例（%）,page_30.png,route_a_appendix_table,extracted,关键绩效表-经济类,,,61.69,percentage,2024
core,S,0.0,,employee_turnover_rate,员工流失率,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,training_total_hours,员工培训总时长,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,training_hours_per_employee,人均培训时长,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.95,2024 年，共组织线上线下培训8 场，培训覆盖率和员工参与率均为 100%。,training_coverage_rate,员工培训覆盖率,quantitative,finance,route_b2_filled_missing_route_a,,,100%,0.0,not_found,missing,0.95,2024 年，共组织线上线下培训8 场，培训覆盖率和员工参与率均为 100%。,true,100%,定位到目标字段同义词'培训覆盖率'和'员工参与率'，明确对应2024年数值100%，单位为%，无需转换，且未出现任何forbidden_any词汇,[21],%,100,2024,,,,,,,员工培训覆盖率,[21],route_b2_quant_text_rag,extracted,,quant_text_rag,%,100,percentage,2024
core,S,0.92,社会保险覆盖率（%） 2024年 100.00 2023年 100.00 2022年 100.00,social_security_coverage,社会保险覆盖率,quantitative,finance,route_a_selected,,page_30.png,100.00,0.92,heuristic_social_security_coverage; schema_match_validated,extracted,,,,,,,,,,,,,,,,社会保险覆盖率（%）,page_30.png,route_a_appendix_table,extracted,关键绩效表-经济类,,,100,percentage,2024
optional,S,0.0,,employee_medical_checkup_coverage,员工体检覆盖率,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,S,0.0,,trained_employees_count,受训员工人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
optional,S,0.0,,safety_accident_count,安全生产事故数量,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
unlikely,S,0.0,,occupational_health_safety_investment,安全生产投入,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,safety_emergency_drill_count,安全应急演练次数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
not_applicable,S,0.0,,lost_work_days_due_to_injury,因工伤损失工作日数,quantitative,finance,Status: N/A (Industry: finance),not_applicable_by_industry,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,r_and_d_personnel_count,研发人员数量,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,r_and_d_expense,研发投入金额,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,S,0.0,,public_welfare_investment,公益投入金额,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,board_size,董事会人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,independent_directors,独立董事人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,independent_director_ratio,独立董事比例,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,percentage,
core,G,0.0,,female_directors,女性董事人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,board_meetings,董事会会议次数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,shareholder_meetings,股东大会会议次数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,anti_corruption_training_sessions,反腐败培训次数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,anti_corruption_training_participants,反腐败培训人数,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,G,0.0,,confirmed_corruption_cases,确认腐败案件数量,quantitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,number,
core,E,0.92,持续优化发展战略，制定 “5+4+3”战略子规划和三年行动计划，提出“一体化经营”方针，纵深推进经营精细化管理，优化组织架构，推动机构职能转型，为高质量转型发展蓄势储能。,esg_strategy_targets,ESG战略目标,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.92,持续优化发展战略，制定 “5+4+3”战略子规划和三年行动计划，提出“一体化经营”方针，纵深推进经营精细化管理，优化组织架构，推动机构职能转型，为高质量转型发展蓄势储能。,true,文本明确提及‘制定“5+4+3”战略子规划和三年行动计划’，并围绕高质量转型发展进行系统性部署，符合ESG战略目标的定义，且为原文完整句子。,[5],西安银行制定'5+4+3'战略子规划和三年行动计划，提出'一体化经营'方针，推动高质量转型发展，体现ESG战略目标。,西安银行制定'5+4+3'战略子规划和三年行动计划，提出'一体化经营'方针，推动高质量转型发展，体现ESG战略目标。,[5],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,将客户绿色信贷风险由高到低分为A（重点关注类）、B（关注类）、C（正常管理类）和D（积极支持类），并明确界定了各类型客户的生产经营活动与环境、社会发展的关联情况，增强对各类风险的识别。客户经理根据客户及项目所处行业、区域特点等信息，填制客户环境和社会风险评估表，按照授信业务审批流程和审批权限对其进行审查、审批，并在贷款评估报告中对环境和社会风险状况进行独立评价。对涉及重大环境和社会风险/ 隐患的客户，在授信合同中明确规定，要求客户定期提交环境和社会风险报告，并明确客户加强环境和社会风险管理的声明和保证条款，设定客户接受本公司监督等承诺条款，以及客户在管理环境和社会风险方面违约时本公司的救济条款。加强信贷资金的发放、支付管理，将客户对环境和社会风险评估结果作为信贷资金发放和支付的重要依据。在贷后管理工作中，加强对客户及其重要关联方的环境和社会风险信息的搜集，掌握客户风险变化情况，在出现风险征兆时，及时对风险进行重新评估和应对。,climate_risk_management,气候风险识别与管理,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,将客户绿色信贷风险由高到低分为A（重点关注类）、B（关注类）、C（正常管理类）和D（积极支持类），并明确界定了各类型客户的生产经营活动与环境、社会发展的关联情况，增强对各类风险的识别。客户经理根据客户及项目所处行业、区域特点等信息，填制客户环境和社会风险评估表，按照授信业务审批流程和审批权限对其进行审查、审批，并在贷款评估报告中对环境和社会风险状况进行独立评价。对涉及重大环境和社会风险/ 隐患的客户，在授信合同中明确规定，要求客户定期提交环境和社会风险报告，并明确客户加强环境和社会风险管理的声明和保证条款，设定客户接受本公司监督等承诺条款，以及客户在管理环境和社会风险方面违约时本公司的救济条款。加强信贷资金的发放、支付管理，将客户对环境和社会风险评估结果作为信贷资金发放和支付的重要依据。在贷后管理工作中，加强对客户及其重要关联方的环境和社会风险信息的搜集，掌握客户风险变化情况，在出现风险征兆时，及时对风险进行重新评估和应对。,true,文本明确描述了针对环境和社会风险的识别、评估、合同约束、资金拨付控制和贷后管理机制，这些措施直接构成气候风险识别与管理的核心内容，且使用了‘环境风险’‘社会风险’‘风险识别’‘风险评估’‘风险管理’等与目标指标同义或高度相关的术语。,[11],银行通过分类评估客户环境和社会风险、在授信合同中设定风险管理条款、加强贷后管理及资金拨付控制，系统性识别与管理气候相关风险。,银行通过分类评估客户环境和社会风险、在授信合同中设定风险管理条款、加强贷后管理及资金拨付控制，系统性识别与管理气候相关风险。,[11],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,本公司将绿色理念融入发展战略，搭建绿色治理架构和管理制度体系，建立专门工作机制，确保各项举措有序推进，助力绿色转型发展。,environmental_management_system,环境管理体系,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,本公司将绿色理念融入发展战略，搭建绿色治理架构和管理制度体系，建立专门工作机制，确保各项举措有序推进，助力绿色转型发展。,true,文本明确提及'管理制度体系'，结合上下文'绿色治理架构'和'专门工作机制'，可合理对应'环境管理体系'的同义表达，符合'环境管理体系'的定义，且为原文直接陈述，未作推断。,[10],西安银行搭建了绿色治理架构和管理制度体系，并建立专门工作机制，以推进绿色转型。,西安银行搭建了绿色治理架构和管理制度体系，并建立专门工作机制，以推进绿色转型。,[10],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.95,加强电梯、供暖和制冷等用能系统、设备的运行调节、维护保养和定期巡检，制定节能改造措施；根据需求启用公共区域照明及其他用电设备，杜绝公共区域照明及其他用电设备空载；办公区域禁止使用大功率电器和不利于节能环保的电器。,energy_saving_measures,节能减排措施,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,加强电梯、供暖和制冷等用能系统、设备的运行调节、维护保养和定期巡检，制定节能改造措施；根据需求启用公共区域照明及其他用电设备，杜绝公共区域照明及其他用电设备空载；办公区域禁止使用大功率电器和不利于节能环保的电器。,true,候选文本在第12页明确列出了多项具体的节能改造和运营节能措施，如维护用能系统、杜绝空载用电、禁止使用高耗能电器等，直接对应'节能减排措施'指标，符合定性指标抽取规则。,[12],银行通过推动运营节能、建设绿色网点、加强用能系统维护、杜绝空载用电、禁止使用高耗能电器等具体措施落实节能减排。,银行通过推动运营节能、建设绿色网点、加强用能系统维护、杜绝空载用电、禁止使用高耗能电器等具体措施落实节能减排。,[12],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.9,发起绿色办公、低碳生活倡议，向全行员工传播节约用水、用电意识，杜绝“长明灯”“长流水”现象；严格执行国务院办公厅《关于严格执行公共建筑空调温度控制标准的通知》，合理设置空调温度；倡导无纸化办公，减少打印次数。,water_management_measures,水资源管理措施,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.9,发起绿色办公、低碳生活倡议，向全行员工传播节约用水、用电意识，杜绝“长明灯”“长流水”现象；严格执行国务院办公厅《关于严格执行公共建筑空调温度控制标准的通知》，合理设置空调温度；倡导无纸化办公，减少打印次数。,true,候选文本明确提及向员工传播节约用水意识，并具体提出杜绝'长流水'现象，属于水资源管理措施的直接描述，符合定性指标抽取规则。,[12],银行通过倡导节约用水、杜绝'长明灯''长流水'现象等措施实施水资源管理。,银行通过倡导节约用水、杜绝'长明灯''长流水'现象等措施实施水资源管理。,[12],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,E,0.0,,waste_management_measures,废弃物管理措施,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,S,0.95,保障员工权益，健全薪酬激励机制，构筑员工保障体系,employee_rights_policy,员工权益保障政策,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,保障员工权益，健全薪酬激励机制，构筑员工保障体系,true,候选文本在 page 31 的 chunk p31_53 中明确提及'保障员工权益，健全薪酬激励机制，构筑员工保障体系'，直接对应员工权益保障政策的核心内容，符合定性指标抽取规则。,[31],公司通过健全薪酬激励机制和构筑员工保障体系来保障员工权益。,公司通过健全薪酬激励机制和构筑员工保障体系来保障员工权益。,[31],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.0,,occupational_health_safety_system,职业健康安全管理体系,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,S,0.95,持续实施管理和专业技术序列双通道建设，为员工搭建专业序列晋升路径，拓宽专业人才职业发展的空间和晋升通道。针对“管理人员”“新员工”“专业人员”等开展分层分类培训。安排管理人员参加各类主题培训，选派中层干部参加省市相关培训，为新员工开展了入职培训。制定《年轻干部培养选拔三年行动计划》，加快干部储备和使用，为培养建设“尖兵”队伍打下坚实基础。,employee_training_development,员工培训与发展机制,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,持续实施管理和专业技术序列双通道建设，为员工搭建专业序列晋升路径，拓宽专业人才职业发展的空间和晋升通道。针对“管理人员”“新员工”“专业人员”等开展分层分类培训。安排管理人员参加各类主题培训，选派中层干部参加省市相关培训，为新员工开展了入职培训。制定《年轻干部培养选拔三年行动计划》，加快干部储备和使用，为培养建设“尖兵”队伍打下坚实基础。,true,候选文本明确提及分层分类培训、专业序列晋升通道、干部培养计划等具体措施，直接对应员工培训与发展机制，符合定性指标抽取规则。,[22],公司通过分层分类培训、搭建专业序列晋升路径和实施干部培养计划，建立员工培训与发展机制。,公司通过分层分类培训、搭建专业序列晋升路径和实施干部培养计划，建立员工培训与发展机制。,[22],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,S,0.0,,diversity_equal_opportunity,多元化与平等雇佣政策,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,S,0.0,,supplier_esg_assessment,供应商ESG管理机制,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,S,0.95,成立网络安全工作小组，统筹业务系统安全平稳运行、客户信息保密管理及网络安全维护，构建起较为完善的网络与数据安全技术防护体系和内控制度体系。严控数据流转和使用，敏感数据调阅、生产系统操作等环节需完成内部审批流程，并及时进行销毁。持续开展安全意识培训与考核，包括国内外安全态势、网络安全法和数据安全法等，严守网络安全风险底线。不断完善安全防护功能，分级、分类、分技术进行数据传输、存储及防泄漏、防Web 漏洞；通过数据防泄漏系统、数据库防水坝、未知威胁感知系统等技术平台全方位提高网络与数据安全风险监测和排查处置能力；实施网络隔离，确保数据安全。,data_security_privacy,数据安全与隐私保护机制,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,成立网络安全工作小组，统筹业务系统安全平稳运行、客户信息保密管理及网络安全维护，构建起较为完善的网络与数据安全技术防护体系和内控制度体系。严控数据流转和使用，敏感数据调阅、生产系统操作等环节需完成内部审批流程，并及时进行销毁。持续开展安全意识培训与考核，包括国内外安全态势、网络安全法和数据安全法等，严守网络安全风险底线。不断完善安全防护功能，分级、分类、分技术进行数据传输、存储及防泄漏、防Web 漏洞；通过数据防泄漏系统、数据库防水坝、未知威胁感知系统等技术平台全方位提高网络与数据安全风险监测和排查处置能力；实施网络隔离，确保数据安全。,true,候选文本明确描述了数据安全与隐私保护的组织机制、技术措施、管理制度和合规培训，涵盖数据传输、存储、防泄漏、网络隔离、审批流程、法律法规遵循等核心要素，完全符合目标指标的定义。,[21],通过建立网络安全工作小组、完善技术防护体系、严控数据流转与使用、实施网络隔离及部署多种安全系统，构建了完善的网络与数据安全机制。,通过建立网络安全工作小组、完善技术防护体系、严控数据流转与使用、实施网络隔离及部署多种安全系统，构建了完善的网络与数据安全机制。,[21],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,G,0.0,,board_esg_oversight,董事会ESG监督机制,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,G,0.9,这一年，西安银行系统构建了绿色治理架构，完善绿色金融产品体系，建立专项工作机制，研发“绿易融”小程序，赋能一线员工精准识别绿色金融业务，全面提升绿色金融数字化服务效能。,esg_committee,ESG治理架构或委员会,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.9,这一年，西安银行系统构建了绿色治理架构，完善绿色金融产品体系，建立专项工作机制，研发“绿易融”小程序，赋能一线员工精准识别绿色金融业务，全面提升绿色金融数字化服务效能。,true,文本明确提及“系统构建了绿色治理架构”和“建立专项工作机制”，符合ESG治理架构或委员会的定义，且“专项工作机制”可视为ESG工作小组或治理机制的体现，未使用常识补全，证据为原文完整句子。,[5],西安银行系统构建了绿色治理架构，并建立专项工作机制，以推进绿色金融发展。,西安银行系统构建了绿色治理架构，并建立专项工作机制，以推进绿色金融发展。,[5],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,G,0.9,本公司坚持把队伍建设作为干事创业的重要支撑，着力打造一支“信念坚定、为民服务、勤政务实、敢于担当、清正廉洁”的干部队伍。,anti_corruption_policy,反腐败政策,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.9,本公司坚持把队伍建设作为干事创业的重要支撑，着力打造一支“信念坚定、为民服务、勤政务实、敢于担当、清正廉洁”的干部队伍。,true,文本中明确提及'清正廉洁'的干部队伍目标，并结合党管干部、以德为先、以绩衡人等管理机制，符合反腐败政策的核心内涵，虽未直接使用'反腐败政策'一词，但'清正廉洁'是反腐败政策的直接体现，且有配套管理机制支撑。,[22],西安银行着力打造一支'清正廉洁'的干部队伍，并坚持党管干部原则，强化以规定人、以绩衡人、以品选人和以劣汰人的机制。,西安银行着力打造一支'清正廉洁'的干部队伍，并坚持党管干部原则，强化以规定人、以绩衡人、以品选人和以劣汰人的机制。,[22],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
core,G,0.0,,whistleblowing_mechanism,举报机制与举报人保护,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,G,0.0,,business_ethics_training,商业道德培训机制,qualitative,finance,missing_after_route_a,not_disclosed_or_extraction_failed,,,0.0,not_found,missing,,,,,,,,,,,,,,,,,,missing,missing,,,,,boolean_or_text,
core,G,0.95,"完善公司治理
规范开展信息披露
合理的投资回报
维护股东及投资者合法
权益
股东大会
定期报告与信息公告
业绩说明会
投资者沟通互动
推动战略优化调整
规范公司治理
履行信息披露义务
加强投资者关系的主动管理
创造可持续的价值回报",investor_communication,信息披露与投资者沟通机制,qualitative,finance,route_b_filled_missing_route_a,,,True,0.0,not_found,missing,,,,,,,,,,0.95,"完善公司治理
规范开展信息披露
合理的投资回报
维护股东及投资者合法
权益
股东大会
定期报告与信息公告
业绩说明会
投资者沟通互动
推动战略优化调整
规范公司治理
履行信息披露义务
加强投资者关系的主动管理
创造可持续的价值回报",true,候选文本在'股东及投资者'部分明确列出了'规范开展信息披露'、'业绩说明会'、'投资者沟通互动'、'履行信息披露义务'、'加强投资者关系的主动管理'等具体措施，均属于目标指标的同义词或直接关联表述，符合定性指标抽取规则。,[31],公司通过规范信息披露、业绩说明会和投资者沟通互动等方式建立投资者沟通机制。,公司通过规范信息披露、业绩说明会和投资者沟通互动等方式建立投资者沟通机制。,[31],route_b_text_rag,extracted,,正文定性机制,,True,boolean_or_text,
