field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p19_35,19,1,0.01639344,"，积极开展环保行动，增强员 工环保意识，践行绿色发展，全力守护蓝天、碧水和净土，为可持续发展筑牢根基。 公司聚焦节能减排，深度挖掘各类资源潜力，致力于实现全方位的资源高效利用与可持续发展。 公司对于新建项目严格开展环境评估，确保项目符合环保要求，对环保违法违规行为进行严肃处罚，对环境风险隐 患开展专项整治行动。同时，通过强化监管职能，不断提升子企业的环境风险管理水平。 节能减排 加强风险管理 2024 年度 中船海装不断完善监测体系，编制《突发环境事件应急预案》，针对事故类型详细描述预防与预警、信息报 告和处置、应急响应、后期处置以及应急保障流程，保障突发环境事件时迅速、及时、有效响应。 公司高度重视污染防治，全方位推进废水、废气、固废的综合治理，严格把控污染物排放标准，持续完善相关机制。 污染防治 中船风电可核发绿证238 万余张，截至2024 年12 月31 日, 已核发绿证222 万余张， 涉及新疆、甘肃、内蒙古、河北等多个区域。 中船海装下属新疆公司获评国家级绿色工厂。 中船海装下属生产基地重庆总装厂、内蒙古公司获评省级绿色工厂和绿色供应链。",，积极开展环保行动，增强员 工环保意识，践行绿色发展，全力守护蓝天、碧水和净土，为可持续发展筑牢根基。 公司聚焦节能减排，深度挖掘各类资源潜力，致力于实现全方位的资源高效利用与可持续发展。 公司对于新建项目严格开展环境评估，确保项目符合环保要求，对环保违法违规行为进行严肃处罚，对环境风险隐 患开展专项整治行动。同时，通过强化监管职能，不断提升子企业的环境风险管理水平。 节能减排 加强风险管理 2024 年度 中船海装不断完善监测体系，...
total_employees,员工总数,S,extracted,11000,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_30,30,1,,"员工 员工总数 人 2024年 11,000","员工 员工总数 人 2024年 11,000"
male_employees,男性员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p20_37,20,1,0.01470588,源利用 水资源 利用 公司以绿色发展理念为指引，以“海洋文旅+ 深海养殖+ 海上风电+ 海洋信息管网”四个要素单元建立蓝色海洋经 济综合体，通过绿色设计工作，监督并推动企业实现绿色发展。 构建开发面向大型风机装备生命周期的绿色设计信息 数据库及基于LCA 的大型风电装备绿色设计决策支持 工具。 研究应用大型风电装备“核心大部件轻量化设计”“模 块化/ 可拆卸/ 再制造设计”等绿色设计关键技术，环 境友好的绿色减震降噪以及可靠运行关键技术。 绿色设计 所属企业积极开展环保活动 公司积极践行生态系统保护和恢复，推动生物多样性保护工作，通过减少对自然生态的影响，努力实现经济发展与 环境保护的良性互动。 公司通过多媒体宣传、班组会培训、调查问卷及节能降碳检查等多种方式积极开展节能宣传周活动。在“六五环境日” 期间，公司利用电子屏、工作群等媒介宣传主题海报与标语，宣贯《公民生态环境行为规范十条》，倡导简约适度、 绿色低碳的生活方式。 中船九院对使用公司资质的 总承包项目、专业承包项目、 相关子公司工程项目开展了 环保检查，提出了相关整改 建议，并要求严格执行项目 属地相关环境保护法规。 中船风...,源利用 水资源 利用 公司以绿色发展理念为指引，以“海洋文旅+ 深海养殖+ 海上风电+ 海洋信息管网”四个要素单元建立蓝色海洋经 济综合体，通过绿色设计工作，监督并推动企业实现绿色发展。 构建开发面向大型风机装备生命周期的绿色设计信息 数据库及基于LCA 的大型风电装备绿色设计决策支持 工具。 研究应用大型风电装备“核心大部件轻量化设计”“模 块化/ 可拆卸/ 再制造设计”等绿色设计关键技术，环 境友好的绿色减震降噪以及可靠运行关键技...
female_employees,女性员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p25_47,25,1,0.01612903,服务体系（EAP），每年定期开展员工健康体检和中医诊疗活动，并在体检后提供相应的体 检报告咨询服务，帮助员工深入了解自身健康状况。同时，公司配备有AED 急救设备，组织职工参加美国心脏协会 （AHA）专业知识救护员资格证书培训，提升急救技能，守护员工的身心健康安全。 平衡工作与生活 员工职业健康 中船九院女员工制作庆“三八”手工香薰蜡牌 中船海装举行“咱们团队有力量”拔河比赛 案例 中船海装制定并宣贯《职业健康管理制度》，装配车间设置有职业病危害因素公告栏与岗位职业病危害告 知卡，每年度依法开展职业病危害因素检测及员工职业健康体检工作。并为总装车间与项目部机舱罩合装、 刷漆等可能影响职业健康的岗位发放防尘口罩、防毒面罩、耳塞等劳动防护用品，从源头防控职业病危害。 中船九院开展健步走活动 中船风电开展中医问诊活动 中船海装多措并举防控职业病危害,服务体系（EAP），每年定期开展员工健康体检和中医诊疗活动，并在体检后提供相应的体 检报告咨询服务，帮助员工深入了解自身健康状况。同时，公司配备有AED 急救设备，组织职工参加美国心脏协会 （AHA）专业知识救护员资格证书培训，提升急救技能，守护员工的身心健康安全。 平衡工作与生活 员工职业健康 中船九院女员工制作庆“三八”手工香薰蜡牌 中船海装举行“咱们团队有力量”拔河比赛 案例 中船海装制定并宣贯《职业健康管理制度》，装配车间设置...
female_employee_ratio,女性员工比例,S,extracted,20.4,%,2024,route_b2_quant_text_rag,0.95,auto_cited,,p37_69,37,1,0.16612903,"按性别构成
女性员工比例
%
29.9
24.55
20.4",104 指标 单位 2022年 2023年 2024年 按专业构成 行政人员 人 218 467 633 按教育程度 研究生及以上学历 人 350 885 803 本科学历 人 928 2587 2067 大专及以下学历 人 294 1227 826 按性别构成 女性员工比例 % 29.9 24.55 20.4 女性管理者占比 % 36.2 12.76 14.95 劳动合同签订率 % 100 100 100 社会保险覆盖率 % 100...
employee_turnover_rate,员工流失率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p24_45,24,1,0.01639344,注重员工的成长发展，创新员工培训方式，全面提升员工职业素质与综合能力，多维度拓宽员工发展通道， 为员工开辟多元上升路径，关爱困难员工，关注员工职业健康，平衡员工工作和生活，为员工搭建广阔发展平台， 助力员工实现职业理想。 公司积极探索适应不同业务、岗位和经验的个性化发展模式。通过精益管理培训、中层及骨干人才特训、岗位技能 强化等举措，全面提升员工综合能力，打造高创造力、高执行力、高协同力的卓越团队。2024 年，员工培训人均时 长超110 小时，员工培训支出金额超560 万元，员工培训覆盖率达到100%。 加强职业培训 中船九院2024 届新员工入职培训 中船风电成功举办第二届风电场生产运维技能竞赛 中 船 九 院 中 船 风 电 全年举办培训416 班次，覆盖9109 人次 选派5 名技术骨干赴国内知名高校深造，在职读博人才达11 名 组织40 名青年骨干参加第二期“青马工程”培训班 建立完备的员工培养体系，包括新员工入职培训、岗位业务培训、职业发展培训、专业知识与技术技能培 训等各层级多批次培训，满足员工在各业务层面提升专业能力，进一步提升员工效能，为企业后续发展厚 植动力。 2...,注重员工的成长发展，创新员工培训方式，全面提升员工职业素质与综合能力，多维度拓宽员工发展通道， 为员工开辟多元上升路径，关爱困难员工，关注员工职业健康，平衡员工工作和生活，为员工搭建广阔发展平台， 助力员工实现职业理想。 公司积极探索适应不同业务、岗位和经验的个性化发展模式。通过精益管理培训、中层及骨干人才特训、岗位技能 强化等举措，全面提升员工综合能力，打造高创造力、高执行力、高协同力的卓越团队。2024 年，员工培训人均时 长超1...
training_total_hours,员工培训总时长,S,extracted,407853.6,小时,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_37,37,1,,培训总时长 小时 127511 610478.99 407853.6,培训总时长 小时 127511 610478.99 407853.6
training_hours_per_employee,人均培训时长,S,extracted,110.35,小时,2024,route_a_appendix_table,0.9,auto_cited,,table_page_37,37,1,,人均培训时长 小时 - 499.41 110.35,人均培训时长 小时 - 499.41 110.35
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.97,auto_cited,,table_page_37,37,1,,员工培训覆盖率 % - 100 100,员工培训覆盖率 % - 100 100
social_security_coverage,社会保险覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.92,auto_cited,,table_page_37,37,1,,社会保险覆盖率 % 100 100 100,社会保险覆盖率 % 100 100 100
employee_medical_checkup_coverage,员工体检覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p25_47,25,1,0.17639344,服务体系（EAP），每年定期开展员工健康体检和中医诊疗活动，并在体检后提供相应的体 检报告咨询服务，帮助员工深入了解自身健康状况。同时，公司配备有AED 急救设备，组织职工参加美国心脏协会 （AHA）专业知识救护员资格证书培训，提升急救技能，守护员工的身心健康安全。 平衡工作与生活 员工职业健康 中船九院女员工制作庆“三八”手工香薰蜡牌 中船海装举行“咱们团队有力量”拔河比赛 案例 中船海装制定并宣贯《职业健康管理制度》，装配车间设置有职业病危害因素公告栏与岗位职业病危害告 知卡，每年度依法开展职业病危害因素检测及员工职业健康体检工作。并为总装车间与项目部机舱罩合装、 刷漆等可能影响职业健康的岗位发放防尘口罩、防毒面罩、耳塞等劳动防护用品，从源头防控职业病危害。 中船九院开展健步走活动 中船风电开展中医问诊活动 中船海装多措并举防控职业病危害,服务体系（EAP），每年定期开展员工健康体检和中医诊疗活动，并在体检后提供相应的体 检报告咨询服务，帮助员工深入了解自身健康状况。同时，公司配备有AED 急救设备，组织职工参加美国心脏协会 （AHA）专业知识救护员资格证书培训，提升急救技能，守护员工的身心健康安全。 平衡工作与生活 员工职业健康 中船九院女员工制作庆“三八”手工香薰蜡牌 中船海装举行“咱们团队有力量”拔河比赛 案例 中船海装制定并宣贯《职业健康管理制度》，装配车间设置...
trained_employees_count,受训员工人数,S,extracted,97975,人次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_37,37,1,,员工培训人次 人次 10896 129857 97975,员工培训人次 人次 10896 129857 97975
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p26_48,26,1,0.08039344,47 48 中船科技股份有限公司 乘光逐绿 低碳发展护生态 同舟聚力 以人为本促发展 携手奋进 合作共赢拓新途 回馈社会 善举为民展担当 鼓帆竞渡 创新领航向未来 驭风稳舵 治理有道强效能 2024 环境、社会及公司治理（ESG）报告 筑牢安全底线 中船科技坚守安全红线意识与底线思维，严格落实安全生产责任，持续优化安全管理体系，深入开展安全隐患排查 治理，扎实推进安全培训与宣贯工作，有效防范和化解重大安全风险，全面筑牢安全生产防线。 公司统筹安全与发展，不断完善安全生产管理体系，定期召开安委会，明确安全管理重点任务；通过强化安全管理 措施，积极推动科技兴安战略，全面提升安全生产水平。 中船科技贯彻落实《中华人民共和国安全生产法》等法律法规，制定并不断完善安全生产责任制和安全风险防控机制， 为安全管理工作的顺利开展提供制度保障。 公司注重安全培训，积极开展安全生产月活动，加强员工安全培训教育，积极创新安全宣贯方式，营造安全文化氛围， 提升全员安全教育意识。 治理 战略 中船九院 中船海装 对照安标评审细则，组织修订4 个安全管理制度、11 个安全管理规定和49 个安全技术操作规程。 借...,47 48 中船科技股份有限公司 乘光逐绿 低碳发展护生态 同舟聚力 以人为本促发展 携手奋进 合作共赢拓新途 回馈社会 善举为民展担当 鼓帆竞渡 创新领航向未来 驭风稳舵 治理有道强效能 2024 环境、社会及公司治理（ESG）报告 筑牢安全底线 中船科技坚守安全红线意识与底线思维，严格落实安全生产责任，持续优化安全管理体系，深入开展安全隐患排查 治理，扎实推进安全培训与宣贯工作，有效防范和化解重大安全风险，全面筑牢安全生产防线。 ...
occupational_health_safety_investment,安全生产投入,S,extracted,441.43,万元,2024,route_a_appendix_table,0.94,auto_cited,,table_page_37,37,1,,安全生产总投入 万元 1358.55 1250.94 441.43,安全生产总投入 万元 1358.55 1250.94 441.43
safety_emergency_drill_count,安全应急演练次数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p31_60,31,1,0.01587302,范项目A 场址也在这场台风 中展现了非凡的韧性。作为我国在建单体装机容量最大、首个 零补贴的平价海上风电项目，研发团队充分考虑了台风侵袭时 的受灾状态。在超强台风“摩羯”期间，这些风电机组不仅成 功抵御了台风的侵袭，还在高风速下高效发电。从9 月5 日到 7 日，短短三天时间，它们就发电103.8 万千瓦时，为社会创 造了巨大的价值，展现了卓越的性能。 在台风“摩羯”来袭之前，中船海装的运维团队早已做好了充分的准备。他们秉承着“金牌服务 全面维 护”的理念，迅速制定了“前中后”抗台方案。9 月4 日，运维人员对风电机组进行了全面检查，提前将 机组偏航到位。9 月5 日到7 日，台风过境期间，运维人员在陆上升压站和应急值班室24 小时值班，通过 SCADA 系统远程监控机组的运行状态，并及时调整机组至抗台模式。9 月8 日到10 日，台风过后，运维 人员第一时间对机组进行了检查，确保设备的安全。 这是一场与台风的较量，更是一次对责任和使命的坚守。中船海装的风电机组在狂风暴雨中挺立，化风为电， 为社会创造价值。与此同时，中船海装的运维团队用他们的专业和敬业，守护着这些设备的安全，确保它 ...,范项目A 场址也在这场台风 中展现了非凡的韧性。作为我国在建单体装机容量最大、首个 零补贴的平价海上风电项目，研发团队充分考虑了台风侵袭时 的受灾状态。在超强台风“摩羯”期间，这些风电机组不仅成 功抵御了台风的侵袭，还在高风速下高效发电。从9 月5 日到 7 日，短短三天时间，它们就发电103.8 万千瓦时，为社会创 造了巨大的价值，展现了卓越的性能。 在台风“摩羯”来袭之前，中船海装的运维团队早已做好了充分的准备。他们秉承着“金牌服...
