field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p19_38,19,1,0.01639344,34 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 35 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 废气处理 我们严格按照国家和集团公司关于大气污染防治管理的要求加强对 废气排放的治理，确保废气达标排放，降低对环境的影响。 中金精炼在生产过程中，产生的废气通过管道收集，经真空浓酸雾 处理一体机系统治理，确保达标后排放。工厂设有4 个30 米高的废气排 气筒，4 个废气排放口均规范悬挂环保标识牌，车间废气排放严格执行 广东省地方标准《大气污染物排放极限值》（DB44/27-2001）第二时 段二级标准，通过持续提升环保处理设施水平，对废气污染物进行综合 治理，所产生的废气污染物均严格按许可要求达标排放。公司定期委托 有资质的第三方开展废气检测工作，以确保排放持续合规。 三门峡金银制品公司每年自行检测有组织废气、无组织废气、废水及 噪声，检测结果均符合国家《大气污染物综合排放标准》（GB16297- 1996）。 清洁生产与污 染防治 04 我们积极推行清洁生产， 致力于从源头上减少污染物的产 生。我们采用先进的环保技术和 设备最大限度减少废弃...,34 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 35 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 废气处理 我们严格按照国家和集团公司关于大气污染防治管理的要求加强对 废气排放的治理，确保废气达标排放，降低对环境的影响。 中金精炼在生产过程中，产生的废气通过管道收集，经真空浓酸雾 处理一体机系统治理，确保达标后排放。工厂设有4 个30 米高的废气排 气筒，4 个废气排放口均规范悬挂环保标识...
non_hazardous_waste,一般废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p19_39,19,1,0.01639344,自行检测数据等。 固体废物 我们生产经营过程中产生的一般废弃物，主要是废包装材料和生活 垃圾。我们积极做好废弃物的利用和处置工作，最大限度减少固体废物 的排放对环境造成的影响，实现固体废物的减量化、资源化。 2024 年，三门峡金银制品公司工业固废主要是废钢材，总量为6.26 吨，均已进行回收处理。 危险废物 我们制定了完善的危险废物管理制度，确保从产生、 收集、储存、运输到最终处置的每一个环节都严格遵守国 家相关法律法规和行业标准。我们与有资质的废物处理单 位合作，采用先进的技术和方法，确保危险废物得到无害 化处理和资源化利用，并接受政府监管机构和社会各界对 危险废物处置结果的监督。 水资源管理 我们致力于打造节水型企业，积极保护水资源，严格 管控生产及生活污水的排放。依据国家和地方的相关规定 申领并延续排污许可证，确保污染物排放符合标准；同时， 我们规范收集和处置化验室废液，委托具备相应资质的专 业单位进行合法处理。在化验室废液的产生和贮存区域， 我们采取了有效的防渗措施。此外，工业废水实现闭路循 环，确保有害污水实现零排放。 中金精炼在生产中，配酸、清洗及酸雾净化塔补充 新鲜水...,自行检测数据等。 固体废物 我们生产经营过程中产生的一般废弃物，主要是废包装材料和生活 垃圾。我们积极做好废弃物的利用和处置工作，最大限度减少固体废物 的排放对环境造成的影响，实现固体废物的减量化、资源化。 2024 年，三门峡金银制品公司工业固废主要是废钢材，总量为6.26 吨，均已进行回收处理。 危险废物 我们制定了完善的危险废物管理制度，确保从产生、 收集、储存、运输到最终处置的每一个环节都严格遵守国 家相关法律法规和行业标准。...
hazardous_waste,危险废弃物产生量,E,extracted,0,万吨,2024,route_a_appendix_table,0.93,auto_cited,,table_page_45,45,1,,危险废物处置量 万吨 0,危险废物处置量 万吨 0
environmental_investment,环保投入金额,E,extracted,10.05,万元,2024,route_a_appendix_table,0.96,auto_cited,,table_page_45,45,1,,环保总投资 万元 10.05,环保总投资 万元 10.05
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p13_24,13,1,0.01639344,22 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 23 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 ESG 风险与机遇 识别及评估ESG 风险与机遇是确保企业可持续发展和长期价值创造的重要环节。我们结合企业的行业特点、运营模 式和战略目标，通过内部审计、历史数据分析等方法，考虑直接和间接影响，分析法律合规、市场变化、技术进步、社会 趋势等因素，识别ESG 风险和机遇。 国内外政策要求 国内外政策对企业ESG 实践提出了新的要求。2024 年，国务院发布《2024— 2025 年节能降碳行动方案》和《关于新时代中央企业高标准履行社会责任的指导意 见》，推动节能降碳和社会责任落实；2 月，上交所、深交所和北交所联合发布了《上 市公司自律监管指引——可持续发展报告（试行）》，并于5 月1 日正式实施，这 是中国首次由监管机构推出的系统性可持续发展信息披露指南；3 月，欧盟27 国批 准《企业可持续发展尽职调查指令》，要求适用范围内的企业对其供应链内的环境 破坏或侵犯人权行为承担法律责任；8 月，中欧签署碳交易合作备忘录，推动碳排 放权交易作为应对...,22 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 23 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 ESG 风险与机遇 识别及评估ESG 风险与机遇是确保企业可持续发展和长期价值创造的重要环节。我们结合企业的行业特点、运营模 式和战略目标，通过内部审计、历史数据分析等方法，考虑直接和间接影响，分析法律合规、市场变化、技术进步、社会 趋势等因素，识别ESG 风险和机遇。 国内外政策要求 国内外...
total_employees,员工总数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p43_94,43,1,0.015625,组织纪检人员集中学习2 次 召开警示教育会议3 次 整理下发学习材料50 余份 股东权益 04 依据相关法律法规及规范性 文件要求，我们制定并实施了《中 国黄金集团黄金珠宝股份有限公 司股东大会议事规则》，规范股 东大会职权行使程序，提升决策 效率与科学性，切实维护公司、 股东、债权人及员工的合法权益。 股东回馈 我们始终秉持股东回报理念，在实现企业可持续发展的长远利益与股东整体 回报动态平衡的基础上，通过综合考量行业特征、经营模式、发展阶段、盈利状 况及资金需求等核心要素，持续优化现金分红机制，切实增强分红政策的稳定性、 持续性和可预期性。 我们遵循便利股东参与的原则，合理选定股东大会召开 地点，采用“主会场现场会议+ 多渠道接入”方式统筹 会务安排。在确保合规性的基础上，通过开通视频参会 通道等多元化接入方式，降低股东参会成本。 01 股东大会采取记名方式投票表决，决议分为普通决议和 特别决议。普通决议需要由出席股东大会的股东（包括 股东代理人）所持表决权的1/2 以上通过；特别决议需 要由出席股东大会的股东（包括股东代理人）所持表决 权的2/3 以上通过。 02 股东大会公告中...,组织纪检人员集中学习2 次 召开警示教育会议3 次 整理下发学习材料50 余份 股东权益 04 依据相关法律法规及规范性 文件要求，我们制定并实施了《中 国黄金集团黄金珠宝股份有限公 司股东大会议事规则》，规范股 东大会职权行使程序，提升决策 效率与科学性，切实维护公司、 股东、债权人及员工的合法权益。 股东回馈 我们始终秉持股东回报理念，在实现企业可持续发展的长远利益与股东整体 回报动态平衡的基础上，通过综合考量行业特征、经营模式、...
male_employees,男性员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p28_55,28,1,0.01470588,52 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 53 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 2024 年1 月，公司在深圳水贝举行新年展销会。本次展销会强调“产品的力量”，首次设立“中国黄金专供产品”主展厅， 集中展示了公司在新品研发、设计、生产等方面的综合实力，以独特的设计理念、精湛的工艺和卓越的品质，吸引了众多 参展商和消费者的目光。 “中国黄金专供产品”是公司针对黄金珠宝终端市场需求变化推出的一次大胆尝试，也是对公司产品战略转型的一次 全面检验。为更好破解新品研发设计难题、整合供应体系力量，从2023 年6 月份开始，公司就开始筹备2024 年新品计划， 创新采用“揭榜挂帅”的形式，面向全部31 家供应商布置了六大主题，最终呈现为“承福金”“Kπ 金”“玲珑金”“贺 岁金”“婚嫁金”“男士饰品”六大类别产品，按照不同供应商独立展柜集体亮相，并在此基础上遴选约50 款布置为“主 推专款”展台。 这次新年展销会上，专供产品一亮相，就吸引了所有人的眼光，受到公司合作伙伴的广泛称赞和一致好评。直营体系 郑州公司的一位采购人员表示，公司...,52 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 53 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 2024 年1 月，公司在深圳水贝举行新年展销会。本次展销会强调“产品的力量”，首次设立“中国黄金专供产品”主展厅， 集中展示了公司在新品研发、设计、生产等方面的综合实力，以独特的设计理念、精湛的工艺和卓越的品质，吸引了众多 参展商和消费者的目光。 “中国黄金专供产品”是公司针对黄金珠宝终端市...
female_employees,女性员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p24_47,24,1,0.08587302,44 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 45 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 业务技能培训 我们高度重视员工的业务技能培训工作， 以公司战略与员工需求为主线，以素质提升、 能力培养为核心，以专项培训与持续性培训相 互穿插进行，以针对性、实用性、价值性为重点， 丰富培训内容，拓宽培训形式，以季度为周期 设置培训主题，实现由点、线式培训到全面系 统性培训的转变。 我们始终坚持“以人为本”， 用真情实感和实际行动温暖每位 员工，为员工纾困解难。关注女 性员工合法权益，落实女性员工 的产假、哺乳假政策，同时，开 展丰富多彩的文娱活动，让员工 在繁忙的工作之余，更加关注自 己的精神文化生活，激发干事创 业热情，增强干部职工队伍凝聚 力、向心力，营造团结友爱、锐 意进取的工作氛围，力求成为员 工幸福工作生活的坚实后盾。 关爱员工生活 03 工作关怀 1. 合理安排工作任务：根据员工的能力和特点分配任务，避免过度加班。 2. 建立良好的沟通机制：鼓励员工与上级、同事之间进行有效沟通，及时解 决工作中遇到的问题。 中金精炼积极落实员工...,44 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 45 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 业务技能培训 我们高度重视员工的业务技能培训工作， 以公司战略与员工需求为主线，以素质提升、 能力培养为核心，以专项培训与持续性培训相 互穿插进行，以针对性、实用性、价值性为重点， 丰富培训内容，拓宽培训形式，以季度为周期 设置培训主题，实现由点、线式培训到全面系 统性培训的转变。 我们始终坚...
female_employee_ratio,女性员工比例,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p22_43,22,1,0.01639344,40 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 41 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 员工构成 权益保障 按性别划分 按学历划分 按年龄划分 女性员工数 男性员工数 大专及以下 大学本科 硕士及以上 保障员工权益 01 员工招聘与平等雇佣 我们招聘坚持公开招聘、平等竞争、择优录取的原则。根据《招聘管理制度》相关程序，制定人才招聘政策，建立标准化、 系统化的员工招聘流程，使招聘工作更准确迅速，从而在人才招聘方面及时满足公司业务需要。 同时，我们遵守国内国际反就业歧视相关法律法规，无论是在外部招聘，还是在公司内部人员调配中，都公平对待每 一位应聘人员，不以应聘人员的性别、年龄、国籍、民族、宗教信仰、肤色、语言、户籍所在地等作为对应聘人员的录用依据。 保护隐私 我们制定劳动合同管理办法、员工档案管理办法及人 力资源部内部人员行为规范，确保对员工隐私信息进行保 密管理。 合规用工 我们依据《中华人民共和国劳动法》要求，保证合法 合规雇佣，坚决杜绝使用童工、强制劳动及精神或肉体上 的骚扰及虐待。 民主管理 我们致力于加强工会的规范化建设...,40 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 41 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告 员工构成 权益保障 按性别划分 按学历划分 按年龄划分 女性员工数 男性员工数 大专及以下 大学本科 硕士及以上 保障员工权益 01 员工招聘与平等雇佣 我们招聘坚持公开招聘、平等竞争、择优录取的原则。根据《招聘管理制度》相关程序，制定人才招聘政策，建立标准化、 系统化的员工招聘流程，使招聘工...
employee_turnover_rate,员工流失率,S,extracted,6.92,%,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_45,45,1,,员工流失率 % 6.92 9.11 3.66,员工流失率 % 6.92 9.11 3.66
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p23_46,23,1,0.01639344,"，全面推行经理层成 员任期制和契约化管理，通过签订业绩责任书, 完善考核指标，突出契约目标的 科学性，以契约方式明确管理层的责权，实现任期管理的规范化、常态化，落实 考核结果奖惩刚性兑现。 我们以公司业绩增长为前提，制定了兼顾稳定、吸引人才和激励与约束并重 的激励措施，充分激发员工个人利益与公司长期利益的紧密捆绑与高效协同。推 行全员绩效考核，将考核结果与薪酬、晋升和人员配置紧密挂钩，促进个人、部 门和组织考核的一体化，使员工与公司共同进退，形成了强大的团队凝聚力，共 同推动公司不断向前发展。 员工培训 我们不断完善公司培训体系，持续提升员工对公司规章制度、岗位职责的了 解与认识，强化其对工作要领的掌握和应用能力，提升其知识水平、履职能力、 工作绩效，并加深他们对公司企业文化的认知和感悟，培养他们的责任意识和担 当精神，增强企业认同感和归属感。 基层党务培训 我们持续推进基层党组织规范化、标准化建设，提升公司各板块党务工作者的政治素养和工作能力水平，充分激发基 层党务工作者的开拓意识和创新思维，强化党支部的政治功能和战斗堡垒作用，为高质量党建引领保障企业高质量发展装 上“动力引擎”。...","，全面推行经理层成 员任期制和契约化管理，通过签订业绩责任书, 完善考核指标，突出契约目标的 科学性，以契约方式明确管理层的责权，实现任期管理的规范化、常态化，落实 考核结果奖惩刚性兑现。 我们以公司业绩增长为前提，制定了兼顾稳定、吸引人才和激励与约束并重 的激励措施，充分激发员工个人利益与公司长期利益的紧密捆绑与高效协同。推 行全员绩效考核，将考核结果与薪酬、晋升和人员配置紧密挂钩，促进个人、部 门和组织考核的一体化，使员工与公司共..."
training_hours_per_employee,人均培训时长,S,extracted,32,小时,2024,route_b2_quant_text_rag,0.95,auto_cited,,p9_15,9,4,0.07538462,全体党员全年人均学习32 学时,组（扩大）学习会议 订阅党建书籍杂志1400 余本 全体党员全年人均学习32 学时 领导干部及党支部书记人均学习56 学时 接收预备党员9 名 12 名预备党员转正 2024 年 公司党委共召开10 次党委会 将习近平总书记关于巡视工作重要论述作为“第一议题”深入学习10 次 组织召开5 次领导小组会议 14 中国黄金集团黄金珠宝股份有限公司 2024 环境、社会及管治报告
