field_key,field_name_cn,category,matched,value,raw_value,unit,target_unit,conversion,year,evidence,source_pages,confidence,reason,b2_validation_ok,b2_validation_reason,retrieval_priority,industry,applicability,retrieved_chunks,route
training_total_hours,员工培训总时长,S,False,918,918 人次,人次,小时,未转换：人次不是时长单位，无法直接换算为小时；证据中提及培训总人次为918，但未提供人均培训时长，无法推算总培训时长,2024,2024 年，党员培训支出共计20.89 万元，组织党员参加培训累计28 次，共计培训918 人次，党员每年参加集中学习均不少于32 学时，党组织书记均不少于56 学时；组织入党积极分子、发展对象参加线上培训1 次，平均接受培训时长25.5 小时，共计41 人参加。,[23],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,81.3737,manufacturing,core,"[{""chunk_id"": ""p23_46"", ""page_number"": 23, ""retrieval_score"": 40, ""bm25_score"": 45.7004, ""vector_score"": 0.207444, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""工培"", ""培训"", ""时长"", ""员工培"", ""工培训"", ""小时"", ""累计"", ""计培"", ""训时"", ""计培训"", ""培训时""], ""hit_units"": [""小时""], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p24_47"", ""page_number"": 24, ""retrieval_score"": 39, ""bm25_score"": 5.6024, ""vector_score"": 0.318686, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""培训""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p25_49"", ""page_number"": 25, ""retrieval_score"": 36, ""bm25_score"": 17.6806, ""vector_score"": 0.207243, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""培训"", ""安全"", ""全培"", ""安全培"", ""全培训""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p30_62"", ""page_number"": 30, ""retrieval_score"": 36, ""bm25_score"": 20.3404, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""总时"", ""时长"", ""总时长"", ""小时"", ""累计""], ""hit_units"": [""小时""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 33, ""bm25_score"": 5.5199, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""培训"", ""安全""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 25}]",B2_quant_text_rag
environmental_penalty_count,环境违规或处罚事件数量,E,False,,,,,,,,[],0.0,matched_evidence_without_number,False,matched_evidence_without_number,80.1058,manufacturing,core,"[{""chunk_id"": ""p17_32"", ""page_number"": 17, ""retrieval_score"": 40, ""bm25_score"": 2.6851, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""环境"", ""环保""], ""hit_units"": [""次"", ""件"", ""起""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p30_62"", ""page_number"": 30, ""retrieval_score"": 39, ""bm25_score"": 4.0712, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""环境"", ""数量""], ""hit_units"": [""次"", ""件""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p39_82"", ""page_number"": 39, ""retrieval_score"": 39, ""bm25_score"": 4.6766, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""违规""], ""hit_units"": [""件"", ""起""], ""hit_forbidden"": [], ""number_count"": 17}, {""chunk_id"": ""p16_30"", ""page_number"": 16, ""retrieval_score"": 38, ""bm25_score"": 37.2912, ""vector_score"": 0.255288, ""hit_keywords"": [], ""hit_query_terms"": [""环境"", ""违规"", ""事件"", ""环保"", ""违法"", ""法违"", ""规事"", ""违法违"", ""法违规"", ""违规事"", ""规事件""], ""hit_units"": [""件""], ""hit_forbidden"": [], ""number_count"": 7}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 36, ""bm25_score"": 5.0142, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""环境"", ""处罚""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 14}]",B2_quant_text_rag
r_and_d_personnel_count,研发人员数量,S,False,94,33人，外部研发设计师61名,人,人,无需转换,2024,2024 年，公司拥有自主设计师33 人，外部研发设计师61 名，战略合作工艺美术大师3 人。,[28],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,78.7248,manufacturing,core,"[{""chunk_id"": ""p28_56"", ""page_number"": 28, ""retrieval_score"": 41, ""bm25_score"": 3.3671, ""vector_score"": 0.136238, ""hit_keywords"": [], ""hit_query_terms"": [""研发""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p17_32"", ""page_number"": 17, ""retrieval_score"": 36, ""bm25_score"": 4.3946, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人数"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p23_46"", ""page_number"": 23, ""retrieval_score"": 36, ""bm25_score"": 11.9369, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人员"", ""发员"", ""员工"", ""发员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p24_47"", ""page_number"": 24, ""retrieval_score"": 36, ""bm25_score"": 3.8442, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""人员"", ""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p28_55"", ""page_number"": 28, ""retrieval_score"": 36, ""bm25_score"": 3.7702, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""研发"", ""人员""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 11}]",B2_quant_text_rag
non_hazardous_waste,一般废弃物产生量,E,False,6.26,6.26吨,吨,吨,无需转换,2024,2024 年，三门峡金银制品公司工业固废主要是废钢材，总量为6.26吨，均已进行回收处理。,[19],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,77.0114,manufacturing,core,"[{""chunk_id"": ""p19_38"", ""page_number"": 19, ""retrieval_score"": 37, ""bm25_score"": 52.7765, ""vector_score"": 0.238239, ""hit_keywords"": [], ""hit_query_terms"": [""一般"", ""般废"", ""废弃"", ""弃物"", ""产生"", ""一般废"", ""般废弃"", ""废弃物"", ""固体"", ""体废"", ""固体废""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p19_39"", ""page_number"": 19, ""retrieval_score"": 37, ""bm25_score"": 77.2615, ""vector_score"": 0.25057, ""hit_keywords"": [], ""hit_query_terms"": [""一般"", ""般废"", ""废弃"", ""弃物"", ""产生"", ""一般废"", ""般废弃"", ""废弃物"", ""总量"", ""无害"", ""危险"", ""险废""], ""hit_units"": [""吨""], ""hit_forbidden"": [], ""number_count"": 6}, {""chunk_id"": ""p45_96"", ""page_number"": 45, ""retrieval_score"": 36, ""bm25_score"": 15.5441, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""总量"", ""危险"", ""险废"", ""危险废""], ""hit_units"": [""吨""], ""hit_forbidden"": [], ""number_count"": 82}, {""chunk_id"": ""p47_100"", ""page_number"": 47, ""retrieval_score"": 32, ""bm25_score"": 8.8476, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""废弃"", ""弃物"", ""废弃物""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p20_40"", ""page_number"": 20, ""retrieval_score"": 31, ""bm25_score"": 2.9492, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""产生""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}]",B2_quant_text_rag
public_welfare_investment,公益投入金额,S,False,25.9,25.9万元,万元,万元,无需转换,2024,"乡村振兴项目总投入
万元
25.9
22.35
35.54",[45],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,76.9752,manufacturing,core,"[{""chunk_id"": ""p45_96"", ""page_number"": 45, ""retrieval_score"": 39, ""bm25_score"": 3.7395, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""投入"", ""社会""], ""hit_units"": [""万元"", ""元""], ""hit_forbidden"": [], ""number_count"": 82}, {""chunk_id"": ""p45_97"", ""page_number"": 45, ""retrieval_score"": 39, ""bm25_score"": 4.7467, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""投入"", ""社会""], ""hit_units"": [""万元"", ""元""], ""hit_forbidden"": [], ""number_count"": 73}, {""chunk_id"": ""p3_3"", ""page_number"": 3, ""retrieval_score"": 36, ""bm25_score"": 3.193, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""公益"", ""社会""], ""hit_units"": [""元""], ""hit_forbidden"": [], ""number_count"": 53}, {""chunk_id"": ""p43_94"", ""page_number"": 43, ""retrieval_score"": 36, ""bm25_score"": 3.4012, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会公""], ""hit_units"": [""元""], ""hit_forbidden"": [], ""number_count"": 17}, {""chunk_id"": ""p12_21"", ""page_number"": 12, ""retrieval_score"": 35, ""bm25_score"": 3.3247, ""vector_score"": 0.148759, ""hit_keywords"": [], ""hit_query_terms"": [""公益"", ""社会""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 9}]",B2_quant_text_rag
board_size,董事会人数,G,False,,,,,,,,[],0.0,matched_evidence_without_number,False,matched_evidence_without_number,76.7931,manufacturing,core,"[{""chunk_id"": ""p8_12"", ""page_number"": 8, ""retrieval_score"": 39, ""bm25_score"": 4.5309, ""vector_score"": 0.139654, ""hit_keywords"": [], ""hit_query_terms"": [""事会"", ""成员""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 18}, {""chunk_id"": ""p47_100"", ""page_number"": 47, ""retrieval_score"": 38, ""bm25_score"": 10.8336, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会"", ""成员""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p12_22"", ""page_number"": 12, ""retrieval_score"": 37, ""bm25_score"": 21.567, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会"", ""会成"", ""成员"", ""事会成"", ""会成员""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p38_78"", ""page_number"": 38, ""retrieval_score"": 36, ""bm25_score"": 6.1316, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p6_8"", ""page_number"": 6, ""retrieval_score"": 35, ""bm25_score"": 9.5643, ""vector_score"": 0.125937, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""董事会""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 4}]",B2_quant_text_rag
r_and_d_expense,研发投入金额,S,False,12673100,1267.31万元,万元,元,万元转元，乘以10000,2024,"科研总投入
万元
1267.31",[45],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,76.7669,manufacturing,core,"[{""chunk_id"": ""p23_46"", ""page_number"": 23, ""retrieval_score"": 39, ""bm25_score"": 3.1499, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""支出""], ""hit_units"": [""万元"", ""元""], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p45_96"", ""page_number"": 45, ""retrieval_score"": 39, ""bm25_score"": 2.9492, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""投入""], ""hit_units"": [""万元"", ""元""], ""hit_forbidden"": [], ""number_count"": 82}, {""chunk_id"": ""p45_97"", ""page_number"": 45, ""retrieval_score"": 39, ""bm25_score"": 4.0552, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""投入""], ""hit_units"": [""万元"", ""元""], ""hit_forbidden"": [], ""number_count"": 73}, {""chunk_id"": ""p28_56"", ""page_number"": 28, ""retrieval_score"": 35, ""bm25_score"": 3.3671, ""vector_score"": 0.138345, ""hit_keywords"": [], ""hit_query_terms"": [""研发""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p32_65"", ""page_number"": 32, ""retrieval_score"": 33, ""bm25_score"": 3.7377, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""费用""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 12}]",B2_quant_text_rag
ghg_emissions_intensity,温室气体排放强度,E,False,,,,,,,,[],0.0,证据中未出现目标字段或其同义词（如强度、密度、单位营收等），也未提供任何与温室气体排放强度相关的数值或单位，虽有营业收入数据（604.64亿元），但无对应的温室气体排放量，无法计算或推断强度指标，且无任何涉及GHG排放强度的表述,False,证据中未出现目标字段或其同义词（如强度、密度、单位营收等），也未提供任何与温室气体排放强度相关的数值或单位，虽有营业收入数据（604.64亿元），但无对应的温室气体排放量，无法计算或推断强度指标，且无任何涉及GHG排放强度的表述,76.5071,manufacturing,core,"[{""chunk_id"": ""p8_12"", ""page_number"": 8, ""retrieval_score"": 37, ""bm25_score"": 6.6065, ""vector_score"": 0.0, ""hit_keywords"": [""强度""], ""hit_query_terms"": [""强度"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 18}, {""chunk_id"": ""p19_38"", ""page_number"": 19, ""retrieval_score"": 37, ""bm25_score"": 3.9152, ""vector_score"": 0.225356, ""hit_keywords"": [], ""hit_query_terms"": [""排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p5_7"", ""page_number"": 5, ""retrieval_score"": 35, ""bm25_score"": 3.4012, ""vector_score"": 0.134249, ""hit_keywords"": [], ""hit_query_terms"": [""收入""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 33, ""bm25_score"": 2.5139, ""vector_score"": 0.16203, ""hit_keywords"": [], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 25}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 33, ""bm25_score"": 6.5183, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""排放"", ""碳排"", ""碳排放""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 14}]",B2_quant_text_rag
anti_corruption_training_sessions,反腐败培训次数,G,False,3,3次,次,次,无需转换,2024,2024 年，公司召开了党风廉政建设和反腐败工作会议暨警示教育大会，对全年工作作出部署，党委书记与班子成员及下级“一把手”签订党风廉政建设责任书 38 份。2024 年，公司组织召开警示教育会议3 次,[43],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,76.2725,manufacturing,core,"[{""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 39, ""bm25_score"": 4.3311, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""道德""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p43_93"", ""page_number"": 43, ""retrieval_score"": 38, ""bm25_score"": 18.8031, ""vector_score"": 0.113626, ""hit_keywords"": [], ""hit_query_terms"": [""反腐"", ""腐败"", ""反腐败"", ""廉洁"", ""商业""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 12}, {""chunk_id"": ""p40_84"", ""page_number"": 40, ""retrieval_score"": 37, ""bm25_score"": 21.2764, ""vector_score"": 0.10193, ""hit_keywords"": [], ""hit_query_terms"": [""培训"", ""商业"", ""业道"", ""道德"", ""商业道"", ""业道德""], ""hit_units"": [""次""], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 36, ""bm25_score"": 2.4921, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""培训""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 25}, {""chunk_id"": ""p24_47"", ""page_number"": 24, ""retrieval_score"": 35, ""bm25_score"": 3.2135, ""vector_score"": 0.10183, ""hit_keywords"": [], ""hit_query_terms"": [""培训""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}]",B2_quant_text_rag
energy_consumption_intensity,能源消耗强度,E,False,,,,,,,,[],0.0,证据中未出现目标字段、同义词或required_any（强度、密度、单位、单耗）与数值、年份的明确对应语句；虽有能耗相关数据如'安全生产投入'，但无能源消耗强度相关表述，且存在'总量'类指标但未与强度关联，无法满足matched=true条件,False,证据中未出现目标字段、同义词或required_any（强度、密度、单位、单耗）与数值、年份的明确对应语句；虽有能耗相关数据如'安全生产投入'，但无能源消耗强度相关表述，且存在'总量'类指标但未与强度关联，无法满足matched=true条件,76.0,manufacturing,core,"[{""chunk_id"": ""p8_12"", ""page_number"": 8, ""retrieval_score"": 41, ""bm25_score"": 8.8181, ""vector_score"": 0.0, ""hit_keywords"": [""强度"", ""单位""], ""hit_query_terms"": [""强度"", ""综合"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 18}, {""chunk_id"": ""p5_6"", ""page_number"": 5, ""retrieval_score"": 37, ""bm25_score"": 5.5549, ""vector_score"": 0.0, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""综合"", ""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 11}, {""chunk_id"": ""p2_1"", ""page_number"": 2, ""retrieval_score"": 34, ""bm25_score"": 2.5139, ""vector_score"": 0.0, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 34, ""bm25_score"": 2.5139, ""vector_score"": 0.0, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 25}, {""chunk_id"": ""p45_97"", ""page_number"": 45, ""retrieval_score"": 34, ""bm25_score"": 2.5139, ""vector_score"": 0.0, ""hit_keywords"": [""单位""], ""hit_query_terms"": [""单位""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 73}]",B2_quant_text_rag
lost_work_days_due_to_injury,因工伤损失工作日数,S,False,,,,,,,,[],0.0,没有找到字段名或同义词（如因工伤损失工作日数、工伤损失工作日、损失工时、因工伤损失天数）与明确数值和年份对应的证据。虽有员工伤亡人数为0、工伤保险覆盖率100%等信息，但无损失工作日数的定量数据,False,没有找到字段名或同义词（如因工伤损失工作日数、工伤损失工作日、损失工时、因工伤损失天数）与明确数值和年份对应的证据。虽有员工伤亡人数为0、工伤保险覆盖率100%等信息，但无损失工作日数的定量数据,74.5643,manufacturing,core,"[{""chunk_id"": ""p22_44"", ""page_number"": 22, ""retrieval_score"": 36, ""bm25_score"": 4.1839, ""vector_score"": 0.143357, ""hit_keywords"": [], ""hit_query_terms"": [""工伤"", ""工作""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 21}, {""chunk_id"": ""p45_97"", ""page_number"": 45, ""retrieval_score"": 36, ""bm25_score"": 7.3984, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""工伤"", ""天数""], ""hit_units"": [""天""], ""hit_forbidden"": [], ""number_count"": 73}, {""chunk_id"": ""p13_24"", ""page_number"": 13, ""retrieval_score"": 35, ""bm25_score"": 2.7822, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""损失""], ""hit_units"": [""日""], ""hit_forbidden"": [], ""number_count"": 14}, {""chunk_id"": ""p25_49"", ""page_number"": 25, ""retrieval_score"": 35, ""bm25_score"": 5.0831, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""工伤"", ""工作""], ""hit_units"": [""天""], ""hit_forbidden"": [], ""number_count"": 9}, {""chunk_id"": ""p42_90"", ""page_number"": 42, ""retrieval_score"": 35, ""bm25_score"": 3.8255, ""vector_score"": 0.178213, ""hit_keywords"": [], ""hit_query_terms"": [""损失""], ""hit_units"": [""天""], ""hit_forbidden"": [], ""number_count"": 6}]",B2_quant_text_rag
total_employees,员工总数,S,False,,,,,,,,[],0.0,没有找到字段名和数值年份明确对应的证据，所有证据均未提及员工总数、雇员总数等同义词与具体数值的直接关联,False,没有找到字段名和数值年份明确对应的证据，所有证据均未提及员工总数、雇员总数等同义词与具体数值的直接关联,74.0,manufacturing,core,"[{""chunk_id"": ""p43_94"", ""page_number"": 43, ""retrieval_score"": 39, ""bm25_score"": 7.5836, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""总数"", ""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [], ""number_count"": 17}, {""chunk_id"": ""p17_32"", ""page_number"": 17, ""retrieval_score"": 36, ""bm25_score"": 12.8916, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数"", ""总人"", ""总人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p11_20"", ""page_number"": 11, ""retrieval_score"": 34, ""bm25_score"": 2.6391, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""总数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p20_40"", ""page_number"": 20, ""retrieval_score"": 29, ""bm25_score"": 2.2024, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 8}, {""chunk_id"": ""p29_59"", ""page_number"": 29, ""retrieval_score"": 29, ""bm25_score"": 2.6391, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""总数""], ""hit_units"": [], ""hit_forbidden"": [], ""number_count"": 8}]",B2_quant_text_rag
board_meetings,董事会会议次数,G,False,,,,,,,,[],0.0,证据中提及了工作会议、业绩说明会、视频会议、投资者交流活动等，但未出现董事会会议次数、董事会召开次数、召开董事会、董事会会议等目标字段或同义词，且所有会议类型均不属于董事会会议，符合forbidden_any排除条件的会议未出现，但核心目标字段完全缺失，无法匹配,False,证据中提及了工作会议、业绩说明会、视频会议、投资者交流活动等，但未出现董事会会议次数、董事会召开次数、召开董事会、董事会会议等目标字段或同义词，且所有会议类型均不属于董事会会议，符合forbidden_any排除条件的会议未出现，但核心目标字段完全缺失，无法匹配,74.0,manufacturing,core,"[{""chunk_id"": ""p7_10"", ""page_number"": 7, ""retrieval_score"": 39, ""bm25_score"": 6.4247, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 37}, {""chunk_id"": ""p7_11"", ""page_number"": 7, ""retrieval_score"": 39, ""bm25_score"": 6.3299, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 25}, {""chunk_id"": ""p17_32"", ""page_number"": 17, ""retrieval_score"": 39, ""bm25_score"": 5.2086, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p22_44"", ""page_number"": 22, ""retrieval_score"": 39, ""bm25_score"": 3.8644, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""会议"", ""召开""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 21}, {""chunk_id"": ""p38_78"", ""page_number"": 38, ""retrieval_score"": 39, ""bm25_score"": 7.8678, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""董事"", ""事会"", ""会议"", ""董事会""], ""hit_units"": [""次"", ""场""], ""hit_forbidden"": [], ""number_count"": 16}]",B2_quant_text_rag
female_employees,女性员工人数,S,False,161,161,人,人,无需转换,2024,"其中：女性管理者人数
人
178
180
161",[45],0.0,b2_validation_failed:required_keyword_missing_in_evidence,False,required_keyword_missing_in_evidence,69.468,manufacturing,core,"[{""chunk_id"": ""p24_47"", ""page_number"": 24, ""retrieval_score"": 47, ""bm25_score"": 26.7715, ""vector_score"": 0.373401, ""hit_keywords"": [""女性员工""], ""hit_query_terms"": [""女性"", ""性员"", ""员工"", ""女性员"", ""性员工"", ""女性员工""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 10}, {""chunk_id"": ""p17_32"", ""page_number"": 17, ""retrieval_score"": 36, ""bm25_score"": 4.3946, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 16}, {""chunk_id"": ""p13_26"", ""page_number"": 13, ""retrieval_score"": 34, ""bm25_score"": 4.9361, ""vector_score"": 0.237107, ""hit_keywords"": [], ""hit_query_terms"": [""女性""], ""hit_units"": [""人""], ""hit_forbidden"": [], ""number_count"": 4}, {""chunk_id"": ""p43_94"", ""page_number"": 43, ""retrieval_score"": 31, ""bm25_score"": 3.9549, ""vector_score"": 0.0, ""hit_keywords"": [], ""hit_query_terms"": [""员工"", ""人数""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""比例""], ""number_count"": 17}, {""chunk_id"": ""p45_97"", ""page_number"": 45, ""retrieval_score"": 30, ""bm25_score"": 20.4945, ""vector_score"": 0.362152, ""hit_keywords"": [], ""hit_query_terms"": [""女性"", ""员工"", ""工人"", ""人数"", ""员工人""], ""hit_units"": [""人"", ""名""], ""hit_forbidden"": [""比例"", ""%""], ""number_count"": 73}]",B2_quant_text_rag
