field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
air_pollutant_emissions,废气或大气污染物排放量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p9_17,9,1,0.01639344,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及反贪污 水资源利用 反不正当竞争 应对气候变化 员工职业健康与安全 访谈对象包括公司高层管理人员、各部门负责人及关键岗位人员，访谈内容涵盖ESG议题的识别、实 质性评估、目标设定以及相关举措的推进情况。通过管理层访谈，公司进一步明确了ESG管理的重点 领域和行动方向。 管理层访谈 基于问卷调查和访谈收集到的信息，公司运用矩阵评估工具对利益相关方关注的ESG议题进行了系 统性分析。以下为公司本年度调研分析评估结果： 矩阵评估结果 15 16 利益相关方沟通,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及...
non_hazardous_waste,一般废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p9_17,9,1,0.01639344,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及反贪污 水资源利用 反不正当竞争 应对气候变化 员工职业健康与安全 访谈对象包括公司高层管理人员、各部门负责人及关键岗位人员，访谈内容涵盖ESG议题的识别、实 质性评估、目标设定以及相关举措的推进情况。通过管理层访谈，公司进一步明确了ESG管理的重点 领域和行动方向。 管理层访谈 基于问卷调查和访谈收集到的信息，公司运用矩阵评估工具对利益相关方关注的ESG议题进行了系 统性分析。以下为公司本年度调研分析评估结果： 矩阵评估结果 15 16 利益相关方沟通,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及...
hazardous_waste,危险废弃物产生量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p9_17,9,1,0.01639344,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及反贪污 水资源利用 反不正当竞争 应对气候变化 员工职业健康与安全 访谈对象包括公司高层管理人员、各部门负责人及关键岗位人员，访谈内容涵盖ESG议题的识别、实 质性评估、目标设定以及相关举措的推进情况。通过管理层访谈，公司进一步明确了ESG管理的重点 领域和行动方向。 管理层访谈 基于问卷调查和访谈收集到的信息，公司运用矩阵评估工具对利益相关方关注的ESG议题进行了系 统性分析。以下为公司本年度调研分析评估结果： 矩阵评估结果 15 16 利益相关方沟通,于公司在环境保护、社会责 任履行、产品质量与服务、社 区关系等方面的表现，旨在收 集外部利益相关方对公司可 持续发展的意见和建议。 问卷 调查 影响重要性 财 务 重 要 性 员工权益与薪酬福利 员工平等雇佣 投资者权益 研发与创新 风险管理 环境管理 乡村振兴 能源管理 产品/服务质量与安全 员工培训与发展 污染物排放 供应链管理 循环经济 社会贡献 数据安全与客户隐私保护 公司治理 客户服务 废弃物处 利益相关方沟通 反商业贿赂及...
environmental_investment,环保投入金额,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p16_29,16,1,0.01639344,"在生态文明建设的漫漫征途上，侨银股份正以实际行动汇聚点滴力量， 为构建人与自然和谐共生的美好未来添砖加瓦，推动整个社会迈向更加 绿色、可持续的发展新境界。 环保创新技术项目 侨银股份以坚定的专业信仰与深沉的责任担当为锚，积极投身于环保创新技术项目的探索与实践。 在污水处理、垃圾处理以及病死畜禽无害化处置等关键领域，侨银股份凭借一系列切实可行的项 目推进，成功开辟出一条通往生态和谐的前行路径，为生态优化行动提供了有力支撑。 侨银股份所推进的一系列环保创新技术项目，不仅是技术与工程的集合，更是对生态和谐发展理 念的具象呈现。随着对这些项目的持续深耕与完善，侨银股份正稳步成为生态优化进程中的关键 引领者。公司的努力不仅有助于提升区域生态环境质量，更激发着更多主体参与到生态环境的保 护与修复中来。 广东省广州市李坑综合处理厂项目为广州市首座大型厨余垃圾处 理工程项目。项目实际用地面积约53亩，总投资4.1亿元，特许经 营期28年。项目建成后，日均处理厨余垃圾处理量达1,000吨，可 解决广州市8%的生活垃圾处理问题，同时日产沼气6.5万立方 米，能够实现年发电量4,800万度。该项目被广州列...",在生态文明建设的漫漫征途上，侨银股份正以实际行动汇聚点滴力量， 为构建人与自然和谐共生的美好未来添砖加瓦，推动整个社会迈向更加 绿色、可持续的发展新境界。 环保创新技术项目 侨银股份以坚定的专业信仰与深沉的责任担当为锚，积极投身于环保创新技术项目的探索与实践。 在污水处理、垃圾处理以及病死畜禽无害化处置等关键领域，侨银股份凭借一系列切实可行的项 目推进，成功开辟出一条通往生态和谐的前行路径，为生态优化行动提供了有力支撑。 侨银股份所推...
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p45_90,45,1,0.01639344,"业健康安全风险管控 每月30日前，运营管理中心指定专人审查 项目安全会议纪要，并对30个以上项目进 行抽检，确保安全会议要求落实到位。 安全会议监督 ·持续更新高违章、高发事故点统计 ·每月对项目路查情况进行督促与抽查 ·对超限违章情况进行重点跟进和专业指导 违章与事故管理 ·通过先进监控设备精准识别高风险驾驶员 ·每月筛选高风险驾驶员名单 ·针对性开展靶向培训和回炉整改 驾驶员风险管控 ·严格执行""四不放过""整改原则 ·对重大事故进行每月密切监控 ·定期向各区域反馈处理进度 事故处理机制 ·针对恶劣天气和高危路段制定专项 预案 ·提前发布安全提醒并跟进改善措施 安全预防预警 ·每周更新事故统计 ·通过区域总经理督办加强监控 ·利用车管员倒查机制，促使车 队长及时调整安全策略 持续监控与改进 监管机制 核心要点 侨银股份｜ 绿为底色 打造城乡共生美学体 智能为笔 绘就精细治理工笔画 人为尺度构建职业幸福坐标系 责为信诺 写下民生至上的厚重答卷 信为根基 铸牢城服安全承重墙 2024年度 环境、社会及公司治理（ESG)报告 在体系管理的基础上，侨银股份在2024年进一步补充完善了安全奖...","业健康安全风险管控 每月30日前，运营管理中心指定专人审查 项目安全会议纪要，并对30个以上项目进 行抽检，确保安全会议要求落实到位。 安全会议监督 ·持续更新高违章、高发事故点统计 ·每月对项目路查情况进行督促与抽查 ·对超限违章情况进行重点跟进和专业指导 违章与事故管理 ·通过先进监控设备精准识别高风险驾驶员 ·每月筛选高风险驾驶员名单 ·针对性开展靶向培训和回炉整改 驾驶员风险管控 ·严格执行""四不放过""整改原则 ·对重大事故进..."
total_employees,员工总数,S,extracted,52411,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_54,54,1,,"在岗员工总数 52,411 人","在岗员工总数 52,411 人"
male_employees,男性员工人数,S,extracted,22982,人,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_54,54,1,,"男性 22,982 人","男性 22,982 人"
female_employees,女性员工人数,S,extracted,6447,人,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_54,54,1,,"女性 6,447 人","女性 6,447 人"
female_employee_ratio,女性员工比例,S,extracted,56.15,%,2024,route_a_appendix_table,0.96,auto_cited,,table_page_54,54,1,,女性员工比例 56.15 %,女性员工比例 56.15 %
employee_turnover_rate,员工流失率,S,extracted,27.90,%,2024,route_b2_quant_text_rag,0.95,auto_cited,,p54_106,54,1,0.16612903,"员工流失率=离职人数/（期末在职人数+离职人数）
27.90
%","18 人 少数民族员工 893 人 少数民族员工比例 1.73 % 中专及以下 51,432 人 本、专科 941 人 硕士及以上 38 人 男性 9,390 人 女性 10,888 人 30岁及以下 536 人 41至50岁 4,380 人 50岁及以下 15,362 人 基层员工 3 人 中级管理层 31 人 高级管理层 20,244 人 中国内地员工 20,277 人 中国港澳台地区员工 1 人 海外员工 0 人 中专及以下 1..."
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p38_74,38,1,0.01587302,关怀温暖同行 创幸福职场 赋能员工成长 展职业风采 凝聚侨银人才 强根基力量 以人为本，关爱为怀。侨银股份将人才视为核心资产，以员工的职业发展与幸福 感受为尺度，构建人才成长与关怀体系。通过完善的培训机制、广阔的晋升空间 和贴心的员工关怀活动，公司不断激发员工潜能，增强员工归属感，让每位员工 在实现自我价值的同时，为公司发展注入强劲动力。 人为尺度 人为尺度 构建职业幸福坐标系 73 74,关怀温暖同行 创幸福职场 赋能员工成长 展职业风采 凝聚侨银人才 强根基力量 以人为本，关爱为怀。侨银股份将人才视为核心资产，以员工的职业发展与幸福 感受为尺度，构建人才成长与关怀体系。通过完善的培训机制、广阔的晋升空间 和贴心的员工关怀活动，公司不断激发员工潜能，增强员工归属感，让每位员工 在实现自我价值的同时，为公司发展注入强劲动力。 人为尺度 人为尺度 构建职业幸福坐标系 73 74
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p26_51,26,1,0.07538462,研发流程及研发投入 侨银股份为充分激发员工的创新潜能，大力加强知识产权保护，构建了一套科学完备且富有激励 性的研发激励机制。这一机制全面覆盖发明、实用新型、外观设计以及软件著作权等多个领域， 以激发员工的创新热情，提升公司在市场中的核心竞争力。 侨银股份明确界定第一和第二发明人的标准，确保奖励分配公平，提升员工参与创新的积极性。 研发流程及研发投入 创新驱动发展，侨银股份深耕产学研合作生态，主动链接顶尖科研资源。通过精准对接学术机构 和研发力量，公司不仅推动自身技术创新，更致力于科研成果的实质性转化。这种开放协同的创 新模式，既为企业注入技术新动能，又为高校和科研机构搭建成果转化的应用平台，实现产学研 价值的多方共赢。在数字化和智能化转型的关键期，这种跨界协作正成为推动城市管理服务技术 创新的重要引擎。 在产学研协同创新的征程中，侨银股份携手哈尔滨工业大学机器人团队、东北大学机器人科学与 工程学院，建立起深度合作伙伴关系。各方锚定智能机器人控制技术领域，齐心攻坚，在国产机 器人操作系统和智能控制算法上斩获显著突破。目前，侨银股份已针对多款城市服务智能机器人 开展深度算法优化，并顺利完...,研发流程及研发投入 侨银股份为充分激发员工的创新潜能，大力加强知识产权保护，构建了一套科学完备且富有激励 性的研发激励机制。这一机制全面覆盖发明、实用新型、外观设计以及软件著作权等多个领域， 以激发员工的创新热情，提升公司在市场中的核心竞争力。 侨银股份明确界定第一和第二发明人的标准，确保奖励分配公平，提升员工参与创新的积极性。 研发流程及研发投入 创新驱动发展，侨银股份深耕产学研合作生态，主动链接顶尖科研资源。通过精准对接学术机构 ...
training_coverage_rate,员工培训覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p54_105,54,1,0.01492537,"附录：关键绩效表 社会绩效 指标 单位 2024 研发投入资金 4,473.75 万元 研发投入占营收比 1.14 % 研发人员数量 261 人 研发人员占比 0.50 % 软件著作权 29 件 每百万营收软件著作权数 0.0074 件/百万元 有效专利总数 203 件 每百万营收有效专利数 0.0519 件/百万元 绩效考核覆盖率 100 % 发放职工生育补贴 38.72 万元 发放残疾人补贴 51.8 万元 商业保险覆盖率 100 % 爱心助学投入金额 21,960 元 扶危济困投入金额 117,919 元 支持公益项目投入金额 308,841 元 研发创新 员工薪酬与福利 乡村振兴与社会贡献 指标 单位 2024 员工雇佣情况 按用工形式 按性别 按年龄 按职级 按地区 按民族 按学历 按年龄 按职级 按地区 按学历 按性别 员工流失情况 在岗员工总数 报告期内新进员工 52,411 人 20,244 人 残疾员工总数 劳动合同覆盖率 432 人 100 % 报告期内享受产假女员工 女员工产假期满返岗率 正式员工 22 人 35.29 % 21,233 人 劳务人员 31,17...","附录：关键绩效表 社会绩效 指标 单位 2024 研发投入资金 4,473.75 万元 研发投入占营收比 1.14 % 研发人员数量 261 人 研发人员占比 0.50 % 软件著作权 29 件 每百万营收软件著作权数 0.0074 件/百万元 有效专利总数 203 件 每百万营收有效专利数 0.0519 件/百万元 绩效考核覆盖率 100 % 发放职工生育补贴 38.72 万元 发放残疾人补贴 51.8 万元 商业保险覆盖率 100..."
social_security_coverage,社会保险覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p47_93,47,1,0.07515152,"91 92 粤剧夏令营 暑期亲子研学活动 工伤与意外事故的妥善处理关乎员工的切身权益和公司的稳定发展。为切实保障员工在遭遇工 伤、意外事故时能够迅速获得专业医疗救治，并及时获得合理的经济补偿，侨银股份依据《中华 人民共和国安全生产法》《中华人民共和国劳动法》《工伤保险条例》等相关法律法规，紧密结 合公司实际运营情况，制定了《员工保险与工伤事故处理管理制度》。 公司根据工伤认定标准,详细界定工伤的认定范围,包括明确哪些情形应认定为工伤、视同工伤,以 及不属于工伤的情况。同时,公司对工伤事故进行了分类管理,例如轻伤、重伤、死亡事故及重大 死亡事故,以便高效处理。针对事故处理流程,公司制定了严谨规范。 此外，公司在制度中对工伤申报流程也进行了明 确规定，以确保员工的合法权益能够通过正规渠 道得到有效保障。在整个制度执行过程中，公司 各部门职责清晰。各区域及项目负责事故处理、 费用借支和资料存档等工作；人力资源部负责指 导各分子公司开展员工的社会保险管理工作，以 及指导各项目处理员工工伤、商保的保险理赔申报相关工作；全国运营管理中心负责组织重伤及 以上事故的调查工作；财务部负责员工保险的借支...","91 92 粤剧夏令营 暑期亲子研学活动 工伤与意外事故的妥善处理关乎员工的切身权益和公司的稳定发展。为切实保障员工在遭遇工 伤、意外事故时能够迅速获得专业医疗救治，并及时获得合理的经济补偿，侨银股份依据《中华 人民共和国安全生产法》《中华人民共和国劳动法》《工伤保险条例》等相关法律法规，紧密结 合公司实际运营情况，制定了《员工保险与工伤事故处理管理制度》。 公司根据工伤认定标准,详细界定工伤的认定范围,包括明确哪些情形应认定为工伤、..."
employee_medical_checkup_coverage,员工体检覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p8_13,8,1,0.17639344,公司积极回应联合国可持续发展目标，根据自身业务经营实际识别出重点响应的11项可持续发展目标并持续深化行动， 以期通过具体实践解决社会问题，促进全社会的可持续发展。 公司为员工提供年度健康体检，同时不断丰富文 化活动，在保障身体健康的同时关爱员工心理健 康，致力于打造幸福职场。 公司积极响应我国“30·60”承诺，将应对气候变 化融入公司项目开发、客户服务中，积极开发碳 资产并建立碳普惠平台，积极参与低碳联盟促进 社会低碳实践，在实现绿色办公、绿色发展的同 时，向外传递绿色价值。 公司建立有效、负责的公司治理体系，坚守商业 道德底线，严格遵守各项廉洁相关法律法规及政 策制度，落实全面的风险管理和内部控制，构建 合规经营的体制机制，切实维护投资者权益。 公司与行业伙伴、高校等利益相关方建立密切的 合作关系，通过参与行业标准制定、开展产学研 合作、参与行业伙伴合作等活动，携手同行共同 迈向可持续的未来。 公司积极促进资源的和能源的高效利 用，通过建造促进低碳绿色可持续的 基础环卫设施，优化道路清洁，帮助改 善城乡面貌，提升居住质量。 公司设立多样化培训课程，为员工提供全方位的 培训管理体系...,公司积极回应联合国可持续发展目标，根据自身业务经营实际识别出重点响应的11项可持续发展目标并持续深化行动， 以期通过具体实践解决社会问题，促进全社会的可持续发展。 公司为员工提供年度健康体检，同时不断丰富文 化活动，在保障身体健康的同时关爱员工心理健 康，致力于打造幸福职场。 公司积极响应我国“30·60”承诺，将应对气候变 化融入公司项目开发、客户服务中，积极开发碳 资产并建立碳普惠平台，积极参与低碳联盟促进 社会低碳实践，在实现绿...
trained_employees_count,受训员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p38_74,38,1,0.01639344,关怀温暖同行 创幸福职场 赋能员工成长 展职业风采 凝聚侨银人才 强根基力量 以人为本，关爱为怀。侨银股份将人才视为核心资产，以员工的职业发展与幸福 感受为尺度，构建人才成长与关怀体系。通过完善的培训机制、广阔的晋升空间 和贴心的员工关怀活动，公司不断激发员工潜能，增强员工归属感，让每位员工 在实现自我价值的同时，为公司发展注入强劲动力。 人为尺度 人为尺度 构建职业幸福坐标系 73 74,关怀温暖同行 创幸福职场 赋能员工成长 展职业风采 凝聚侨银人才 强根基力量 以人为本，关爱为怀。侨银股份将人才视为核心资产，以员工的职业发展与幸福 感受为尺度，构建人才成长与关怀体系。通过完善的培训机制、广阔的晋升空间 和贴心的员工关怀活动，公司不断激发员工潜能，增强员工归属感，让每位员工 在实现自我价值的同时，为公司发展注入强劲动力。 人为尺度 人为尺度 构建职业幸福坐标系 73 74
