page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
page_48_right.png,反商业贿赂及反贪污风险及管理策略,,制度机制风险,,{'2024年': None},制度机制风险 中长期 成本增加、诉讼费用增加 完善反商业贿赂与反贪污制度和管理机制，完善举报渠道，加强举报人保护措施。,llm_no_match:制度机制风险属于公司治理风险定性描述，非可量化指标，且 Core ESG Schema 中无对应 field_key；反腐败相关字段（如 confirmed_corruption_cases、whistleblowing_cases）均要求具体数量，而非风险类别名称。
page_48_right.png,反商业贿赂及反贪污风险及管理策略,,重点领域 / 项目决策风险,,{'2024年': None},重点领域 / 项目决策风险 中长期 项目成本上升、 加强“三重一大”事项监督，完善集体决策机制。,llm_no_match:该指标描述为‘重点领域 / 项目决策风险’，属于公司治理过程中的定性风险管理范畴，但 Core ESG Schema 中无对应 field_key（如无‘项目决策风险’‘决策风险’‘三重一大监督’等字段），且不属于已定义的 G 类量化指标（如董事会会议次数、反腐败培训次数等）。该表述高度定性、非结构化、无明确计量单位和数值，不符合任何 field_key 的 value_type 和 aliases 要求。
page_49.png,指标与目标,,反腐败政策和程序传达给董事会成员的比率,%,"{'2024年': '100%', '报告期内进展': '✅ 达成'}",反腐败政策和程序传达给董事会成员的比率 2024年目标 100% 报告期内进展 ✅ 达成,llm_no_match:该指标描述的是反腐败政策传达至董事会成员的比率，Core ESG Schema 中无对应字段；虽有反腐败相关字段（如 anti_corruption_training_sessions、anti_corruption_training_participants 等），但均聚焦于培训或事件数量/时长，不涵盖政策传达覆盖率。该指标属于治理实践执行效果的定性/过程性指标，未在标准 schema 中定义。
page_49.png,指标与目标,,反腐败政策和程序传达给员工的比率,%,"{'2024年': '100%', '报告期内进展': '✅ 达成'}",反腐败政策和程序传达给员工的比率 2024年目标 100% 报告期内进展 ✅ 达成,llm_no_match:反腐败政策和程序传达给员工的比率在 Core ESG Schema 中无对应 field_key；Schema 中仅有反腐败培训相关指标（如培训次数、参与人数、时长）及腐败事件、举报案件等结果性指标，但无政策传达覆盖率类指标。
page_49.png,指标与目标,,反腐败政策和程序传达给供应商的比率,%,"{'2024年': '100%', '报告期内进展': '✅ 达成'}",反腐败政策和程序传达给供应商的比率 2024年目标 100% 报告期内进展 ✅ 达成,llm_no_match:反腐败政策和程序传达给供应商的比率在 Core ESG Schema 中无对应 field_key；Schema 中虽有反腐败相关字段（如 anti_corruption_training_sessions、confirmed_corruption_cases 等），但均不涵盖对供应商的政策传达覆盖率，该指标属于治理实践延伸指标，未被标准化收录。
page_49_right.png,治理绩效-反腐败政策传达比率,,反腐败政策和程序传达给董事会成员的比率,,{'2024年': '100%'},反腐败政策和程序传达给董事会成员的比率 100% ✅达成,llm_no_match:反腐败政策和程序传达给董事会成员的比率在 Core ESG Schema 中无对应 field_key；Schema 中虽有反腐败相关字段（如 anti_corruption_training_sessions、anti_corruption_training_participants 等），但均聚焦于培训次数、时长或参与人数，不涵盖政策传达覆盖率这一治理实践指标。该指标属于公司治理过程性披露项，未被标准化纳入当前 Core Schema。
page_49_right.png,治理绩效-反腐败政策传达比率,,反腐败政策和程序传达给员工的比率,,{'2024年': '100%'},反腐败政策和程序传达给员工的比率 100% ✅达成,llm_no_match:反腐败政策和程序传达给员工的比率在 Core ESG Schema 中无对应 field_key；Schema 中仅包含反腐败培训相关指标（如培训次数、参与人数、时长）及腐败事件、举报案件等，不涵盖政策传达覆盖率。该指标不属于现有 G 类字段定义范围。
page_49_right.png,治理绩效-反腐败政策传达比率,,反腐败政策和程序传达给供应商的比率,,{'2024年': '100%'},反腐败政策和程序传达给供应商的比率 100% ✅达成,llm_no_match:反腐败政策和程序传达给供应商的比率在 Core ESG Schema 中无对应 field_key；Schema 中仅包含反腐败培训、举报、腐败事件等治理类指标，不涵盖政策传达覆盖率类衍生指标。
page_50.png,附表1 ESG 数据表－经济维度,,资产总额,亿元,"{'2022年': '1,528.12', '2023年': '1,654.33', '2024年': '1,882.52'}","资产总额 亿元 1,528.12 1,654.33 1,882.52",business_performance_not_core_esg
page_50.png,附表1 ESG 数据表－经济维度,,营业收入,亿元,"{'2022年': '739.69', '2023年': '832.72', '2024年': '891.75'}",营业收入 亿元 739.69 832.72 891.75,business_performance_not_core_esg
page_50.png,附表1 ESG 数据表－经济维度,,利润总额,亿元,"{'2022年': '371.04', '2023年': '419.13', '2024年': '441.63'}",利润总额 亿元 371.04 419.13 441.63,business_performance_not_core_esg
page_50.png,附表1 ESG 数据表－经济维度,,归母净利润,亿元,"{'2022年': '266.90', '2023年': '302.11', '2024年': '318.53'}",归母净利润 亿元 266.90 302.11 318.53,business_performance_not_core_esg
page_50.png,附表1 ESG 数据表－经济维度,,基本每股收益,元/股,"{'2022年': '6.876', '2023年': '7.763', '2024年': '8.206'}",基本每股收益 元/股 6.876 7.763 8.206,llm_no_match:该指标属于经营绩效或公司财务指标，不属于 Core ESG Schema。
page_50.png,附表1 ESG 数据表－经济维度,,已缴税金,亿元,"{'2022年': '282.94', '2023年': '316.07', '2024年': '350.62'}",已缴税金 亿元 282.94 316.07 350.62,llm_no_match:该指标属于经营绩效或公司财务类指标，不属于 Core ESG Schema。
page_50.png,附表1 ESG 数据表－经济维度,,现金分红总额,亿元,"{'2022年': '117.34', '2023年': '146.86', '2024年': '181.27'}",现金分红总额 亿元 117.34 146.86 181.27,llm_no_match:现金分红总额属于财务分配或公司治理中的股东回报指标，Core ESG Schema 中无对应 field_key；公司治理（G）类字段未涵盖分红相关指标，且该指标不反映环境、社会或治理实质性议题的标准化度量。
page_50.png,附表1 ESG 数据表－经济维度,,政府补贴,万元,"{'2022年': '10,042.18', '2023年': '23,625.71', '2024年': '20,932.29'}","政府补贴 万元 10,042.18 23,625.71 20,932.29",llm_no_match:政府补贴属于经营绩效或财务支持类指标，Core ESG Schema 中无对应字段。
page_50.png,附表2 ESG 数据表－环境维度,,环境培训相关培训次数,次,"{'2022年': '27', '2023年': '30', '2024年': '30'}",环境培训相关培训次数 次 2022年 27 2023年 30 2024年 30,llm_no_match:环境培训相关培训次数不属于 Core ESG Schema 中定义的任何 field_key；Schema 中仅有反腐败培训相关指标（如 anti_corruption_training_sessions），无环境类培训次数字段。
page_50.png,附表2 ESG 数据表－环境维度,,参加环保相关培训总人次,万人次,"{'2022年': '5', '2023年': '5', '2024年': '5'}",参加环保相关培训总人次 万人次 2022年 5 2023年 5 2024年 5,llm_no_match:‘参加环保相关培训总人次’不属于 Core ESG Schema 中任何字段的 aliases；Schema 中无环保培训相关指标（如培训覆盖、时长、人次等均限定为员工通用培训或反腐败专项培训），且该指标聚焦‘环保相关’这一细分主题，未在 S 或 G 类中定义对应 field_key。
page_50.png,附表2 ESG 数据表－环境维度,,报告因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额,万元,"{'2022年': '0', '2023年': '0', '2024年': '0'}",报告因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额 万元 2022年 0 2023年 0 2024年 0,llm_no_match:该指标描述的是因环境事件导致的行政处罚或刑事责任所涉处罚金额，属于法律风险或财务影响范畴，Core ESG Schema 中无对应字段；environmental_violation_cases 仅匹配事件数量（次/件），不涵盖处罚金额。
page_50_right.png,附表 1 ESG 数据表－经济维度,,资产总额,亿元,"{'2022年': '1,528.12', '2023年': '1,654.33', '2024年': '1,882.52'}","资产总额 亿元 1,528.12 1,654.33 1,882.52",business_performance_not_core_esg
page_50_right.png,附表 1 ESG 数据表－经济维度,,营业收入,亿元,"{'2022年': '739.69', '2023年': '832.72', '2024年': '891.75'}",营业收入 亿元 739.69 832.72 891.75,business_performance_not_core_esg
page_50_right.png,附表 1 ESG 数据表－经济维度,,利润总额,亿元,"{'2022年': '371.04', '2023年': '419.13', '2024年': '441.63'}",利润总额 亿元 371.04 419.13 441.63,business_performance_not_core_esg
page_50_right.png,附表 1 ESG 数据表－经济维度,,归母净利润,亿元,"{'2022年': '266.90', '2023年': '302.11', '2024年': '318.53'}",归母净利润 亿元 266.90 302.11 318.53,business_performance_not_core_esg
page_50_right.png,附表 1 ESG 数据表－经济维度,,基本每股收益,元/股,"{'2022年': '6.876', '2023年': '7.783', '2024年': '8.206'}",基本每股收益 元/股 6.876 7.783 8.206,llm_no_match:基本每股收益属于财务绩效指标，不属于 Core ESG Schema。
page_50_right.png,附表 1 ESG 数据表－经济维度,,已缴税金,亿元,"{'2022年': '282.94', '2023年': '316.07', '2024年': '350.62'}",已缴税金 亿元 282.94 316.07 350.62,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
page_50_right.png,附表 1 ESG 数据表－经济维度,,现金分红总额,亿元,"{'2022年': '117.34', '2023年': '146.80', '2024年': '181.27'}",现金分红总额 亿元 117.34 146.80 181.27,llm_no_match:该指标属于经营绩效或公司财务分配行为，不属于 Core ESG Schema。
page_50_right.png,附表 1 ESG 数据表－经济维度,,政府补贴,万元,"{'2022年': '10,042.18', '2023年': '23,625.71', '2024年': '20,892.29'}","政府补贴 万元 10,042.18 23,625.71 20,892.29",llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
page_50_right.png,环境合规管理,,环境保护相关培训次数,次,"{'2022年': '27', '2023年': '30', '2024年': '30'}",环境保护相关培训次数 次 27 30 30,llm_no_match:环境保护相关培训次数在 Core ESG Schema 中无对应 field_key；反腐败培训、员工培训等有明确定义字段，但‘环境保护相关培训’不属于已列的培训类指标（如 training_total_hours、anti_corruption_training_sessions 等），且未被任何 aliases 覆盖。
page_50_right.png,环境合规管理,,参加环保相关培训总人次,万人次,"{'2022年': '5', '2023年': '5', '2024年': '5'}",参加环保相关培训总人次 万人次 5 5 5,llm_no_match:‘参加环保相关培训总人次’不属于 Core ESG Schema 中任何字段的 aliases，Schema 中无环保培训相关指标（如培训覆盖、时长、人次等均限定为员工通用培训或反腐败培训，未扩展至环保专项培训），且该指标未在 S 或 G 类中定义。
page_50_right.png,环境合规管理,,报告期内因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额,万元,"{'2022年': '0', '2023年': '0', '2024年': '0'}",报告期内因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额 万元 0 0 0,llm_no_match:该指标描述的是因环境事件导致的行政处罚或刑事责任所涉处罚金额，属于法律风险或财务影响范畴，Core ESG Schema 中无对应字段；'environmental_violation_cases' 仅匹配事件数量，不包含金额，且明确要求 value_type 为 number（次数），而非金额。
page_51.png,污染物排放,大气污染物,废气排放总量,亿立方米,"{'2022年': '13', '2023年': '11', '2024年': '12'}",大气污染物 废气排放总量 亿立方米 2022年 13 2023年 11 2024年 12,llm_no_match:废气排放总量不属于 Core ESG Schema 中定义的任何 field_key；Schema 中包含的是具体污染物（如 SO2、NOx、颗粒物等）的排放量，而非笼统的‘废气排放总量’，且无对应别名或语义覆盖。
page_51.png,污染物排放,水污染物,总磷,吨,"{'2022年': '1', '2023年': '0.68', '2024年': '0.59'}",水污染物 总磷 吨 2022年 1 2023年 0.68 2024年 0.59,llm_no_match:总磷是水污染物排放指标，但 Core ESG Schema 中未包含总磷（TP）这一具体污染物字段；现有污染物字段仅涵盖COD、氨氮、SO2、NOx、颗粒物等，不包括总磷。
page_51.png,污染物排放,水污染物,总氮,吨,"{'2022年': '30', '2023年': '30.61', '2024年': '23.49'}",水污染物 总氮 吨 2022年 30 2023年 30.61 2024年 23.49,llm_no_match:总氮是水污染物排放指标，但 Core ESG Schema 中未定义总氮（Total Nitrogen）对应的 field_key；已有水污染物字段如 COD、氨氮、SO2、NOx 等均不涵盖总氮，且无 alias 或语义匹配支持。
page_51.png,水资源利用,市政供水使用量,万方,万方,"{'2022年': '46', '2023年': '46', '2024年': '43'}",市政供水使用量 万方 万方 2022年 46 2023年 46 2024年 43,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:市政供水使用量属于新鲜水用量，是水资源消耗量的典型子类，与 water_consumption 的别名 '新鲜水用量'、'用水量'、'耗水量' 语义一致；单位 '万方' 即 '万立方米'，在 water_consumption 的 unit_examples 中覆盖 '万立方米'。
page_51.png,水资源利用,地表水使用量,万吨,万吨,"{'2022年': '1,003', '2023年': '1,050', '2024年': '1,163'}","地表水使用量 万吨 万吨 2022年 1,003 2023年 1,050 2024年 1,163",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:地表水使用量属于新鲜水用量范畴，是水资源消耗量的典型子类，Core ESG Schema 中 water_consumption 的 aliases 明确包含‘新鲜水用量’，unit_examples 包含‘万吨’。
page_51.png,水资源利用,总用水量,万方,万方,"{'2022年': '1,049', '2023年': '1,056', '2024年': '1,206'}","总用水量 万方 万方 2022年 1,049 2023年 1,056 2024年 1,206",rejected_by_schema_validator:unit_type_mismatch:water; original_reason=heuristic_water
page_51.png,水资源利用,水资源紧缺程度（以单位营收计算）,万方/亿元,万方/亿元,"{'2022年': '1.42', '2023年': '1.32', '2024年': '1.35'}",水资源紧缺程度（以单位营收计算） 万方/亿元 万方/亿元 2022年 1.42 2023年 1.32 2024年 1.35,llm_no_match:水资源紧缺程度（以单位营收计算）是风险暴露类指标，反映外部水资源压力与公司经营的关联性，非实际消耗量或强度指标；Core ESG Schema 中 water_consumption 和 water_consumption_intensity 均指企业自身用水行为，不涵盖外部资源稀缺性度量。
page_51.png,水资源利用,循环水用量占比%,%,%,"{'2022年': '11.10', '2023年': '11.11', '2024年': '10.80'}",循环水用量占比% % % 2022年 11.10 2023年 11.11 2024年 10.80,llm_no_match:循环水用量占比% 是循环水使用量占总用水量的比例，Core ESG Schema 中无对应比例类字段；water_consumption 和 recycled_water_volume 均为绝对量指标，不包含‘占比’或‘%’形式的强度/比率指标；且无 aliases 或 field_key 涵盖‘循环水用量占比’或类似百分比强度表述。
page_51.png,废弃物处理,医疗废物产生总量,吨,吨,"{'2022年': '758,590.17', '2023年': '845,240.84', '2024年': '880,913.88'}","医疗废物产生总量 吨 吨 2022年 758,590.17 2023年 845,240.84 2024年 880,913.88",llm_no_match:医疗废物产生总量不属于 Core ESG Schema 中定义的废弃物类别（危险废弃物、无害废弃物、废弃物总量），Schema 中未包含按医疗场景细分的废物指标，且无对应别名或语义覆盖。
page_51.png,废弃物处理,按废物类型分类,无需废弃物,吨,"{'2022年': '758,551.17', '2023年': '845,202.67', '2024年': '830,869.70'}","按废物类型分类 无需废弃物 吨 吨 2022年 758,551.17 2023年 845,202.67 2024年 830,869.70",llm_no_match:“无需废弃物”不属于 Core ESG Schema 中定义的任何废弃物相关字段（如 hazardous_waste、non_hazardous_waste、total_waste），其名称无对应别名，语义不明确，无法确认是否等同于无害废弃物或一般固体废弃物，故不匹配。
page_51.png,废弃物处理,医疗废物处置费（以单位营收计算）,元/亿元,元/亿元,"{'2022年': '0.05', '2023年': '0.05', '2024年': '0.05'}",医疗废物处置费（以单位营收计算） 元/亿元 元/亿元 2022年 0.05 2023年 0.05 2024年 0.05,llm_no_match:医疗废物处置费（以单位营收计算）属于成本费用类经营绩效指标，且Core ESG Schema中无任何关于‘医疗废物处置费’、‘处置费强度’或‘单位营收环保费用’的字段；环保投入金额（environmental_investment）指总投入金额，不包含按营收标准化的费用率指标。
page_51.png,废弃物处理,无害废弃物需求（以单位营收计算）,吨/亿元,吨/亿元,"{'2022年': '1,025.50', '2023年': '1,014.99', '2024年': '931.73'}","无害废弃物需求（以单位营收计算） 吨/亿元 吨/亿元 2022年 1,025.50 2023年 1,014.99 2024年 931.73",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste
page_51.png,循环经济,废弃物循环利用量,吨,吨,"{'2022年': '770,500.43', '2023年': '796,478.80', '2024年': '784,674.08'}","废弃物循环利用量 吨 吨 2022年 770,500.43 2023年 796,478.80 2024年 784,674.08",llm_no_match:Core ESG Schema 中无 '废弃物循环利用量' 对应字段；最接近的是 recycled_water_volume（循环水或回用水量）或 waste_recycling_rate（废弃物回收利用率），但前者明确限定为水，后者为比率而非物质量；'废弃物循环利用量' 作为绝对量指标未在 aliases 中出现，且不属于 total_waste、hazardous_waste 等已有废弃物类字段的定义范畴。
page_51.png,循环经济,循环使用数据,吨,吨,"{'2022年': '22,352.16', '2023年': '30,918.61', '2024年': '31,482.71'}","循环使用数据 吨 吨 2022年 22,352.16 2023年 30,918.61 2024年 31,482.71",llm_no_match:指标名称仅含‘循环使用数据’，无具体对象（如循环水、回用水、再生水等），无法确定对应ESG实体；单位‘吨’过于宽泛，未体现是否为水资源类循环量；Core ESG Schema中‘recycled_water_volume’要求明确指向循环水/回用水/中水等，此处语义模糊，不满足匹配条件。
page_51.png,循环经济,循环使用塑料组件,吨,吨,"{'2022年': '1,730.29', '2023年': '1,833.52', '2024年': '2,436.25'}","循环使用塑料组件 吨 吨 2022年 1,730.29 2023年 1,833.52 2024年 2,436.25",llm_no_match:循环使用塑料组件属于特定材料循环利用的细分指标，Core ESG Schema 中无对应 field_key；既非标准环境类（如 waste_recycling_rate、hazardous_waste 等），也非其直接别名或合理映射，不属于标准化 ESG 指标。
page_51_left.png,污染物排放,,废气排放总量,亿立方米,"{'2022年': '13', '2023年': '11', '2024年': '12'}",大气污染物 废气排放总量 亿立方米 2022年 13 2023年 11 2024年 12,llm_no_match:废气排放总量不属于 Core ESG Schema 中定义的任何 field_key；Schema 中包含各类具体大气污染物（如 SO2、NOx、颗粒物等）排放量，但无‘废气排放总量’这一宽泛指标，且其单位‘亿立方米’为体积单位，不符合污染物质量单位（吨、千克）要求。
page_51_left.png,污染物排放,,总磷,吨,"{'2022年': '1', '2023年': '0.88', '2024年': '0.89'}",水污染物 总磷 吨 2022年 1 2023年 0.88 2024年 0.89,llm_no_match:总磷是水污染物排放指标，但 Core ESG Schema 中未包含总磷（TP）排放量字段；已有污染物字段仅涵盖COD、氨氮、SO2、NOx、颗粒物等，不包括总磷。
page_51_left.png,污染物排放,,总氮,吨,"{'2022年': '30', '2023年': '30.61', '2024年': '23.49'}",水污染物 总氮 吨 2022年 30 2023年 30.61 2024年 23.49,llm_no_match:总氮是水污染物指标，但 Core ESG Schema 中未定义总氮（TN）排放量字段；已有污染物字段包括COD、氨氮、SO2、NOx等，不包含总氮，因此无法匹配。
page_51_left.png,废弃物处理,,有害废弃物密度（以单位营收计算）,吨/亿元,"{'2022年': '0.05', '2023年': '0.05', '2024年': '0.05'}",废弃物处理 有害废弃物密度（以单位营收计算） 吨/亿元 2022年 0.05 2023年 0.05 2024年 0.05,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_hazardous_waste
page_51_left.png,废弃物处理,,无害废弃物密度（以单位营收计算）,吨/亿元,"{'2022年': '1,025.50', '2023年': '1,014.99', '2024年': '931.73'}","废弃物处理 无害废弃物密度（以单位营收计算） 吨/亿元 2022年 1,025.50 2023年 1,014.99 2024年 931.73",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste
page_51_right.png,能源利用,,汽油¹,吨,"{'2022年': '20.63', '2023年': '24.80', '2024年': '55.93'}",按能源类型分类 汽油¹ 吨 2022年 20.63 2023年 24.80 2024年 55.93,llm_no_match:汽油消耗量未在 Core ESG Schema 中定义；Schema 中仅包含天然气、煤炭、电力、可再生能源等能源类型，无汽油（gasoline）相关 field_key。
page_51_right.png,能源利用,,柴油,吨,"{'2022年': '167.67', '2023年': '145.66', '2024年': '147.30'}",按能源类型分类 柴油 吨 2022年 167.67 2023年 145.66 2024年 147.30,llm_no_match:柴油消耗量未在 Core ESG Schema 的 aliases 中出现，且 schema 中无对应 field_key（如仅列有煤炭、天然气、电力、可再生能源等，未包含柴油）；虽属能源相关，但非标准化字段，故不匹配。
