field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
environmental_investment,环保投入金额,E,extracted,149.47,万元,2024,route_a_appendix_table,0.96,auto_cited,,table_page_41,41,1,,环保培训 环保总投入 万元 2024年 149.47,环保培训 环保总投入 万元 2024年 149.47
environmental_penalty_count,环境违规或处罚事件数量,E,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p59_101,59,1,0.01639344,证券交易所（www.sse.com.cn），确保所有投资者能够公平获取公司信息。报告期内，未 发生因违反信息披露规定受到处罚的事件；在上海证券交易所上市公司2023至2024年度信息披露工作评价结果中获 评B级，未来公司将持续提升信息披露成效。 报告期内，公司共发布各类公告49份；其中定期报告4份，临时公告45份。 信息披露 公司董事会由11名董事组成，其中独立董事四名，达到董事会人数的三分之一。公司修订《独立董事工作制度》，独立董 事没有在公司及股东关联公司担任任何职位，能认真履行职责，维护公司整体利益和中小股东利益。 公司注重保护中小投资者权益， 《公司章程》中规定，公司将根据监管部门的要求建立中小投资者单独计票制度，即在公 司股东大会审议影响中小投资者利益的重大事项时，将根据监管部门的要求对中小投资者的表决进行单独计票。 公司坚持董事会多元化政策科学配置董事会成员，充分考虑性别、年龄、文化教育背景、专业知识及行业经验等多元因 素，确保其能力结构与公司业务需求高度匹配。独立董事涵盖财务、法律、医药设备等核心领域，为董事会科学决策提供 了多维度、高水平的专业支撑。截至报告期末，公司...,证券交易所（www.sse.com.cn），确保所有投资者能够公平获取公司信息。报告期内，未 发生因违反信息披露规定受到处罚的事件；在上海证券交易所上市公司2023至2024年度信息披露工作评价结果中获 评B级，未来公司将持续提升信息披露成效。 报告期内，公司共发布各类公告49份；其中定期报告4份，临时公告45份。 信息披露 公司董事会由11名董事组成，其中独立董事四名，达到董事会人数的三分之一。公司修订《独立董事工作制度》，独立董 ...
total_employees,员工总数,S,extracted,8135,人,2024,route_a_appendix_table,0.93,auto_cited,,table_page_65,65,1,,员工总数 人 2023年 8209 2024年 8135,员工总数 人 2023年 8209 2024年 8135
male_employees,男性员工人数,S,extracted,5582,人,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_65,65,1,,其中男性员工总数 人 2023年 6257 2024年 5582,其中男性员工总数 人 2023年 6257 2024年 5582
female_employees,女性员工人数,S,extracted,2253,人,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_65,65,1,,其中女性员工总数 人 2023年 1952 2024年 2253,其中女性员工总数 人 2023年 1952 2024年 2253
female_employee_ratio,女性员工比例,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p65_113,65,1,0.01639344,附录 关键绩效 绩效指标 劳动合同签订率 社保覆盖率 员工歧视事件总数 社会招聘 校园招聘 离职员工数量 员工总数1 其中本科及以上 其中本科以下 其中男性员工总数 其中女性员工总数 其中30岁及以下的员工总数 其中31-50岁的员工总数 其中50岁及以上的员工总数 其中汉族 其中少数民族 员工培训场次 员工培训人次 员工培训时间 员工培训覆盖率 员工培训总投入 人均带薪年假天数 女员工教育培训场次 女员工教育培训参与人次 女员工教育培训时长 工会入会率 单 位 % % 件 人 人 人 人 人 人 人 人 人 人 人 人 人 场次 人次 小时 % 万元 天 场次 人次 小时 % 2023年 100 100 0 558 197 715 8209 2674 5535 6257 1952 3078 4523 608 8014 195 353 33922 4243 100 205.2 8.28 4 440 6 100 2024年 100 100 0 560 194 675 8135 3706 4429 5882 2253 2993 4650 492 8023 112 334 30578 35...,附录 关键绩效 绩效指标 劳动合同签订率 社保覆盖率 员工歧视事件总数 社会招聘 校园招聘 离职员工数量 员工总数1 其中本科及以上 其中本科以下 其中男性员工总数 其中女性员工总数 其中30岁及以下的员工总数 其中31-50岁的员工总数 其中50岁及以上的员工总数 其中汉族 其中少数民族 员工培训场次 员工培训人次 员工培训时间 员工培训覆盖率 员工培训总投入 人均带薪年假天数 女员工教育培训场次 女员工教育培训参与人次 女员工教育...
employee_turnover_rate,员工流失率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p43_72,43,1,0.01639344,按性别划分 27.7% 女性 男性 2253人 72.3% 5882人 6% 492人 57.2% 4650人 按年龄划分 30岁及以下 31-50岁 50岁及以上 36.8% 2993人 54.4% 4429人 1.4% 112人 71.6% 5822人 45.6% 3706人 98.6% 8023人 28.4% 2313人 按学历划分 按民族划分 按地区划分 山东省 外省人员 少数民族 汉族 本科以下 本科及以上 81 82 报告期末，新华医疗在职员工总数为8135人，员工结构如下： 新华医疗恪守国家及业务运营所在地相关劳动和就业法律法规，进一步修订《公司招聘管理制度》，严格规范招聘及入职 流程，以公平公正、公开透明原则开展人才引进工作，不因国籍、民族、性别、年龄、宗教、婚姻状况、残疾状况等个人特征影 响录用决策，致力于为所有应聘者提供平等的竞争机会。 公司严格遵守《中华人民共和国未成年人保护法》 《禁止使用童工规定》的要求，公司在员工招聘、入职等重要环节进行年 龄审核，避免发生雇佣童工和强制劳动的现象。 报告期内，公司劳动合同签订率100%，未发生使用童工或强制劳动事件、员工歧...,按性别划分 27.7% 女性 男性 2253人 72.3% 5882人 6% 492人 57.2% 4650人 按年龄划分 30岁及以下 31-50岁 50岁及以上 36.8% 2993人 54.4% 4429人 1.4% 112人 71.6% 5822人 45.6% 3706人 98.6% 8023人 28.4% 2313人 按学历划分 按民族划分 按地区划分 山东省 外省人员 少数民族 汉族 本科以下 本科及以上 81 82 报告...
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p46_79,46,1,0.01612903,"87 88 畅通职业发展通道 公司完善双通道晋升机制,启动岗位任职资格体系建设,通过任职资格体系指导人才引进、岗位聘用、薪酬体系设计、考核 激励设计、培训体系建设等人才队伍建设工作,牵引员工提升专业能力,促进优秀人才脱颖而出,激发员工活力与组织创新 动能。 强化核心能力培养 公司开展多元职业发展培训项目，制定并发布了《教育培训管理办法》，优化培训资源配置，构建了涵盖文化制度类、通用 管理类、专业技能类等多个模块的全方位培训体系。报告期内，公司共举办培训334场，参与员工30578人次，培训覆盖率 100%。 员工培训时间 员工培训覆盖率 员工培训总投入 员工培训场次 员工培训人次 334次 30578人次 3506小时 100% 144.4万元 聚焦文化融入与角色转型，通过企业文化宣导、职业素养提升、团队协作训练等模块，帮助新员工快速适应 职场环境，建立对企业的认同感和归属感。 新员工培训 新入职高校毕业生培训 通过数字化工具应用、职业素养提升、团队管理沙盘演练等课程，打造适应多元化业务场景的复合型潜力人才， 提升跨部门协作能力与业务视角下的资源分配意识，助力青年骨干快速成长。 人才...","87 88 畅通职业发展通道 公司完善双通道晋升机制,启动岗位任职资格体系建设,通过任职资格体系指导人才引进、岗位聘用、薪酬体系设计、考核 激励设计、培训体系建设等人才队伍建设工作,牵引员工提升专业能力,促进优秀人才脱颖而出,激发员工活力与组织创新 动能。 强化核心能力培养 公司开展多元职业发展培训项目，制定并发布了《教育培训管理办法》，优化培训资源配置，构建了涵盖文化制度类、通用 管理类、专业技能类等多个模块的全方位培训体系。报告期..."
training_hours_per_employee,人均培训时长,S,extracted,2,小时,2024,route_a_appendix_table,0.9,auto_cited,,table_page_41,41,1,,环保培训 人均培训时长 小时 2024年 2,环保培训 人均培训时长 小时 2024年 2
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.97,auto_cited,,table_page_65,65,1,,员工培训覆盖率 % 2023年 100 2024年 100,员工培训覆盖率 % 2023年 100 2024年 100
social_security_coverage,社会保险覆盖率,S,extracted,100,%,2024,route_a_appendix_table,0.92,auto_cited,,table_page_65,65,1,,社保覆盖率 % 2023年 100 2024年 100,社保覆盖率 % 2023年 100 2024年 100
employee_medical_checkup_coverage,员工体检覆盖率,S,extracted,100,%,2024,route_b2_quant_text_rag,0.85,auto_cited,,p48_83,48,1,0.17639344,2024年，组织全体职工的健康体检及女职工的两癌筛查5110人次,：对拟接触职业病危害的员工进行培训并考 核，合格后方可上岗。 在岗期间：定期开展职业卫生培训，提升防护能力。 职业健康检查与档案管理 组织上岗前、在岗期间及离岗时的职业健康检查， 结果书面告知员工。 建立并妥善保存员工职业健康监护档案。 防护设施与劳保用品管理 确保职业病防护设施正常运行，专人负责维护并记 录台账。 制定劳保用品配发标准，统一采购并定期检查员工 佩戴情况。 全流程管控措施 新华医疗严格落实《中华人民共和国职业病防治法》...
trained_employees_count,受训员工人数,S,extracted,30578,人次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_65,65,1,,员工培训人次 人次 2023年 33922 2024年 30578,员工培训人次 人次 2023年 33922 2024年 30578
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p49_85,49,1,0.07938462,安全生产管理 提升急救技能，守护生命安全 开展自查自纠 2024年，公司开展用人单位落实职业病防治责任自查自纠工作，建立职业病防治责任自查自纠工作制度，存在职业病危 害的各直属经营单位和权属企业对照《用人单位落实职业病防治责任自查表》开展自查，自查中共发现7个不符合项，已全 部完成整改，并对发现的问题和整改情况进行存档。 报告期内，公司实现重大事故隐患动态清零，未发生重大及以上安全事故。 推行1个理念 每个人都是安全健康第一责任人 建立2个清单 全员安全责任清单/隐患排查清单 夯实3个基础 坚持4个“凡事” 全员素质提升/全过程风险防控/全要素绩效评价 凡事有章可循/凡事有据可查/凡事有人负责/凡事有人监督 安全生产“1234”工作法 708.8万元 以“便于管理、任务相当、界定清晰、全面覆盖”为原则，科学划定32个网格区域，建立基层区域协同的网格安全管 理，制定并落实《安全生产网格化管理制度》 《消防安全体系文件》，构建资源整合、监督有力、责任落实、处置高效的 常态化安全生产网格化管理机制。 认真调研外部作业安全管理现状及需求，编制《外部作业安全管理规范》，涵盖安全责任清单、操作规...,安全生产管理 提升急救技能，守护生命安全 开展自查自纠 2024年，公司开展用人单位落实职业病防治责任自查自纠工作，建立职业病防治责任自查自纠工作制度，存在职业病危 害的各直属经营单位和权属企业对照《用人单位落实职业病防治责任自查表》开展自查，自查中共发现7个不符合项，已全 部完成整改，并对发现的问题和整改情况进行存档。 报告期内，公司实现重大事故隐患动态清零，未发生重大及以上安全事故。 推行1个理念 每个人都是安全健康第一责任人 建...
occupational_health_safety_investment,安全生产投入,S,extracted,708.8,万元,2024,route_a_appendix_table,0.9,auto_cited,,table_page_66,66,1,,安全生产投入 万元 2023年 670.2 2024年 708.8,安全生产投入 万元 2023年 670.2 2024年 708.8
safety_emergency_drill_count,安全应急演练次数,S,extracted,185,场次,2024,route_a_appendix_table,0.9,auto_cited,,table_page_66,66,1,,安全应急演练次数 场次 2023年 156 2024年 185,安全应急演练次数 场次 2023年 156 2024年 185
lost_work_days_due_to_injury,因工伤损失工作日数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p44_75,44,1,0.01639344,条款和第十四届四次职代会提案中 的焦点问题、职工重点关注事项进行平等协 商，对职工提案建档、定期调度，持续推进落 实，致力于将民主管理贯穿于企业管理全过 程，2024年，平等协商会议落实员工代表提 案64项。 ◆ 依法保障员工休息休假权益，除法定节假日外，提 供年假、婚假、丧假、产假、看护假等带薪假期，2024年 人均带薪年假7.65天。 带薪假期 ◆ 定期开展职工健康体检、女职工专项体检和职工职 业卫生健康体检，升级体检医院、精化体检套餐； ◆ 配齐安全防护用具，不断提升企业健康管理水平。 健康体检 ◆ 建立妈妈小屋，提供便利保障，满足孕期、哺乳期女 员工需求。 女性关怀 ◆ 优化员工补充医疗方案，协调1375人次员工完成补 充医疗赔付工作； ◆ 细化员工购房免息借款管理办法，办理7人共120万 元的员工购房免息借款； ◆ 优化完善取暖补贴调整方案； ◆ 修订公司《先进集体及优秀个人评选办法》等。 其 他 ◆ 按时足额缴纳养老、失业、工 伤、医疗、生育保险和住房公积 金； ◆ 除了法定社会保险和住房公 积金外，为员工购买补充商业 保险。 基础保障 ◆ 为园区职工餐厅引进优质服 务商...,条款和第十四届四次职代会提案中 的焦点问题、职工重点关注事项进行平等协 商，对职工提案建档、定期调度，持续推进落 实，致力于将民主管理贯穿于企业管理全过 程，2024年，平等协商会议落实员工代表提 案64项。 ◆ 依法保障员工休息休假权益，除法定节假日外，提 供年假、婚假、丧假、产假、看护假等带薪假期，2024年 人均带薪年假7.65天。 带薪假期 ◆ 定期开展职工健康体检、女职工专项体检和职工职 业卫生健康体检，升级体检医院、精化体...
r_and_d_personnel_count,研发人员数量,S,extracted,1110,人,2024,route_a_appendix_table,0.96,auto_cited,,table_page_65,65,1,,研发人员数量 人 2023年 1107 2024年 1110,研发人员数量 人 2023年 1107 2024年 1110
r_and_d_expense,研发投入金额,S,extracted,43608,万元,2024,route_a_appendix_table,0.96,auto_cited,,table_page_65,65,1,,研发投入金额 万元 2023年 44337 2024年 43608,研发投入金额 万元 2023年 44337 2024年 43608
public_welfare_investment,公益投入金额,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p65_113,65,1,0.01639344,附录 关键绩效 绩效指标 劳动合同签订率 社保覆盖率 员工歧视事件总数 社会招聘 校园招聘 离职员工数量 员工总数1 其中本科及以上 其中本科以下 其中男性员工总数 其中女性员工总数 其中30岁及以下的员工总数 其中31-50岁的员工总数 其中50岁及以上的员工总数 其中汉族 其中少数民族 员工培训场次 员工培训人次 员工培训时间 员工培训覆盖率 员工培训总投入 人均带薪年假天数 女员工教育培训场次 女员工教育培训参与人次 女员工教育培训时长 工会入会率 单 位 % % 件 人 人 人 人 人 人 人 人 人 人 人 人 人 场次 人次 小时 % 万元 天 场次 人次 小时 % 2023年 100 100 0 558 197 715 8209 2674 5535 6257 1952 3078 4523 608 8014 195 353 33922 4243 100 205.2 8.28 4 440 6 100 2024年 100 100 0 560 194 675 8135 3706 4429 5882 2253 2993 4650 492 8023 112 334 30578 35...,附录 关键绩效 绩效指标 劳动合同签订率 社保覆盖率 员工歧视事件总数 社会招聘 校园招聘 离职员工数量 员工总数1 其中本科及以上 其中本科以下 其中男性员工总数 其中女性员工总数 其中30岁及以下的员工总数 其中31-50岁的员工总数 其中50岁及以上的员工总数 其中汉族 其中少数民族 员工培训场次 员工培训人次 员工培训时间 员工培训覆盖率 员工培训总投入 人均带薪年假天数 女员工教育培训场次 女员工教育培训参与人次 女员工教育...
board_size,董事会人数,G,extracted,11,人,2024,route_a_appendix_table,0.9500000000000001,auto_cited,,table_page_66,66,1,,董事会人数 人 2023年 11 2024年 11,董事会人数 人 2023年 11 2024年 11
independent_directors,独立董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p57_96,57,1,0.01612903,"新华医疗秉持“强本固基-创新驱动-扩大增量-塑造生态-国际发展”的发 展理念，以党建统领谋全局，通过完善公司治理结构、践行依法合规经 营、恪守商业道德、建立严格的风险防控机制，筑牢发展根基，确保企业 在负责任的道路上稳健前行，实现可持续发展。 强本固基 行稳致远 完善公司治理 坚持党建引领 依法合规治企 遵守商业道德 环境、社会和治理报告 | Environmental, Social And Governance Report 董事长致辞 I关于本报告 I 走进新华医疗 I 责任专题：新华八十一载 为健康创新界 I 可持续发展治理 I 创新驱动 引领未来 I 卓越品质 服务健康 I 绿动新华 守护环境 I 以人为本 共筑美好 I 强本固基 行稳致远 I 未来展望 I 附录 109 110","新华医疗秉持“强本固基-创新驱动-扩大增量-塑造生态-国际发展”的发 展理念，以党建统领谋全局，通过完善公司治理结构、践行依法合规经 营、恪守商业道德、建立严格的风险防控机制，筑牢发展根基，确保企业 在负责任的道路上稳健前行，实现可持续发展。 强本固基 行稳致远 完善公司治理 坚持党建引领 依法合规治企 遵守商业道德 环境、社会和治理报告 | Environmental, Social And Governance Report 董事..."
independent_director_ratio,独立董事比例,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p38_62,38,1,0.01587302,应对气候变化 治理 战略 新华医疗积极贯彻落实可持续发展理念，持续关注气候变化趋势，将应对气候变化放在公司发展的重要位置。公司 积极行动，梳理并识别气候变化风险与机遇，针对性制定应对方针，在降低气候变化风险对业务持续性、平稳性影响 的同时，把握气候变化机遇，推动公司业务的可持续发展。 公司将气候变化纳入ESG管理体系，持续推进气候相关治理工作开展。公司董事会负责全面领导公司应对气候变化 工作，负责审议包括应对气候变化议题在内的ESG报告。各子公司及相关职能部门紧密协作，负责各项节能、减排工 作开展，尽最大的努力减少业务中的碳排放以及各种大气污染物的排放，推动气候变化管理目标的实现。 公司积极开展气候风险分析与应对，结合自身情况识别实体及转型气候风险，评估其发生的时间范围及对公司的影 响，并根据各类气候风险特点，有针对性地采取应对措施。 极端天气 风险类型 洪水、飓风、地震等极端天 气事件可能对公司生产设 施造成严重破坏，导致生 产中断、维修成本增加和 产能严重下降。 建立健全气候风险管理机制， 定期评估和监测气候风险，制 定相应的应对预案。例如，为 应对极端天气事件，制定详细 的应急...,应对气候变化 治理 战略 新华医疗积极贯彻落实可持续发展理念，持续关注气候变化趋势，将应对气候变化放在公司发展的重要位置。公司 积极行动，梳理并识别气候变化风险与机遇，针对性制定应对方针，在降低气候变化风险对业务持续性、平稳性影响 的同时，把握气候变化机遇，推动公司业务的可持续发展。 公司将气候变化纳入ESG管理体系，持续推进气候相关治理工作开展。公司董事会负责全面领导公司应对气候变化 工作，负责审议包括应对气候变化议题在内的ESG报...
female_directors,女性董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p5_7,5,1,0.015625,司 上海泰美医疗器械有限公司 上海秉程医疗器械有限公司 监事会 董事会秘书 副总经理 人力资源综合部/组织部 财务部 技术中心 战略市场部 质量部 法律事务部 生产保障部 证券部 招标办公室 资本运营部 运营中心 审计部 党群工作部 信息中心 安全监察部 国际贸易部 医疗服务管理部 纪委（内设机构） 职能部门 股东大会 董事会 总经理 经营单位,司 上海泰美医疗器械有限公司 上海秉程医疗器械有限公司 监事会 董事会秘书 副总经理 人力资源综合部/组织部 财务部 技术中心 战略市场部 质量部 法律事务部 生产保障部 证券部 招标办公室 资本运营部 运营中心 审计部 党群工作部 信息中心 安全监察部 国际贸易部 医疗服务管理部 纪委（内设机构） 职能部门 股东大会 董事会 总经理 经营单位
board_meetings,董事会会议次数,G,extracted,8,次,2024,route_a_appendix_table,0.94,auto_cited,,table_page_66,66,1,,召开董事会次数 次 2023年 13 2024年 8,召开董事会次数 次 2023年 13 2024年 8
shareholder_meetings,股东大会会议次数,G,extracted,1,次,2024,route_a_appendix_table,0.94,auto_cited,,table_page_66,66,1,,召开股东大会次数 次 2023年 4 2024年 1,召开股东大会次数 次 2023年 4 2024年 1
anti_corruption_training_sessions,反腐败培训次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p60_102,60,1,0.01515152,公司高度重视投资者关系管理，制定《投资者关系管理办法》，明确投资者关系管理的组织机构及职能、方式和工作程序等内 容，规范公司与投资者之间的沟通与交流，增进投资者对公司价值的认同与支持。 公司认真听取投资者的意见和建议，建立多样化投资者沟通渠道，通过电话沟通、邮件沟通、微信沟通、业绩说明会沟通、线上 线下调研会沟通、与上交所等机构联合组织投资者走进上市公司参观调研沟通、邀请公司股东参加股东大会沟通等多种形 式，与投资者进行沟通交流，为投资者提供及时、准确、全面的信息。 投资者关系 公司重视投资者权益保护，通过股东分红的方式回报投资者。自上市以来，新华医疗累计现金分红次数18次，累计现金分红 金额8.1亿元，与投资者共享发展成果，增强了投资者对公司的信心与支持。 投资者权益保护 依法合规治企 公司树立合规经营意识，建立健全合规管理体系，识别、防范和化解合规风险，持续完善内部控制，保障公司稳 健发展。 业绩说明会 4次 接听投资者热线 700余次 回复投资者邮件 20余封 回复e互动 33条 e互动回复率 100% 路演次数 40余次 累计现金分红次数 累计现金分红金额 2024年现金分红...,公司高度重视投资者关系管理，制定《投资者关系管理办法》，明确投资者关系管理的组织机构及职能、方式和工作程序等内 容，规范公司与投资者之间的沟通与交流，增进投资者对公司价值的认同与支持。 公司认真听取投资者的意见和建议，建立多样化投资者沟通渠道，通过电话沟通、邮件沟通、微信沟通、业绩说明会沟通、线上 线下调研会沟通、与上交所等机构联合组织投资者走进上市公司参观调研沟通、邀请公司股东参加股东大会沟通等多种形 式，与投资者进行沟通交流，为投...
anti_corruption_training_participants,反腐败培训人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p26_43,26,1,0.01612903,年，上线质 量文件管理信息化系统DMS，通过一体化质量管理 平台，充分释放数据价值，实现质量体系文件全生命 周期降本增效，节省60%以上的审批时间，节省85% 以上的各类台账处理工作时间，提高了生产执行效率 和质量合规水平。 DMS系统 新华医疗不断提升检测能力，高端医疗装备研发检验检测中心建设完成，通过中国合格评定国家认可委员会CNAS现 场审核，为公司内外提供创新研发、设计验证、疲劳测试及质量监控等服务，出具检测报告，为公司实现更高质量的发 展提供坚实支撑。2024年，完成产品检测185个。 提升检测能力 检测中心能够为公司产品提供全面、精准的检测服务，有效保障产品质量，助力公司在产品研发、注册上 市、生产过程中及时发现问题并优化改进，为上下游企业提供更有力的技术支持和质量保障，促进整个产 业链的协同发展。 2024年检测中心顺利通过CNAS 现场复评审及扩项评审，取得13 大类、29项标准的200个小项检 验项目资质；完成检验人员培训 17人次；完成国家认可委组织的 5个领域的能力验证11项，均取 得了满意结果。 新华医疗检测中心 CNAS实验室认可证书 47 48 报告期内，...,年，上线质 量文件管理信息化系统DMS，通过一体化质量管理 平台，充分释放数据价值，实现质量体系文件全生命 周期降本增效，节省60%以上的审批时间，节省85% 以上的各类台账处理工作时间，提高了生产执行效率 和质量合规水平。 DMS系统 新华医疗不断提升检测能力，高端医疗装备研发检验检测中心建设完成，通过中国合格评定国家认可委员会CNAS现 场审核，为公司内外提供创新研发、设计验证、疲劳测试及质量监控等服务，出具检测报告，为公司实现更...
